p_val avg_logFC pct.1 pct.2 p_val_adj
SMED30002344 3.27909529337358e-28 -0.280578743161859 0.677 0.754 7.18712106401621e-24
SMED30007096 4.40155768398363e-28 -0.171883781059521 0.209 0.339 9.64733413175532e-24
SMED30023331 4.79167050362238e-28 0.260936239226935 0.849 0.798 1.05023834098395e-23
SMED30017530 7.97155811384817e-28 0.137937096763152 0.237 0.12 1.74720610739324e-23
SMED30012836 8.34875194270762e-28 0.251682474087871 0.491 0.367 1.82987945080266e-23
SMED30027627 9.03829253521769e-28 0.0783261709887651 0.08 0.015 1.98101295786901e-23
SMED30015557 1.34520975201531e-27 0.167384544590575 0.134 0.047 2.94843073446717e-23
SMED30009181 1.64950632921692e-27 0.171255614271219 0.499 0.358 3.61538797237766e-23
SMED30035662 2.73502791613213e-27 0.126561630163712 0.261 0.142 5.99463418657839e-23
SMED30021696 3.14728279068496e-27 0.111257339138021 0.26 0.139 6.89821442062329e-23
SMED30008695 3.1714316096179e-27 0.24736567520439 0.758 0.673 6.95114380196051e-23
SMED30025115 3.54074871127599e-27 0.0617073045652885 0.059 0.006 7.76061302537471e-23
SMED30013552 4.9878532112896e-27 0.206126259016978 0.721 0.647 1.09323766685045e-22
SMED30027552 1.50036160305854e-26 0.0637740082694119 0.06 0.006 3.2884925615837e-22
SMED30025098 1.65540629066001e-26 0.197021996517684 0.792 0.735 3.6283195078686e-22
SMED30024756 2.59464665099295e-26 0.196430538068668 0.572 0.433 5.68694652964636e-22
SMED30019754 2.66046720588439e-26 -0.177194244306742 0.289 0.422 5.83121202185742e-22
SMED30002377 2.88274651542158e-26 0.0560810661782765 0.052 0.003 6.31840381250102e-22
SMED30014484 3.45735627329717e-26 0.0467625684104443 0.048 0.002 7.57783347981274e-22
SMED30003586 3.68710622983953e-26 -0.279613059466758 0.445 0.536 8.08139943456228e-22
SMED30014794 4.02574744278414e-26 -0.170346834599123 0.249 0.375 8.82363324509427e-22
SMED30009695 5.57040609108323e-26 0.21918571726588 0.469 0.337 1.22092160704362e-21
SMED30011202 1.1012988796053e-25 0.123612002269071 0.277 0.158 2.41382688431889e-21
SMED30033277 1.1687035744585e-25 0.0579582500645887 0.066 0.01 2.56156449449813e-21
SMED30026210 7.68566849902189e-25 0.138763075338673 0.138 0.054 1.68454482161562e-20
SMED30007725 7.71083051079687e-25 0.100870179964021 0.12 0.041 1.69005983135646e-20
SMED30034232 1.95504438493296e-24 0.206334151280865 0.553 0.433 4.28506628289606e-20
SMED30006112 2.21674766460865e-24 0.0648268594036552 0.095 0.026 4.85866753128925e-20
SMED30029571 2.35041392680913e-24 -0.144720199494114 0.222 0.351 5.15163724478026e-20
SMED30023808 4.22949671067022e-24 0.105627061398478 0.213 0.109 9.27021089044698e-20
SMED30023751 5.83293823594007e-24 -0.383110496530459 0.585 0.678 1.27846340255334e-19
SMED30002694 8.34059652877427e-24 0.0395832664523951 0.042 0.001 1.82809194717674e-19
SMED30006356 1.60565419184837e-23 0.125414841851796 0.296 0.181 3.51927285769325e-19
SMED30025935 3.16921699461132e-23 0.0327489364055773 0.043 0.002 6.94628980878908e-19
SMED30018505 4.20151466115211e-23 -0.122783788698524 0.137 0.246 9.20887983431321e-19
SMED30028576 4.67640596330985e-23 -0.205593763090464 0.517 0.621 1.02497465903825e-18
SMED30004128 4.96002213630962e-23 0.0523794852771766 0.053 0.006 1.08713765183634e-18
SMED30027991 5.52769165692443e-23 -0.174912011428335 0.714 0.784 1.2115594573647e-18
SMED30024529 5.81119939066487e-23 0.151155954540731 0.525 0.397 1.27369868244593e-18
SMED30014296 8.9897564695345e-23 0.0511262200566404 0.053 0.006 1.97037482299257e-18
SMED30000745 1.44865346814938e-22 0.0660586953908514 0.067 0.013 3.1751586714898e-18
SMED30017411 1.71334842318156e-22 0.0507959167812596 0.043 0.002 3.75531707392935e-18
SMED30029971 2.56628446009509e-22 0.142907521304914 0.337 0.218 5.62478227963643e-18
SMED30033251 3.04495430844211e-22 -0.14638610784242 0.241 0.359 6.67393085324342e-18
SMED30026819 4.89260865934097e-22 0.0509776607261749 0.075 0.018 1.07236196595435e-17
SMED30000193 1.22730687878814e-21 -0.145883148100088 0.085 0.173 2.69001121692786e-17
SMED30009104 1.28854133035761e-21 0.0377022558802912 0.04 0.002 2.82422488787782e-17
SMED30024560 1.42273253858489e-21 0.0958661973585886 0.226 0.125 3.11834517807036e-17
SMED30009189 1.82960960343336e-21 -0.184440849676043 0.348 0.47 4.01013832880524e-17
SMED30030180 2.85523532560668e-21 0.05481741742496 0.067 0.014 6.25810478666471e-17
SMED30003542 4.43251059110586e-21 0.0609216742086434 0.093 0.029 9.71517671358582e-17
SMED30027302 6.21446544605499e-21 -0.174886095204229 0.561 0.679 1.36208653646633e-16
SMED30003262 6.25222789924918e-21 0.16515434745803 0.323 0.214 1.37036331095744e-16
SMED30016212 7.21393180290146e-21 0.0431330901652851 0.056 0.009 1.58114957255994e-16
SMED30022144 9.06051864041737e-21 0.207235259480615 0.383 0.268 1.98588447560668e-16
SMED30035670 1.06754115246229e-20 0.185330352258789 0.86 0.807 2.33983669796685e-16
SMED30014462 1.09114696133513e-20 0.194929809554776 0.247 0.145 2.39157590985435e-16
SMED30034651 1.12765249074008e-20 0.0948111786559437 0.213 0.118 2.4715887292041e-16
SMED30022274 1.38490783917827e-20 0.0739322423912906 0.068 0.016 3.03544100191093e-16
SMED30035193 1.38814062579028e-20 -0.216826841513839 0.989 0.989 3.04252662360713e-16
SMED30013135 1.55943366696614e-20 0.162731503819407 0.463 0.353 3.41796671125638e-16
SMED30029899 1.873775498351e-20 -0.0965344061624225 0.996 0.997 4.10694113728573e-16
SMED30015300 2.32408445681373e-20 0.194491756691102 0.733 0.684 5.09392831244433e-16
SMED30010468 2.52044623174806e-20 0.544110617284732 0.225 0.123 5.52431405074539e-16
SMED30032696 2.64649019349533e-20 -0.165337281184832 0.836 0.854 5.80057720610307e-16
SMED30007869 2.94006888902381e-20 0.0730509458390943 0.123 0.049 6.44404299096239e-16
SMED30030829 3.2913968217624e-20 -0.113697567653961 0.95 0.956 7.21408355393884e-16
SMED30005224 3.98338537680394e-20 0.0659933881328038 0.057 0.011 8.73078406887887e-16
SMED30031236 6.67005482911105e-20 -0.102748412876688 0.111 0.205 1.46194261744456e-15
SMED30002921 7.87849150309133e-20 0.0290177042529431 0.037 0.002 1.72680776764756e-15
SMED30013645 1.1282319115305e-19 -0.200000657504813 0.306 0.414 2.47285870369255e-15
SMED30029071 1.26249959140661e-19 -0.140954158639522 0.197 0.302 2.76714660444501e-15
SMED30035485 1.46301798621932e-19 0.39903006645686 0.212 0.12 3.20664282219551e-15
SMED30020191 1.65078205786159e-19 -0.183815394437712 0.587 0.663 3.61818411442103e-15
SMED30016082 2.00462231907926e-19 0.224019057590302 0.464 0.353 4.39373119895792e-15
SMED30018158 2.04907823092366e-19 0.0567259833826219 0.093 0.031 4.49116966653848e-15
SMED30029036 2.1578664266905e-19 0.185529921574867 0.2 0.108 4.72961163402024e-15
SMED30023806 2.50893261621768e-19 0.0355230446756841 0.056 0.01 5.4990785082259e-15
SMED30029716 2.88805505218088e-19 0.172996004892069 0.822 0.781 6.33003906337006e-15
SMED30029179 2.92018370964326e-19 0.283799859193635 0.582 0.491 6.40045865479609e-15
SMED30014862 3.97510310440027e-19 0.0935211378238574 0.234 0.136 8.7126309842245e-15
SMED30034050 5.72486917394351e-19 0.11025050859778 0.226 0.132 1.25477682554494e-14
SMED30015425 6.58348807760107e-19 0.18412331282857 0.442 0.331 1.4429689168486e-14
SMED30035746 6.77327562711232e-19 -0.150173476288812 0.228 0.328 1.48456655195048e-14
SMED30023884 9.98598437419266e-19 0.140413461858662 0.289 0.182 2.18872805513555e-14
SMED30003809 1.10547504663876e-18 -0.477422265678032 0.139 0.237 2.42298020722284e-14
SMED30011720 1.41507035120467e-18 -0.116972520061665 0.167 0.267 3.10155119577039e-14
SMED30001078 1.51780866142323e-18 0.0422481421575833 0.043 0.005 3.32673302410744e-14
SMED30004678 1.54166592450656e-18 0.0833323498118296 0.148 0.071 3.37902337333347e-14
SMED30015376 2.16353830107484e-18 -0.106644933816794 0.15 0.243 4.74204324829583e-14
SMED30034254 2.61488390572544e-18 -0.21251988218588 0.867 0.905 5.73130254456903e-14
SMED30020899 2.72726380978529e-18 0.16146861280741 0.345 0.239 5.9776168182874e-14
SMED30031729 2.7281363203005e-18 0.0306722436981529 0.03 0 5.97952918683464e-14
SMED30032853 3.91877993536566e-18 0.125173038587333 0.202 0.113 8.58918186233445e-14
SMED30004009 5.3266498325516e-18 0.174689290466163 0.616 0.529 1.16749511029866e-13
SMED30005170 6.03558192625326e-18 0.0531145657445179 0.072 0.021 1.32287884659619e-13
SMED30008172 6.52703647359001e-18 -0.130340620569172 0.293 0.402 1.43059585428146e-13
SMED30022969 6.87324497910013e-18 0.0491367855844652 0.091 0.032 1.50647783451917e-13
SMED30000130 8.1753049887247e-18 0.160695993812536 0.877 0.839 1.79186334742868e-13
SMED30003530 1.0257667563084e-17 0.0466561941714438 0.078 0.025 2.24827557647676e-13
SMED30010341 1.10005755807794e-17 0.0411241794318703 0.051 0.009 2.41110615579523e-13
SMED30031308 1.30067564702051e-17 0.101179537651555 0.998 0.999 2.85082088313955e-13
SMED30017135 1.37885556493943e-17 -0.233458825205568 0.661 0.708 3.02217562723423e-13
SMED30007705 1.64527781723072e-17 0.0913238628746342 0.253 0.155 3.60611991980628e-13
SMED30014439 1.65068569617002e-17 -0.165590914183896 0.489 0.574 3.61797290886544e-13
SMED30026547 1.88096391627417e-17 0.0607205464810161 0.124 0.056 4.12269671168972e-13
SMED30019264 2.06466220783136e-17 0.184290003563232 0.734 0.648 4.52532662712476e-13
SMED30015635 2.11726085881112e-17 0.39691437535204 0.153 0.079 4.64061235034221e-13
SMED30033630 2.69777840486288e-17 0.700571723008038 0.096 0.037 5.91299070777846e-13
SMED30027385 2.78846042299453e-17 -0.0741155865672019 0.998 0.998 6.11174755511941e-13
SMED30014118 2.99822454613745e-17 0.141189549592328 0.254 0.162 6.57150856022406e-13
SMED30017762 3.06063705534638e-17 0.368932106119334 0.102 0.041 6.7083042979082e-13
SMED30030842 3.50179582057406e-17 -0.187442691948672 0.097 0.178 7.67523607953422e-13
SMED30031163 3.69248329419023e-17 0.041360301461725 0.028 0 8.09318488420614e-13
SMED30000559 4.19421224975748e-17 0.189281708631499 0.667 0.579 9.19287440901843e-13
SMED30024084 4.20123710499594e-17 0.0467850931479177 0.048 0.009 9.20827148673011e-13
SMED30029746 4.21313821712713e-17 0.211790332711785 0.479 0.376 9.23435634429925e-13
SMED30002262 6.03052003663753e-17 0.258983416458198 0.97 0.968 1.32176938163021e-12
SMED30015755 6.11852404215726e-17 0.119528896075677 0.268 0.173 1.34105809956003e-12
SMED30032110 6.18646051431296e-17 -0.149510628980091 0.8 0.826 1.35594841552711e-12
SMED30025055 6.55843585944774e-17 0.119390907697527 0.373 0.266 1.43747797167376e-12
SMED30022307 6.75411586075453e-17 0.0475099080314196 0.058 0.014 1.48036711436018e-12
SMED30003261 8.87845041087743e-17 -0.108312172055458 0.16 0.251 1.94597876105612e-12
SMED30016925 9.76719004166445e-17 0.0450279007072878 0.05 0.01 2.14077271333201e-12
SMED30032757 1.04696979303653e-16 0.0983169025336263 0.236 0.143 2.29474839237746e-12
SMED30021583 1.08428423563847e-16 0.0525740411182829 0.077 0.025 2.37653418767239e-12
SMED30015438 1.18772884857544e-16 0.0830806989455928 0.154 0.081 2.60326409030764e-12
SMED30035950 1.42544822601009e-16 -0.11833939274485 0.149 0.07 3.12429742176892e-12
SMED30014855 1.53609751338052e-16 0.0255371225757767 0.032 0.002 3.36681852982743e-12
SMED30023108 1.92521792472792e-16 -0.0622544949464695 0.039 0.098 4.21969264741865e-12
SMED30010969 2.15801020211252e-16 -0.219766513046285 0.541 0.612 4.72992676099021e-12
SMED30023292 2.21735384081055e-16 0.106402318743782 0.226 0.139 4.85999614828857e-12
SMED30017854 2.53277640195062e-16 0.0234709621335408 0.028 0.001 5.55133931779536e-12
SMED30035906 2.62301715624009e-16 -0.0872002814961854 0.151 0.244 5.74912900304704e-12
SMED30017525 3.41269370576352e-16 0.0561495361097589 0.088 0.033 7.47994206429248e-12
SMED30013205 3.64466846535884e-16 0.160280380724432 0.816 0.764 7.9883843423735e-12
SMED30029297 3.94539858006765e-16 0.130274783844713 0.57 0.476 8.64752460779228e-12
SMED30012876 4.73101340554025e-16 0.130807852047233 0.314 0.219 1.03694351822631e-11
SMED30005237 6.09603080339051e-16 0.202579190660139 0.425 0.323 1.33612803148713e-11
SMED30023243 6.56201985524758e-16 -0.117822425350799 0.718 0.777 1.43826351187317e-11
SMED30013917 8.62748888460428e-16 0.130930785031549 0.315 0.219 1.89097301372757e-11
SMED30000994 1.18399376406351e-15 0.142166623755595 0.361 0.263 2.59507753207441e-11
SMED30007302 1.28553279407592e-15 0.198346718388835 0.428 0.336 2.8176307780556e-11
SMED30020243 1.35378834122893e-15 0.148052134231729 0.538 0.441 2.96723328630557e-11
SMED30024429 1.38337450528777e-15 -0.214070721930237 0.139 0.224 3.03208024068974e-11
SMED30021474 1.43732380428245e-15 -0.121323518024221 0.162 0.25 3.15032631422627e-11
SMED30020813 1.52678349367598e-15 -0.104401526569956 0.214 0.308 3.346404061439e-11
SMED30022312 2.18492110817273e-15 0.0428740284739808 0.063 0.019 4.78891008489298e-11
SMED30029070 2.21390076839082e-15 0.130045881049223 0.326 0.228 4.852427704159e-11
SMED30018534 2.30876985840057e-15 0.0549162206197295 0.191 0.11 5.06036177564238e-11
SMED30003394 2.61572914110629e-15 0.0458281601452736 0.048 0.011 5.73315513147677e-11
SMED30008349 3.13113458415243e-15 0.0878028493082142 0.115 0.054 6.8628207815453e-11
SMED30013692 3.60544103393337e-15 0.414518075982124 0.851 0.83 7.90240565817516e-11
SMED30024809 4.587117964512e-15 -0.107085697898268 0.166 0.254 1.00540451546174e-10
SMED30032767 4.69149486776635e-15 0.0661442900195415 0.109 0.049 1.02828184511703e-10
SMED30013075 5.14308958353923e-15 -0.132849814720648 0.708 0.75 1.12726237492013e-10
SMED30007744 5.39524229723294e-15 0.122765472405778 0.283 0.193 1.18252920670752e-10
SMED30000896 5.76977863546437e-15 0.183880089652027 0.539 0.451 1.26462008132108e-10
SMED30020245 6.48303177556181e-15 0.16150590351101 0.655 0.578 1.42095090456764e-10
SMED30026858 7.03481508802889e-15 -0.0899671458849615 0.107 0.181 1.54189077099417e-10
SMED30014596 7.36789500830434e-15 0.0982698341128165 0.446 0.338 1.61489522792015e-10
SMED30014703 7.36914560744303e-15 0.0874088235139056 0.176 0.101 1.61516933423936e-10
SMED30005748 7.56551926048222e-15 0.0913968797369038 0.341 0.234 1.65821051151249e-10
SMED30007486 7.82893012942189e-15 -0.0986613265257182 0.142 0.228 1.71594490576669e-10
SMED30026747 8.93985233659914e-15 -0.140089845544642 0.234 0.326 1.9594368351358e-10
SMED30014894 1.06235442490622e-14 -0.0610054874591681 0.037 0.09 2.32846842850945e-10
SMED30023450 1.13342122525157e-14 0.0287729841830463 0.028 0.002 2.48423264150639e-10
SMED30019896 1.13690865350592e-14 0.113342493328986 0.888 0.86 2.49187638675428e-10
SMED30009549 1.23017206454206e-14 0.119633080076163 0.098 0.043 2.6962911310633e-10
SMED30004816 1.46520110556638e-14 0.0366283282133021 0.06 0.018 3.2114277831804e-10
SMED30035045 1.55126931643489e-14 0.135066688585447 0.775 0.743 3.400072087762e-10
SMED30034597 1.66891266781571e-14 -0.309684151526919 0.175 0.264 3.65792278531846e-10
SMED30009184 1.70975858384147e-14 -0.05756031626582 0.032 0.081 3.74744886406374e-10
SMED30032612 1.87736494915464e-14 0.0957679016698855 0.21 0.13 4.11480849555714e-10
SMED30000221 1.91398852596199e-14 0.0931581643918942 0.262 0.174 4.19508005120349e-10
SMED30015537 2.025831941007e-14 -0.0571654942363188 0.064 0.128 4.44021844829914e-10
SMED30024178 2.11506162643008e-14 0.127518033512248 0.325 0.236 4.63579207280945e-10
SMED30030793 2.21762775558617e-14 -0.111992506587479 0.165 0.248 4.86059651469376e-10
SMED30021887 3.16211687120318e-14 0.0407897166639694 0.12 0.058 6.93072775830314e-10
SMED30009812 3.19255815618089e-14 0.0342665003803576 0.023 0 6.99744896671729e-10
SMED30029650 4.54325278030826e-14 -0.122596565088086 0.315 0.408 9.95790144387964e-10
SMED30019357 4.85017114153212e-14 0.137509079437991 0.044 0.01 1.06306051080101e-09
SMED30024095 4.97846470996645e-14 -0.0970999168319768 0.222 0.317 1.09117989513045e-09
SMED30022375 5.34292073614299e-14 0.132922491433603 0.641 0.567 1.17106136694782e-09
SMED30009376 5.82549084573871e-14 0.183620728620959 0.694 0.631 1.27683108356901e-09
SMED30015227 6.34981994396816e-14 -0.12953546995322 0.492 0.576 1.39175353531894e-09
SMED30030357 6.54798166258981e-14 -0.112333927583172 0.209 0.298 1.43518662080643e-09
SMED30013188 6.63891947696264e-14 -0.0647909659511465 0.102 0.176 1.45511837096067e-09
SMED30005488 6.81916899152196e-14 0.247323206407184 0.663 0.56 1.49462545956178e-09
SMED30009591 7.57234903783541e-14 -0.0423518725673954 0.019 0.06 1.65970746211277e-09
SMED30019379 8.66155452581548e-14 0.0280482551302299 0.031 0.004 1.89843952096824e-09
SMED30028872 1.06424261062623e-13 0.128677225101477 0.291 0.206 2.33260695397058e-09
SMED30029139 1.12222253591269e-13 -0.137432831998858 0.732 0.786 2.45968735421343e-09
SMED30023862 1.16592416383502e-13 -0.131964598489798 0.524 0.602 2.5554725822936e-09
SMED30014558 1.19086543708285e-13 0.106314881821352 0.485 0.377 2.61013886499820e-09
SMED30002324 1.24027235730235e-13 0.1801382313858 0.436 0.343 2.71842895273529e-09
SMED30021692 1.27973103198819e-13 0.148747008693545 0.575 0.504 2.80491447591173e-09
SMED30033838 1.32972452548576e-13 0.0719205029170176 0.03 0.003 2.91449021495969e-09
SMED30015923 1.33887327346304e-13 0.0541738363732094 0.104 0.049 2.93454244077628e-09
SMED30007616 1.35571030502547e-13 0.0975655773474565 0.342 0.245 2.97144584655483e-09
SMED30030464 1.40440681667981e-13 0.0638595323554826 0.055 0.016 3.07817886079881e-09
SMED30032241 1.41473122197169e-13 0.0350384645090563 0.023 0 3.10080789231756e-09
SMED30016193 1.45041267454819e-13 0.131761092343612 0.547 0.471 3.17901450007472e-09
SMED30035575 1.55378492333588e-13 0.0527251451623276 0.094 0.042 3.40558579496759e-09
SMED30013316 1.61701930220884e-13 0.0773957810052508 0.233 0.151 3.54418290658134e-09
SMED30001172 1.76705576272817e-13 -0.125926554855606 0.867 0.883 3.87303282074761e-09
SMED30018986 2.01456221580129e-13 0.125778880255949 0.598 0.524 4.41551746459326e-09
SMED30019549 2.02376243264268e-13 0.0841928219343317 0.117 0.059 4.43568249986623e-09
SMED30002848 2.12145928107528e-13 0.0248378958356306 0.023 0.001 4.64981445226079e-09
SMED30010443 2.1857109733079e-13 -0.140195900788287 0.25 0.332 4.79064131129626e-09
SMED30004053 2.25141093763463e-13 0.0671448497868118 0.165 0.095 4.93464249310758e-09
SMED30006612 2.33009658212814e-13 0.0271270716315397 0.042 0.009 5.10710568870846e-09
SMED30016607 2.42856269724119e-13 0.072619740703274 0.212 0.134 5.32292371981325e-09
SMED30021804 2.46991530691366e-13 -0.0769078486002779 0.099 0.167 5.41356036969336e-09
SMED30015508 2.52923720505325e-13 -0.139681396587326 0.282 0.37 5.54358210603572e-09
SMED30033458 2.55115583764325e-13 0.0212336264012665 0.021 0 5.59162336494649e-09
SMED30000816 2.57023724215889e-13 0.0623811256716794 0.118 0.06 5.63344598736385e-09
SMED30007323 2.89499346941056e-13 0.140658791198143 0.815 0.763 6.34524668625406e-09
SMED30005465 2.97264668511517e-13 0.126051478596246 0.563 0.456 6.51544700443543e-09
SMED30013866 3.13377186533395e-13 0.0492287101947799 0.11 0.054 6.86860117443894e-09
SMED30022530 3.33551920044118e-13 -0.14704710786041 0.396 0.474 7.31079098352697e-09
SMED30032739 3.43257283473682e-13 0.162195446884306 0.599 0.528 7.52351313917616e-09
SMED30023553 3.48559751654697e-13 -0.117786018630521 0.223 0.305 7.63973263676765e-09
SMED30020249 3.51270121996125e-13 -0.0695271059219918 0.126 0.202 7.69913853391107e-09
SMED30005693 3.59917149481025e-13 0.0419963122341186 0.043 0.01 7.8886640823251e-09
SMED30025657 3.71183278562489e-13 0.127287580899604 0.838 0.79 8.13559509953263e-09
SMED30011394 4.11814637557811e-13 0.0746518682115193 0.201 0.124 9.0261532259921e-09
SMED30013095 5.08586175923327e-13 0.0856465249958301 0.252 0.17 1.11471918038875e-08
SMED30026656 5.34373646575446e-13 0.137101903778631 0.886 0.869 1.17124015856406e-08
SMED30006792 5.38688842524941e-13 0.151979695077146 0.394 0.308 1.18069820504617e-08
SMED30010684 5.52183177612016e-13 0.0495446215606228 0.038 0.008 1.21027508869002e-08
SMED30031265 5.96699570367048e-13 0.148212329249193 0.746 0.692 1.3078461183305e-08
SMED30015375 6.40366979832709e-13 0.0988273824365454 0.26 0.176 1.40355634639733e-08
