p_val avg_logFC pct.1 pct.2 p_val_adj
SMED30021696 1.45946352997497e-72 0.18327409734357 0.313 0.172 3.19885216499914e-68
SMED30008695 1.54991347478266e-72 0.240035900134607 0.816 0.732 3.39710035402864e-68
SMED30029571 2.90948862209128e-72 -0.186585861467992 0.159 0.303 6.37701716189967e-68
SMED30000559 4.46923753087645e-72 0.285581503400912 0.727 0.626 9.79567482017501e-68
SMED30031835 6.4269153763209e-72 0.147746530900151 0.182 0.071 1.40865131218201e-67
SMED30015227 9.27389371690656e-72 -0.222644849848283 0.418 0.562 2.03265202487158e-67
SMED30020883 2.01293904016087e-71 -0.237455772039007 0.265 0.416 4.41195978822459e-67
SMED30017941 2.34376056161386e-71 -0.218104739367218 0.827 0.883 5.13705439894525e-67
SMED30019921 2.98431423569497e-71 -0.31999175774108 0.405 0.559 6.54101994179623e-67
SMED30001172 1.66122624958784e-70 -0.192824062241431 0.913 0.937 3.64107569384664e-66
SMED30014794 2.1574550262531e-70 -0.196789311127518 0.19 0.336 4.72870992654155e-66
SMED30016082 3.0382489340234e-69 0.248821934062982 0.44 0.298 6.65923401359248e-65
SMED30002501 1.12719178838371e-68 0.0697202023577923 0.058 0.003 2.47057896177942e-64
SMED30022144 1.22400238274637e-68 0.211643173493476 0.356 0.214 2.68276842250349e-64
SMED30017135 1.45849412555275e-68 -0.274274183954078 0.57 0.696 3.19672742438652e-64
SMED30027121 3.04902580106037e-68 0.175631004810459 0.307 0.169 6.68285475076413e-64
SMED30028576 6.57055091940485e-68 -0.214750425276808 0.587 0.72 1.44013335051515e-63
SMED30002324 8.54533075065209e-68 0.250700304228486 0.451 0.309 1.87296559392792e-63
SMED30019975 2.18825252452755e-67 0.223663696605608 0.583 0.455 4.79621188325949e-63
SMED30031921 2.73349815202909e-67 0.203573010556906 0.407 0.263 5.99128124961737e-63
SMED30012402 3.03965156441482e-67 -0.238963389707553 0.806 0.849 6.66230829888441e-63
SMED30003586 3.20255938158913e-66 -0.242729547005195 0.324 0.475 7.01936965256706e-62
SMED30011720 4.18731395102963e-65 -0.148561148175739 0.111 0.234 9.17775471786674e-61
SMED30024680 2.10286748304406e-64 0.195585149263051 0.381 0.243 4.60906494933598e-60
SMED30020245 3.46016488388833e-64 0.213671996533911 0.778 0.68 7.58398939250644e-60
SMED30007772 5.80516338045854e-64 -0.14849193753708 0.154 0.291 1.2723757097289e-59
SMED30015550 1.60501627256634e-63 0.195403340578807 0.882 0.82 3.51787466621089e-59
SMED30029071 4.00973938258946e-63 -0.178982929750807 0.222 0.363 8.78854677875958e-59
SMED30009737 1.18721773942312e-62 -0.181195558590305 0.935 0.952 2.6021438412676e-58
SMED30032612 2.37620462592882e-62 0.154431445960063 0.225 0.111 5.20816529911078e-58
SMED30035831 4.93484009303059e-62 0.223943584963974 0.644 0.512 1.08161825159044e-57
SMED30005922 1.05679266629915e-61 0.0601140055856552 0.051 0.002 2.31627816599447e-57
SMED30002262 1.22083434699078e-61 0.336846463168383 0.994 0.991 2.67582472173439e-57
SMED30007302 1.67650822003112e-61 0.221975418387564 0.39 0.255 3.6745707166642e-57
SMED30021105 2.96592788588864e-61 -0.226158040933367 0.983 0.987 6.50072074029071e-57
SMED30032188 3.99800769640467e-60 0.0572018813701662 0.049 0.002 8.76283326897976e-56
SMED30011842 1.00259722729965e-59 0.169435396619893 0.26 0.142 2.19749260279538e-55
SMED30027500 1.43988566329783e-59 0.512531817249138 0.068 0.01 3.15594139681618e-55
SMED30007486 1.45028304186583e-59 -0.130483795421874 0.097 0.21 3.17873037116152e-55
SMED30002236 1.91030238180506e-59 0.172364754533455 0.312 0.183 4.18700076044034e-55
SMED30004156 2.38393323267456e-59 -0.214828746068785 0.617 0.704 5.22510485937611e-55
SMED30014708 2.98528056965007e-59 0.0779908744512432 0.09 0.021 6.54313795255902e-55
SMED30014484 2.55153713246684e-57 0.0533855731073597 0.047 0.002 5.59245908694082e-53
SMED30026323 2.69370600944491e-57 -0.221895772146334 0.165 0.288 5.90406483150135e-53
SMED30012850 4.39870507007509e-57 0.0646985575167252 0.065 0.009 9.64108177259059e-53
SMED30021895 8.80215650655729e-57 0.182134279897807 0.426 0.29 1.92925666310723e-52
SMED30017387 1.30824072118034e-56 0.22562363837977 0.449 0.321 2.86740201268307e-52
SMED30020191 2.6240721357278e-56 -0.208561320641246 0.557 0.653 5.75144130708819e-52
SMED30005224 2.52102236728887e-55 0.0606324729834514 0.06 0.008 5.52557682462375e-51
SMED30017175 2.8896554746782e-55 0.184141056155487 0.382 0.249 6.33354686939967e-51
SMED30001819 3.17483131881841e-55 0.0702068756100705 0.064 0.009 6.9585952845862e-51
SMED30026547 3.66847828417223e-55 0.0866775209560731 0.086 0.021 8.04057070324869e-51
SMED30030774 4.32665075972765e-55 0.0764032450751858 0.061 0.008 9.48315313517106e-51
SMED30030116 4.36587710229105e-55 -0.10029431163927 0.047 0.134 9.56912943280151e-51
SMED30004009 1.02670407365161e-54 0.1867606608238 0.691 0.591 2.2503299886296e-50
SMED30019852 1.21819603235256e-54 -0.177368155850814 0.718 0.793 2.67004206371034e-50
SMED30015755 2.73331904222065e-54 0.140134200493632 0.235 0.125 5.99088867673921e-50
SMED30015654 4.70157336816594e-54 -0.137073614440803 0.125 0.238 1.03049085083461e-49
SMED30013735 1.09583910325988e-52 -0.0942836026660956 0.995 0.993 2.40186014652499e-48
SMED30020899 2.05543686971836e-52 0.165149396715664 0.312 0.19 4.5051065310487e-48
SMED30024084 4.28833592990982e-52 0.0747512470091497 0.077 0.017 9.39917469117635e-48
SMED30010969 6.11235677171623e-52 -0.182065489046042 0.842 0.884 1.33970635722476e-47
SMED30024809 7.72412354730886e-52 -0.173265332732865 0.238 0.365 1.69297339909916e-47
SMED30035603 1.73217646040684e-51 0.0892939294700503 0.13 0.048 3.79658436591972e-47
SMED30034637 2.67433566951198e-51 0.0704617539295143 0.077 0.018 5.86160892043635e-47
SMED30014307 2.94216039499985e-51 0.170376480156392 0.298 0.181 6.44862715376068e-47
SMED30019549 4.89246872063585e-51 0.0746924222420404 0.079 0.019 1.07233129418896e-46
SMED30008024 5.15144833584153e-51 0.233038607791314 0.252 0.144 1.12909444624975e-46
SMED30015942 8.39640262554531e-51 0.164326580692073 0.925 0.903 1.84032352746702e-46
SMED30013692 1.2487423176952e-50 0.527569767479268 0.897 0.863 2.73699341192433e-46
SMED30021495 2.41538037782294e-50 0.0748828502745889 0.079 0.019 5.29403071211231e-46
SMED30025705 4.42131734440506e-50 0.103338423924431 0.125 0.047 9.69064335546702e-46
SMED30018505 1.07238881100206e-49 -0.148676325398457 0.119 0.226 2.35046179595432e-45
SMED30007287 1.34450096296994e-49 -0.192001763545583 0.731 0.795 2.94687721063752e-45
SMED30035575 2.70929420516916e-49 0.075698867479388 0.085 0.023 5.93823103888976e-45
SMED30029256 2.98567169314146e-49 0.124905565610016 0.123 0.047 6.54399521702745e-45
SMED30032739 3.0740001695408e-49 0.194995114592346 0.63 0.537 6.73759357159953e-45
SMED30023108 4.89926567952912e-49 -0.0833398473987779 0.037 0.112 1.07382105163919e-44
SMED30003333 1.1075764986717e-48 0.133334163796858 0.268 0.154 2.42758616978864e-44
SMED30026703 1.91063265505977e-48 0.0509450337592115 0.049 0.005 4.18772465336e-44
SMED30027637 2.37886930537506e-48 -0.167236778657561 0.331 0.457 5.21400574352107e-44
SMED30027378 2.89937200401282e-48 -0.143627131143681 0.982 0.979 6.3548435583953e-44
SMED30034980 3.17133391649757e-48 0.0475719879243562 0.048 0.005 6.95092967817938e-44
SMED30031163 3.48664902016262e-48 0.0421523886118175 0.035 0 7.64203732239243e-44
SMED30013645 4.46062485357773e-48 -0.187177169272187 0.358 0.483 9.77679755407167e-44
SMED30014804 5.90965393206963e-48 0.0413369368882777 0.036 0 1.29527794883102e-43
SMED30011961 5.97186060767135e-48 0.157819449991416 0.305 0.194 1.30891240798941e-43
SMED30023808 1.41412985105646e-47 0.108857851804109 0.166 0.077 3.09948980754555e-43
SMED30005231 1.44663053087171e-47 -0.116331817458427 0.995 0.994 3.17072479756462e-43
SMED30004118 1.4772827916283e-47 -0.174331468581252 0.895 0.926 3.23790842269091e-43
SMED30020914 2.02256150488808e-47 -0.178074825528251 0.687 0.754 4.43305030641368e-43
SMED30026858 2.03668588354971e-47 -0.122662172269569 0.135 0.243 4.46400811956424e-43
SMED30023225 7.23057844699211e-47 0.0393110983963541 0.034 0 1.58479818401173e-42
SMED30035087 2.00523913663439e-46 0.170049493265909 0.661 0.561 4.39508313967525e-42
SMED30032285 2.48822247322287e-46 0.12582539212768 0.257 0.151 5.4536860168099e-42
SMED30018186 2.76142045996489e-46 -0.15437580097657 0.986 0.983 6.05248136415104e-42
SMED30026520 3.05212573435246e-46 0.162890089984094 0.3 0.191 6.68964918455371e-42
SMED30032854 7.55485310705388e-46 -0.121434161470974 0.12 0.223 1.65587270400407e-41
SMED30030013 7.91144452561941e-46 -0.156416988039078 0.898 0.917 1.73403041112526e-41
SMED30027627 8.21007993396736e-46 0.0638806672500179 0.067 0.015 1.79948531992696e-41
SMED30019834 8.69306014972749e-46 -0.143963429438997 0.968 0.969 1.90534492361727e-41
SMED30014862 1.52197809038373e-45 0.110961791131482 0.168 0.081 3.33587157850305e-41
SMED30028672 1.77089588901549e-45 0.0619574440307744 0.061 0.012 3.88144960954415e-41
SMED30008553 3.00702156499222e-45 -0.195947271969904 0.919 0.928 6.59078986614995e-41
SMED30003262 4.68774343865039e-45 0.143945188514016 0.271 0.164 1.02745960688339e-40
SMED30009104 5.29797391923828e-45 0.0487824923302439 0.042 0.003 1.16120992361865e-40
SMED30011511 8.64624676953121e-45 0.154536559670319 0.261 0.159 1.89508436694585e-40
SMED30022273 1.54857392619436e-44 -0.17915723809026 0.418 0.539 3.39416433143281e-40
SMED30015508 1.88224708496235e-44 -0.189280659904273 0.476 0.585 4.12550916082049e-40
SMED30017411 2.07613714887973e-44 0.0402630257385684 0.035 0.001 4.55047740291458e-40
SMED30001234 2.84793687731828e-44 0.141515152472154 0.317 0.208 6.2421080477062e-40
SMED30035906 3.30613533432136e-44 -0.126186401551566 0.119 0.22 7.24638742576556e-40
SMED30026445 6.69707857438998e-44 0.338841058587615 0.545 0.446 1.4678656819348e-39
SMED30014493 1.216982718477e-43 -0.128975683614522 0.975 0.974 2.66738272235789e-39
SMED30017934 1.48065688316066e-43 0.115042521350642 0.099 0.035 3.24530375651154e-39
SMED30022837 1.77816656504041e-43 0.0543373023174782 0.052 0.008 3.89738547725557e-39
SMED30017729 2.05756540064181e-43 0.265340244305554 0.112 0.043 4.50977184512672e-39
SMED30030582 3.17587677770371e-43 0.10136611189625 0.128 0.054 6.96088672137099e-39
SMED30007869 3.59790095934918e-43 0.156406438268977 0.286 0.183 7.88587932270154e-39
SMED30015376 5.59205721826018e-43 -0.123284535583195 0.155 0.261 1.22566710109827e-38
SMED30013075 5.67993133139149e-43 -0.163383911946654 0.738 0.789 1.24492734921439e-38
SMED30012383 7.1399755666923e-43 -0.139771588378179 0.973 0.973 1.56493984470762e-38
SMED30020243 8.06775744853616e-43 0.166250993344835 0.527 0.41 1.76829107757015e-38
SMED30014114 1.385924562233e-42 0.094749332034508 0.143 0.066 3.0376694555023e-38
SMED30032767 1.67522261640564e-42 0.103686125685113 0.149 0.069 3.67175293063788e-38
SMED30000103 1.76541139920616e-42 0.252336283654741 0.639 0.548 3.86942870478005e-38
SMED30024202 2.66825475021467e-42 -0.125783653964116 0.976 0.976 5.84828076152052e-38
SMED30013107 2.77082162912096e-42 -0.180929898492205 0.942 0.951 6.07308684670732e-38
SMED30025738 3.31288877658702e-42 0.158948067858278 0.942 0.916 7.26118962052343e-38
SMED30026819 3.77091535464609e-42 0.0570696750110196 0.06 0.013 8.26509227431331e-38
SMED30022128 4.15747701722245e-42 -0.133151814782429 0.936 0.942 9.11235812634817e-38
SMED30009181 4.98790764574254e-42 0.165223724142992 0.54 0.435 1.09324959779385e-37
SMED30021828 5.7491716497011e-42 0.182111797041617 0.411 0.295 1.26010344218149e-37
SMED30006179 8.91494468980709e-42 -0.150403631226016 0.287 0.401 1.95397757711192e-37
SMED30027280 1.28891400575863e-41 -0.161012536453717 0.972 0.972 2.82504171782176e-37
SMED30007363 1.48256786807826e-41 0.152846665305227 0.328 0.219 3.24949225325393e-37
SMED30014118 1.84009171651876e-41 0.148221313102785 0.217 0.122 4.03311302426581e-37
SMED30034781 2.15584360052398e-41 -0.146621689829799 0.805 0.857 4.72517800362847e-37
SMED30027385 2.67773959157888e-41 -0.113007358794352 0.999 1 5.8690696368226e-37
SMED30033458 2.72982047734037e-41 0.0361689689038813 0.031 0 5.98322052223463e-37
SMED30033399 3.47884844040827e-41 0.138185678649177 0.35 0.238 7.62494001168685e-37
SMED30022348 3.82757015677937e-41 -0.147409579775038 0.879 0.911 8.38926826962903e-37
SMED30028118 3.85658463499976e-41 0.104970437032046 0.175 0.089 8.45286220299248e-37
SMED30030329 4.56501242810428e-41 -0.188816100955183 0.586 0.654 1.0005594239919e-36
SMED30032696 5.52544039589363e-41 -0.138654243852707 0.894 0.909 1.21106602597197e-36
SMED30028153 6.70180767010173e-41 0.124449336588364 0.247 0.148 1.4689022051329e-36
SMED30033251 9.90414577459807e-41 -0.166691106244659 0.226 0.333 2.1707906708764e-36
SMED30023553 1.76150421414212e-40 -0.14121492342362 0.208 0.315 3.8608649365567e-36
SMED30019696 1.87229914569467e-40 0.0645496442302115 0.072 0.02 4.10370526753358e-36
SMED30034045 2.48137948406293e-40 0.162962550401028 0.547 0.443 5.43868755316912e-36
SMED30035773 2.62438229280394e-40 0.0739952497140334 0.084 0.027 5.75212110936768e-36
SMED30005377 2.62447848531921e-40 0.0491971025551424 0.051 0.009 5.75233194412263e-36
SMED30023862 4.07856090640394e-40 -0.164769094712087 0.46 0.566 8.93938979465616e-36
SMED30013018 5.41728278382934e-40 -0.147138405108235 0.955 0.96 1.18736004055971e-35
SMED30005190 6.06264105666104e-40 -0.153978851504694 0.916 0.932 1.32880966679897e-35
SMED30018481 8.24337412762552e-40 -0.16882980242533 0.358 0.473 1.80678274129296e-35
SMED30016163 1.14374804927352e-39 -0.151209482026067 0.96 0.96 2.5068669743977e-35
SMED30019886 1.86839095943703e-39 0.17061910907397 0.458 0.346 4.09513930489409e-35
SMED30034946 2.24095005900126e-39 0.173973519799616 0.334 0.229 4.91171433931897e-35
SMED30022535 2.57455955233474e-39 -0.130829555903874 0.951 0.95 5.64291962680729e-35
SMED30032979 2.71698123234334e-39 0.136430826903668 0.334 0.225 5.95507946505014e-35
SMED30009812 2.80127965752305e-39 0.0314915850410545 0.03 0 6.13984475335903e-35
SMED30032243 3.16940339545948e-39 0.141211927663529 0.94 0.913 6.94669836216808e-35
SMED30027991 3.78798929307733e-39 -0.17657858324108 0.66 0.734 8.30251493256688e-35
SMED30002734 4.3217509535659e-39 0.0451433067680381 0.042 0.005 9.47241374002574e-35
SMED30008950 4.56209480951219e-39 -0.147477820208827 0.218 0.324 9.99919940348881e-35
SMED30001815 8.40257414260979e-39 0.0902066668051213 0.146 0.071 1.84167620057721e-34
SMED30034766 1.08777596509185e-38 -0.179936390719459 0.835 0.858 2.38418736028832e-34
SMED30009695 1.22421403090293e-38 0.146831590634165 0.383 0.279 2.68323231293304e-34
SMED30002655 1.5150062445577e-38 -0.13466729641867 0.113 0.203 3.32059068682158e-34
SMED30030793 1.69881012147243e-38 -0.116308305458442 0.135 0.23 3.72345202424326e-34
SMED30025935 2.84001765747093e-38 0.0380094477079024 0.031 0.001 6.22475070164477e-34
SMED30034651 3.25948336072504e-38 0.0978067634188757 0.156 0.078 7.14413563003714e-34
SMED30021513 4.38351502860998e-38 -0.168268251109751 0.957 0.96 9.60778823970736e-34
SMED30003542 4.604944586646e-38 0.076853142396701 0.097 0.037 1.00931175450107e-33
SMED30029297 7.88881829605016e-38 0.149056990006392 0.642 0.544 1.72907119412827e-33
SMED30010945 8.77779505376111e-38 0.158282716154004 0.623 0.526 1.92391711988336e-33
SMED30012017 1.09944281234344e-37 -0.267087943459432 0.38 0.487 2.40975875609434e-33
SMED30035360 1.12668902167937e-37 -0.124553662968211 0.988 0.991 2.46947699771684e-33
SMED30008349 1.13954577908919e-37 0.0487350565202168 0.156 0.077 2.49765643860769e-33
SMED30018751 1.4020451871858e-37 0.0583967186151378 0.072 0.022 3.07300264127383e-33
SMED30028696 1.57740871971701e-37 0.0833484354686145 0.107 0.044 3.45736443187574e-33
SMED30025508 1.89277503031505e-37 0.155109261844738 0.473 0.366 4.14858431144452e-33
SMED30028872 1.95009670015761e-37 0.122924521582716 0.254 0.158 4.27422194740545e-33
SMED30026668 2.31916720066998e-37 -0.139769325284588 0.227 0.333 5.08315067042846e-33
SMED30004128 2.46603395483358e-37 0.0424021137794944 0.046 0.008 5.40505322220424e-33
SMED30000994 3.44129305692371e-37 0.136172241867324 0.333 0.227 7.54262612216539e-33
SMED30029746 3.82985908152849e-37 0.188013498148901 0.393 0.297 8.39428513489414e-33
SMED30001546 4.13087829761055e-37 -0.131047348897528 0.952 0.956 9.0540590527028e-33
SMED30019298 4.32933093836852e-37 -0.164595707179854 0.798 0.84 9.48902755071613e-33
SMED30030234 5.69484497091752e-37 -0.171227106259557 0.477 0.592 1.2481961207257e-32
SMED30018542 6.14787543182118e-37 0.163837154624668 0.618 0.53 1.34749133714657e-32
SMED30022073 6.72393319084647e-37 0.0624751912970154 0.082 0.028 1.47375167676973e-32
SMED30006524 7.1310527079363e-37 -0.171511840961081 0.578 0.695 1.56298413252548e-32
SMED30005789 7.32901669519226e-37 0.154020190051278 0.357 0.253 1.60637387925224e-32
SMED30006370 8.0942294659051e-37 0.0660361918731526 0.077 0.025 1.77409321433708e-32
SMED30005237 1.7400656632321e-36 0.180986115585984 0.411 0.307 3.81387592067211e-32
SMED30035627 1.9983966650046e-36 0.158135409301499 0.919 0.881 4.38008581035708e-32
SMED30005465 2.96921669116088e-36 0.162871866682162 0.604 0.515 6.50792914368641e-32
SMED30031236 3.33565874800119e-36 -0.0784488923047249 0.06 0.132 7.311096843869e-32
SMED30002455 3.39939607666811e-36 -0.116246003342192 0.965 0.965 7.45079632084116e-32
SMED30019903 3.60370951528629e-36 -0.135835306865865 0.962 0.965 7.8986105156045e-32
SMED30022935 4.0398432814686e-36 -0.150551998590774 0.668 0.752 8.85452850432288e-32
