Original row	Sample	0h	6h	3d	7d	11d
2337	SMED30002385	-0.27870086	-1.3363211	1.4302634	-0.09978032	0.28453892
2666	SMED30002724	-1.5197123	-0.03597436	0.8810005	-0.24807033	0.92275643
2864	SMED30002925	-1.0840555	-0.2653126	1.6422743	-0.23151445	-0.061391637
3259	SMED30003329	-1.0393851	-0.7331228	1.3613348	-0.26581854	0.6769916
3573	SMED30003654	-0.67314035	-0.9629655	1.5400507	-0.3006916	0.39674675
4262	SMED30004357	-1.506353	-0.12561077	1.1772413	-0.10867367	0.56339616
5079	SMED30005199	-0.38470936	-1.1666024	1.5174754	-0.28945878	0.3232952
5248	SMED30005372	-0.9533193	-0.8878154	1.4346017	-0.08155764	0.48809072
5398	SMED30005528	-1.5425452	-0.29706627	1.1107422	0.4927556	0.23611368
5710	SMED30005848	-1.4156693	0.11962379	1.339802	0.2827064	-0.32646292
5804	SMED30005945	-1.3930529	-0.4744637	1.1300843	-0.0089702895	0.74640256
5875	SMED30006016	-1.5975578	-0.13532072	1.0322053	0.106843315	0.59382993
6200	SMED30006354	-1.0198201	-0.49760252	1.3497695	-0.5781506	0.7458037
6746	SMED30006911	-1.0128708	-0.41754863	1.6649706	-0.12473995	-0.10981127
6791	SMED30006957	-1.6860793	0.078438304	0.94865453	0.45969927	0.1992871
6940	SMED30007109	-1.5123876	0.15247047	1.2839841	0.1756952	-0.09976214
6977	SMED30007149	-1.1960746	-0.6552064	1.4182425	0.34868777	0.08435078
7187	SMED30007365	-0.97105336	-0.9117617	1.336987	0.6532082	-0.10738014
7365	SMED30007546	-1.4613401	-0.4510117	1.1437275	0.21465145	0.5539727
7559	SMED30007744	-0.8013373	-1.1197342	1.0645381	-0.12127293	0.9778064
7616	SMED30007801	-0.7999879	-0.6423278	1.6765965	-0.35060862	0.11632785
7744	SMED30007932	-0.7768096	-1.1720363	1.2045069	-0.011914394	0.75625336
7757	SMED30007945	-0.8237204	-0.5122197	1.7174821	-0.32601842	-0.055523485
7942	SMED30008135	-1.5350662	-0.3310693	1.0983522	0.5120353	0.25574794
7994	SMED30008189	-1.313505	-0.5678262	1.1175923	-0.07179156	0.83553046
8051	SMED30008246	-1.1796728	-0.21983743	1.464953	-0.4864917	0.42104903
8282	SMED30008480	-1.2784108	-0.41272295	1.4088683	-0.15091087	0.43317628
8455	SMED30008656	-1.3770932	-0.019518329	1.4365245	0.11938864	-0.15930155
8465	SMED30008667	-0.85285	-0.8339608	1.6032565	0.0819918	0.0015625788
8570	SMED30008776	-0.37288794	-1.3953744	1.1393347	-0.1427158	0.7716434
8682	SMED30008890	-1.120724	-0.8970046	1.1879838	0.11170831	0.7180365
8873	SMED30009084	-1.2515174	-0.47616628	1.368806	0.5461427	-0.18726501
8881	SMED30009092	-1.3841366	-0.07635516	1.3631598	0.3768385	-0.27950653
8901	SMED30009112	-1.1994545	-0.49106082	1.5027293	0.2427908	-0.05500468
9170	SMED30009385	-0.94070566	-0.5289546	1.6426101	-0.33361483	0.16066502
9180	SMED30009395	-1.2270275	-0.4488574	0.8181663	-0.36350858	1.2212272
9308	SMED30009528	-1.3671128	-0.16342331	1.4484949	0.0036548686	0.07838631
9313	SMED30009533	-1.3679333	-0.6884018	1.0411546	0.34091297	0.67426753
9331	SMED30009552	-1.4405321	-0.5701372	1.0709692	0.39462534	0.54507476
9337	SMED30009558	-1.6838545	-0.081648715	0.8035086	0.32347786	0.6385167
9360	SMED30009582	-0.94675124	-0.72390103	1.6038545	0.08364259	-0.016844915
9458	SMED30009683	-1.1891335	-0.66968673	1.2661768	0.7197979	-0.1271544
9741	SMED30009973	-1.3482779	-0.27917796	1.4266845	-0.05553605	0.25630745
9743	SMED30009975	-1.3390346	-0.5704082	1.2490276	0.10274662	0.5576685
9834	SMED30010067	-0.82579297	-0.9738124	1.5145127	0.27552715	0.009565562
10012	SMED30010251	-1.0879314	-0.7708422	1.3228464	0.67334974	-0.13742256
10021	SMED30010260	-1.3737273	-0.57440144	1.1683809	0.15131679	0.6284311
10266	SMED30010510	-1.2884443	-0.74802685	1.1908568	0.47126046	0.3743539
10309	SMED30010553	-1.1808703	-0.88017404	1.0600159	0.17944084	0.82158756
10631	SMED30010884	-0.74666876	-1.2288542	1.1969981	0.7027496	0.075775184
10999	SMED30011267	-1.1073012	-0.48271945	1.5163562	-0.3087228	0.3823873
11123	SMED30011393	-1.2680792	-0.6998223	1.1675464	0.73091555	0.06943951
11272	SMED30011545	-0.9124571	-0.38954428	1.6254325	-0.5625539	0.23912281
11331	SMED30011606	-1.2047814	-0.6101783	1.4384954	0.32249403	0.05397028
11489	SMED30011770	-1.1767958	-0.70426106	1.4076408	0.34996378	0.12345239
11498	SMED30011779	-0.9571689	-1.104674	1.2020252	0.5864584	0.27335924
11533	SMED30011815	-1.2930654	-0.60365087	1.0231025	-0.080517076	0.9541308
11651	SMED30011940	-1.0435988	-1.0375924	1.1882309	0.5553886	0.3375717
11672	SMED30011963	-1.1458029	-0.7573959	0.7116462	-0.07398035	1.265533
11782	SMED30012074	-0.15660621	-1.5755136	1.1236258	0.45518434	0.15330969
11989	SMED30012285	-1.4640684	-0.5731559	0.9858225	0.56709737	0.48430437
12232	SMED30012531	-0.9708104	-1.1615698	1.0152214	0.39489353	0.72226536
12307	SMED30012609	-0.026421417	-1.6371907	1.0648792	0.35275236	0.24598064
12406	SMED30012709	-0.63060105	-1.0673866	1.5660329	0.096498966	0.0354558
12674	SMED30012984	-1.4522879	-0.43932977	1.1885642	0.4894077	0.21364579
12775	SMED30013091	-0.41857815	-1.4187938	1.2888165	0.2867681	0.26178735
12851	SMED30013169	-1.038717	-0.8425016	1.4554387	0.17889039	0.2468895
13095	SMED30013416	-1.1735673	-0.9387318	1.0428144	0.33205786	0.7374268
13494	SMED30013826	-0.889443	-1.1426318	1.2647794	0.3156569	0.45163846
13501	SMED30013834	-1.4957565	0.039783824	1.2875905	-0.12683515	0.29521742
13609	SMED30013947	-1.2105554	-0.07852577	1.3647801	-0.61356604	0.53786725
13697	SMED30014039	-1.6614473	0.19894713	1.0338264	0.35457826	0.074095614
13741	SMED30014083	-0.48593774	-1.4898295	1.0132495	0.31636873	0.6461491
13797	SMED30014141	-0.36647597	-1.3886513	1.2773547	-0.07060904	0.5483816
13932	SMED30014278	-0.81907964	-0.5588063	1.6825554	-0.41637963	0.11171011
14011	SMED30014358	-0.6848663	-1.114862	1.4797709	0.0064653093	0.3134921
14042	SMED30014392	-1.4414226	-0.035165418	1.215436	0.5831682	-0.32201627
14067	SMED30014417	-1.2339238	-0.91300786	0.97137845	0.6560045	0.5195487
14097	SMED30014448	-0.8388252	-0.65941954	1.6436056	-0.34611595	0.20075513
14108	SMED30014459	-1.2822555	-0.07579395	1.4706821	-0.35700473	0.24437211
14137	SMED30014488	-0.996904	-0.9123421	1.0481063	1.0240792	-0.16293946
14140	SMED30014491	-1.020476	-0.43678617	1.5910121	0.27045447	-0.4042045
14163	SMED30014514	-0.97435045	-0.35753736	1.6650182	-0.38454986	0.051419392
14165	SMED30014517	-0.86921656	-0.62033844	1.6809748	-0.18415628	-0.0072635743
14234	SMED30014587	-0.7833385	-1.1758268	1.3456591	0.35583946	0.25766662
14314	SMED30014669	-0.99336696	-0.5353337	1.2599155	0.87706685	-0.6082817
14325	SMED30014681	-1.1775198	-0.75674564	1.0374225	-0.08184933	0.97869223
14350	SMED30014706	-0.5183432	-1.282853	0.9775056	-0.21698609	1.0406767
14513	SMED30014869	-1.0670649	-0.9829821	1.2230334	0.24419586	0.5828176
14536	SMED30014893	-1.3152872	-0.78057086	1.0365039	0.6420886	0.41726556
14569	SMED30014928	-0.98374397	-0.6401597	1.6058497	0.15655184	-0.13849787
14663	SMED30015024	-1.4589865	-0.27987772	1.1928885	0.60540247	-0.05942672
14730	SMED30015093	-0.9551378	-0.55873436	1.6400127	-0.26046598	0.13432536
14794	SMED30015158	-0.6913469	-0.75426185	1.7081652	-0.151678	-0.11087845
14827	SMED30015192	-0.1777193	-1.5969458	0.9697574	0.12513404	0.6797736
14878	SMED30015243	-0.8506583	-0.71660656	1.6037014	-0.32670942	0.29027286
14906	SMED30015271	-0.5975592	-1.2597264	1.1480038	0.84787476	-0.13859297
14918	SMED30015283	-1.103493	-0.54754514	1.5103071	0.3798548	-0.23912379
15056	SMED30015425	-0.8985648	-1.1636586	1.0663722	0.81844884	0.17740239
15117	SMED30015487	-1.1564279	-0.64826465	1.2606099	0.774673	-0.23059034
15155	SMED30015527	-0.9514139	-1.1447864	1.1572436	0.4234178	0.5155389
15161	SMED30015533	-0.8146559	-1.2116863	1.1114731	0.7847624	0.13010678
