Original row	Sample	0h	6h	3d	7d	11d
3718	SMED30003801	1.4186268	-0.055172574	0.48716325	-0.7935262	-1.0570914
3763	SMED30003848	1.1770806	0.8490273	-0.083735675	-0.9607557	-0.98161644
3766	SMED30003851	1.3663155	0.7750988	-0.6645726	-0.74883044	-0.72801113
3775	SMED30003860	1.1207459	0.5116709	-1.2512437	-0.8401496	0.45897642
3812	SMED30003899	0.73744774	1.2338744	-0.015338228	-1.0793638	-0.8766202
3814	SMED30003901	1.3247752	0.71945596	-1.1358904	-0.5649968	-0.3433441
3988	SMED30004081	1.2099867	0.94029826	-0.96093345	-0.491963	-0.6973885
3991	SMED30004084	0.23464061	1.3499095	-0.9236884	-1.0553856	0.3945239
4003	SMED30004097	1.4182104	0.45521936	5.7771173E-4	-1.0499246	-0.82408285
4022	SMED30004116	0.6434982	1.3143381	-0.032848783	-0.9147541	-1.0102334
4072	SMED30004166	0.2768515	1.4583046	-0.09741822	-1.2911601	-0.34657782
4134	SMED30004228	1.2011137	0.90120006	-0.2751674	-0.90319425	-0.9239521
4137	SMED30004231	1.4960436	-0.4836148	0.23343094	-0.032422896	-1.2134368
4138	SMED30004232	1.4675547	-0.26874197	-0.86726534	-0.8610974	0.5295501
4179	SMED30004273	1.2378162	0.94069076	-0.70105374	-0.7395758	-0.7378775
4238	SMED30004333	1.7281733	-0.07542771	-0.45772037	-0.8026676	-0.39235762
4285	SMED30004380	1.1501178	0.7631023	0.115077496	-0.9030949	-1.1252027
4382	SMED30004480	1.2307706	0.94898474	-0.70273244	-0.7379776	-0.73904526
4416	SMED30004515	1.5539815	0.3408798	-1.0425354	-0.5232008	-0.32912514
4455	SMED30004556	1.7885108	-0.43469322	-0.46376157	-0.4216178	-0.46843824
4469	SMED30004570	1.4032845	0.7232755	-0.6963538	-0.71272063	-0.7174856
4488	SMED30004589	1.0610462	1.1223218	-0.5973707	-0.7968139	-0.78918344
4495	SMED30004596	1.28542	0.8831465	-0.71166974	-0.72828287	-0.7286138
4506	SMED30004607	0.05089356	1.2954768	-0.5461688	-1.3222418	0.5220402
4507	SMED30004608	1.2307339	0.9489816	-0.7022747	-0.73089224	-0.7465486
4518	SMED30004619	0.8263499	1.1684281	-0.021486636	-1.0341885	-0.9391029
4551	SMED30004654	0.90549916	0.37033167	-1.7162917	0.23176049	0.20870033
4553	SMED30004656	1.2855014	0.77075285	-0.2324581	-1.046571	-0.7772251
