SMED30007631	0.0102887	0.0242236	0.0119521	0.0854668	0.0376657	0.0251183	0.0211311	0.0776861	0.0387214	0.0296322
SMED30008031	0.187529	0.178224	0.146137	0.328606	0.209578	0.446197	0.467901	0.587766	0.457615	0.486641
SMED30008217	0.0137496	0.0164037	0.032449	0	0	0.0172391	0.0460108	0	0.0107136	0.0122587
SMED30009118	0.210778	0.235243	0.213644	0.279562	0.230914	0.21178	0.273253	0.27933	0.237045	0.242809
SMED30009326	0.0891163	0.0337451	0.0221544	0.178813	0.178094	0.0550236	0.0317859	0.156033	0.118967	0.0823171
SMED30009456	16.0567	14.3503	18.3025	20.8056	25.6325	14.3369	15.5989	17.4368	15.8568	15.987
SMED30010122	15.358	15.4225	23.402	27.0554	28.9236	17.4695	17.0799	24.7722	22.5195	21.9762
SMED30011240	0.186415	0.162329	0.217328	0.331057	0.280007	0.14543	0.0463886	0.313709	0.275925	0.238671
SMED30013008	0.283703	0.0848508	0.278953	0.401824	0.319106	0.206678	0.242697	0.362315	0.1454	0.389939
SMED30014226	0.0235345	0.0206453	0.00948377	0	0.0228733	0.0102357	0	0	0.0071652	0
SMED30015953	0.217328	0.20416	0.261894	0.322977	0.27468	0.302575	0.248065	0.413164	0.261364	0.40419
SMED30016008	0.367566	0.279921	0.490257	0.667689	0.51462	0.362791	0.341591	0.581673	0.531296	0.480236
SMED30016855	0.0197351	0.00786873	0.0460124	0	0.0182834	0.0153245	0.00677307	0	0.0366242	0.0288086
SMED30016857	0.0354661	0.0316483	0.0465337	0.157088	0.0488817	0.0937611	0.0422927	0.129101	0.0768167	0.0816019
SMED30018390	0.253313	0.219421	0.336122	0.449621	0.411163	0.0999837	0.195531	0.403863	0.262118	0.243506
SMED30019310	0.461841	0.504003	0.412812	0.794638	0.665656	0.473406	0.596851	0.755294	0.639693	0.609766
SMED30024263	0.355259	0.317265	0.575952	0.82433	0.732019	0.373268	0.246445	0.686988	0.525785	0.462544
SMED30024392	0.0245435	0.0469976	0.00860207	0	0	0.0184186	0.0170248	0	0.0260185	0
SMED30025069	0.172031	0.225387	0.224322	0.244629	0.26059	0.211291	0.189271	0.273684	0.226261	0.221888
SMED30025578	8.52281	8.29701	9.66086	10.2852	11.3933	8.22313	8.60734	9.83607	8.75123	9.25971
SMED30025728	0.864154	0.896574	0.99306	1.30325	1.36399	0.71028	1.0752	1.28967	0.90824	0.946062
SMED30028470	3.67493	3.97889	4.2688	4.54939	5.00403	3.64352	3.81501	4.07944	4.00646	3.93129
SMED30028535	18.8123	18.6308	24.8776	26.5909	29.9901	16.5976	16.6304	21.9288	17.6052	15.8697
SMED30032979	30.9349	30.4963	38.5355	42.2597	41.6834	37.7088	35.5747	48.9452	46.803	44.8689
SMED30033220	3.02425	3.04318	2.81272	6.23013	5.36565	3.145	3.03873	4.87793	4.64923	4.27291
SMED30033638	0.325048	0.282172	0.468176	0.682979	0.692926	0.349103	0.346681	0.480375	0.367089	0.448419
SMED30035515	0.284946	0.227076	0.219617	0.338214	0.244385	0.274421	0.213581	0.300124	0.259044	0.240794
SMED30000057	1.10894	1.21939	1.23773	1.42516	1.3004	1.08363	1.18132	1.38651	1.21616	1.15332
SMED30000167	0.582904	0.786364	0.806848	0.845809	0.936581	0.710748	0.739038	0.961536	0.619587	0.869214
SMED30000521	0.0147522	0.180243	0.0443766	0	0.0712783	0.0939074	0.18136	0	0.0926419	0.11788
SMED30000960	0.506936	0.792143	0.807043	0.973661	0.909497	0.624048	1.35152	2.00759	1.12607	1.51032
SMED30001139	2.35005	1.81625	2.654	3.016	3.08715	2.76178	1.79787	3.21062	2.44819	2.77683
SMED30001241	0.0235886	0.0731405	0.0172042	0	0.0847997	0.0191205	0.0313212	0	0.0523208	0.0282372
SMED30001511	4.0084	3.66982	4.87494	6.00953	6.54228	3.38187	4.09391	4.60659	4.08188	3.97962
SMED30001717	0.0550723	0.122398	0.11917	0.235256	0.104496	0.013438	0.0778185	0.154279	0.0712662	0.058739
SMED30002245	0.614136	0.747015	0.735871	0.860028	0.838314	0.611948	0.908241	1.16043	0.765213	0.890487
SMED30002409	0.601128	0.635837	0.521244	0.694331	0.677838	0.53686	0.741288	0.733369	0.58313	0.709546
SMED30002456	1.21044	1.42651	1.42841	1.63299	1.48198	1.33906	1.4466	2.13769	1.53566	1.63065
SMED30002889	0.584037	0.506301	0.346749	0.944746	0.731118	0.748469	0.689518	0.896539	0.648031	0.852566
SMED30003230	1.05452	1.20795	1.1578	2.53611	1.98912	0.858982	0.981354	1.0958	0.950049	0.955723
SMED30003970	0.985163	0.80373	1.08453	1.39318	1.27448	0.727302	0.641261	0.904766	0.672409	0.71481
SMED30004011	0.0351347	0	0.0274987	0	0	0.0152809	0.0146963	0	0.012124	0
SMED30004193	44.61	48.7646	54.646	77.7875	67.452	40.4851	44.944	51.0004	44.1987	44.3221
SMED30004309	0.282057	0.171891	0.385208	0.796858	0.295244	0.227118	0.286021	0.649221	0.37921	0.343057
SMED30004579	0.0217656	0.0167879	0.033209	0	0.0260821	0.068344	0.0295105	0	0.051049	0
SMED30004691	0.037336	0	0.0223711	0	0	0.024863	0.0239118	0	0.0969846	0
SMED30004768	0.840207	0.780791	0.945505	1.1634	1.39094	1.13248	1.27281	1.83456	1.60661	1.53771
SMED30004916	0.0099294	0	0.0144838	0	0	0.0447457	0.0131843	0	0.0255434	0.0232638
SMED30005309	2.55993	2.55507	2.90149	3.23269	3.30129	2.54625	2.45712	2.72251	2.50368	2.61715
SMED30005514	0.0531278	0.017221	0.0512185	0	0.0805619	0.0512065	0.015237	0.0806425	0.0505927	0.047543
SMED30005539	0.0539228	0.0544021	0.0106041	0	0.0162567	0.0411213	0.0379324	0	0.0077667	0.0635324
SMED30005619	0.0108263	0.0513215	0.0125767	0	0	0.0125772	0.0391637	0.0961527	0.0550808	0.0579143
SMED30006252	28.345	29.2688	33.1193	35.3938	37.0719	26.9415	29.7275	34.79	33.1079	31.5133
SMED30006262	0.530796	0.44632	0.505535	0.795438	0.717476	0.341023	0.309752	0.55835	0.407601	0.467818
SMED30006451	0.0597101	0.193068	0.0863639	0.414322	0.302079	0.0781912	0.0671596	0.360683	0.154815	0.257179
SMED30006582	0.0186719	0.0198132	0.019552	0.0734564	0.0162366	0.0211022	0.0180133	0	0.157519	0.0293449
SMED30006996	9.45974	8.7836	12.5589	15.8414	17.3049	8.34725	8.72058	12.2865	10.7522	10.5513
SMED30007435	0.0546368	0.00979293	0.00926017	0	0.0229983	0.00953597	0.00842933	0	0.0145615	0
SMED30007737	0.00433973	0	0.00441303	0	0	0	0	0	0	0
SMED30008584	0.60342	0.675448	0.730259	0.931746	0.648734	0.672169	0.835878	0.88894	0.82852	0.843808
SMED30008781	4.3951	4.2204	4.39531	5.96103	6.20586	3.93862	4.29177	5.23647	4.93411	4.84506
SMED30008877	0.168091	0.183229	0.153958	0.193714	0.193013	0.118633	0.109364	0.164412	0.13091	0.142664
SMED30008931	4.38608	3.94054	6.07284	6.97256	6.74242	4.3221	3.96864	5.85693	5.26485	5.04193
SMED30009984	0.722013	0.649011	1.06185	1.32115	1.51925	0.657006	0.825731	1.10919	0.926054	0.913899
SMED30010263	7.57704	8.06832	7.93118	8.87287	8.72458	7.75622	7.65352	8.61703	7.82947	8.07935
SMED30010386	7.57827	8.03001	8.49031	9.03753	9.60371	6.75876	6.73758	7.83169	6.94086	6.96735
SMED30010472	0.0362857	0.0403477	0.0401133	0.116017	0.0512896	0.0267752	0.0120652	0	0.0512102	0.0541127
SMED30010575	0.0176377	0.0321864	0.00498413	0	0.0203636	0.0160329	0.0380437	0.0732343	0.0268728	0.0557835
SMED30011696	6.09708	6.11363	6.68149	6.9366	7.1184	6.59841	5.98004	8.3119	7.38369	7.37394
SMED30013013	40.856	39.2761	46.0838	50.6527	49.7044	37.0917	34.4246	40.19	39.353	38.7026
SMED30013166	0.137712	0.0742416	0.0729096	0.249007	0.0706491	0.0918573	0.0991785	0.29717	0.242071	0.232876
SMED30013431	0.223068	0.115892	0.225044	0.259823	0.321402	0.315632	0.311514	0.376176	0.292431	0.316281
SMED30013643	0.510814	0.453064	0.266106	0.658019	0.378422	0.401677	0.557051	0.631644	0.398374	0.520883
SMED30013804	0.383342	0.530198	0.484489	0.546365	0.523327	0.27415	0.328581	0.382028	0.22593	0.329355
SMED30014134	0.112103	0.206813	0.0353689	0.288235	0.154842	0.0464823	0.142027	0.247228	0.103417	0.104483
SMED30014297	0.674031	0.535014	0.955083	1.42028	1.51585	0.694306	0.534373	1.23592	1.0119	1.00366
SMED30014396	0.745958	0.937635	1.52307	1.97453	2.17402	0.514968	0.773414	1.48113	1.09298	1.09222
SMED30014428	1.9763	2.02787	2.47818	3.24365	3.60536	1.83579	2.04146	2.31417	2.24008	2.13158
SMED30015495	0.897755	0.983882	1.25191	1.62126	1.32908	1.47446	1.36472	2.07289	1.40697	1.79222
SMED30016160	0.636879	0.718099	0.903479	1.69392	1.37801	0.303407	0.354381	0.445422	0.394207	0.389466
SMED30016316	0.61874	0.73644	0.748175	1.31737	1.2609	0.605328	0.956022	0.976743	0.892368	0.851394
SMED30016401	111.106	117.836	145.857	191.666	183.651	88.918	100.529	107.268	99.0611	98.569
SMED30016592	10.7677	10.5172	12.3214	13.0042	13.0554	10.936	10.4289	11.6881	11.2257	11.2841
SMED30016862	0.011231	0	0.0130468	0	0	0	0	0	0	0
SMED30016990	0.150733	0.0551114	0.0175378	0.215154	0.055965	0.0922522	0.200769	0.253408	0.0265004	0.199183
SMED30017035	0.988428	0.964629	0.791851	1.19548	0.803442	1.11449	0.574766	1.37477	1.2098	1.13035
SMED30017228	0.326901	0.146687	0.334211	0.700272	0.662718	0.296753	0.333722	0.60959	0.231147	0.474951
SMED30017299	5.57743	5.44066	7.15623	7.92955	8.98459	5.28129	5.69282	6.77635	6.34712	6.20086
SMED30017395	0.966008	1.15495	1.20621	1.52374	1.61573	1.09524	1.33448	1.45531	1.04559	1.44136
SMED30017585	0.123053	0.095572	0.0438733	0.234869	0.0905235	0.0243802	0.0234475	0.091186	0.0512	0.056004
SMED30017637	0.0108458	0.052963	0.0504643	0.119995	0.0509911	0.0635599	0.0697067	0.129066	0.0936604	0.0891388
SMED30017963	0.487183	0.710103	0.629672	0.863389	0.794002	0.543296	0.690161	0.752017	0.663292	0.68933
SMED30018541	0.0804503	0.188909	0.0405855	0	0.147109	0.041182	0.0751104	0.173381	0.0898468	0.110618
SMED30018888	44.2223	45.6433	50.4496	53.8798	55.6034	42.7013	44.0986	47.9988	47.2009	46.049
SMED30019198	0.389432	0.255644	0.356998	0.654484	0.62228	0.323865	0.333364	0.483791	0.339266	0.417227
SMED30019225	2.08353	2.43026	2.23661	2.60465	2.5246	2.25583	1.80723	2.4751	1.7438	2.12079
SMED30019491	0.054805	0.018812	0.0180278	0.153705	0.0438235	0.0375424	0	0	0.0317933	0
SMED30019622	0.588232	0.313481	0.520647	0.566713	0.518679	0.452083	0.512109	0.799952	0.60588	0.715837
SMED30019911	0.0826404	0.148758	0.153468	0.273032	0.271374	0.193433	0.0903936	0.369737	0.265792	0.309052
SMED30020165	0.570236	0.645303	0.618616	0.971661	0.463809	0.551702	0.535671	0.927993	0.701811	0.66345
SMED30020247	1.13115	0.971459	1.04888	2.4828	2.31269	1.104	0.895795	1.29641	1.18225	1.13563
SMED30020676	4.51833	3.87122	4.89244	5.12895	5.13085	4.65116	4.25471	5.14535	4.7288	4.72786
SMED30020835	0.213231	0.142429	0.134887	0.61931	0.215593	0.167927	0.0858726	0.279709	0.22617	0.208881
SMED30021030	14.6126	14.2185	17.7606	18.8268	21.7122	16.6169	14.441	17.6887	15.3512	16.6607
SMED30021697	1.99067	1.58368	1.74367	2.41737	2.27578	1.6668	1.27327	1.91756	1.8029	1.81911
SMED30021766	5.48971	5.22863	5.61372	6.67493	7.53932	4.26048	4.2109	4.70222	3.97287	4.66569
SMED30021981	0.577416	0.487783	0.435025	0.74036	0.529308	1.54768	1.23174	1.86235	1.79643	1.68513
SMED30022141	0.0390167	0.0462394	0.111349	0.129649	0.162495	0.137493	0.100167	0.150747	0.0559347	0.158789
SMED30022400	1.38356	1.72364	1.669	2.03161	2.07093	1.42368	1.79608	2.23302	1.53384	1.81842
SMED30022406	0.133079	0.0737949	0.0511258	0.190318	0.0410251	0.0519614	0.0178455	0.120043	0.0129891	0.0778366
SMED30022451	0.0114176	0	0.0520363	0	0	0.0525967	0	0	0.0129572	0
SMED30022611	4.1335	4.20831	4.63292	6.74045	6.80615	4.34936	4.74596	5.62196	4.35058	5.40763
SMED30022947	0.306369	0.212435	0.227626	0.367253	0.366819	0.208051	0.205265	0.327113	0.294477	0.252009
SMED30023030	0.0950382	0.0176128	0.0530727	0.0951951	0.0940931	0.210052	0.124564	0.98997	0.397829	0.329859
SMED30023150	0.15628	0.266935	0.338819	0.501176	0.35469	1.12369	0.799796	2.04342	1.63262	1.51465
SMED30023297	0.497147	0.234291	0.408366	0.534472	0.459308	0.248549	0.217605	0.451018	0.414559	0.315422
SMED30023316	0.413389	0.468343	0.606077	0.649292	0.754449	0.385114	0.469741	0.532202	0.471387	0.499122
SMED30023611	0.221119	0.270139	0.236701	0.35861	0.261484	0.203486	0.25023	0.401553	0.352004	0.341716
SMED30023652	0.0382605	0.0265097	0.0730173	0	0.087896	0.141511	0.159917	0.18453	0.110168	0.199798
SMED30023896	0.17576	0.0733547	0.141165	0.262674	0.0568392	0.0920156	0.174674	0.455629	0.15258	0.24928
SMED30024432	5.45401	6.06745	7.81172	8.7503	9.69207	5.44973	5.52895	7.69957	6.3529	6.55285
SMED30024509	3.02296	2.90051	3.33938	3.40967	3.70465	3.14383	3.14552	3.38237	3.27681	3.31331
SMED30024897	0.647717	0.916107	0.635062	0.942781	0.980961	1.40008	0.838258	1.73145	1.1614	1.19214
SMED30025291	0.0100802	0	0.0156186	0	0	0	0	0	0	0
SMED30025351	0.711995	0.461053	1.0407	1.26	1.19422	0.64213	0.441787	0.94858	0.856377	0.658137
SMED30026223	0.455468	0.429839	0.526254	0.784255	0.692638	0.402822	0.381455	0.459024	0.355923	0.435174
SMED30026732	109.591	108.518	115.842	124.541	128.604	117.552	111.385	130.746	127.022	124.332
SMED30026746	179.043	166.717	191.091	196.63	205.87	181.376	164.282	210.769	186.17	182.724
SMED30026944	23.3796	25.9641	26.3286	28.9857	27.618	21.7709	24.9898	24.1576	23.6767	23.5096
SMED30027168	13.7476	13.8869	14.052	14.6439	15.3923	12.8716	12.6854	14.1817	13.0938	13.03
SMED30027175	0.0346317	0.0407683	0.0804617	0	0.061563	0.122739	0.0185324	0	0.0442098	0
