p_val avg_logFC pct.1 pct.2 p_val_adj
SMED30008349 1.91073510891468e-45 0.114067305688596 0.113 0.046 4.1879492117192e-41
SMED30022144 2.07568936575343e-45 0.168463396265851 0.378 0.27 4.54949595185836e-41
SMED30032188 2.97045036912047e-45 0.0368825841125122 0.031 0 6.51063311903825e-41
SMED30020249 3.4407481025848e-45 -0.131206002993035 0.149 0.247 7.54143169124536e-41
SMED30027929 1.16188844925882e-44 -0.244339610289133 0.9 0.924 2.54662710308548e-40
SMED30030027 1.19698666790119e-44 -0.480446364753399 0.016 0.063 2.62355537870584e-40
SMED30000297 1.40906723738434e-44 0.110490956449039 0.135 0.061 3.088393570899e-40
SMED30017717 1.43161240749067e-44 -0.180719194798508 0.451 0.551 3.13780807473806e-40
SMED30033947 3.81219666077388e-44 0.179547649314575 0.455 0.349 8.35557264108418e-40
SMED30016082 7.66202168779012e-44 0.234746775860564 0.461 0.361 1.67936191352984e-39
SMED30025142 8.50160346927992e-44 0.792965509913072 0.071 0.02 1.86338144839677e-39
SMED30022837 8.56558876388313e-44 0.0680486986099261 0.06 0.013 1.8774057452679e-39
SMED30014862 9.41285497241897e-44 0.10534404218745 0.193 0.107 2.06310955285479e-39
SMED30015755 1.82033939785559e-43 0.148631559182977 0.247 0.152 3.98981989221989e-39
SMED30007302 2.19579755062689e-43 0.203277802650627 0.424 0.323 4.81274907146401e-39
SMED30017175 4.52086335396866e-43 0.140839561978729 0.369 0.257 9.90882829922851e-39
SMED30014114 5.37718942426129e-43 0.0916978651276338 0.141 0.066 1.17857237800959e-38
SMED30015376 7.42263497157393e-43 -0.127332021740789 0.166 0.26 1.62689313306957e-38
SMED30003262 1.03756530963615e-42 0.169721267707588 0.303 0.206 2.2741356456605e-38
SMED30014118 6.82673346121598e-42 0.164006612713471 0.222 0.134 1.49628344002932e-37
SMED30017411 6.87460412857252e-42 0.0379724355093512 0.029 0 1.50677573290052e-37
SMED30033277 2.28571816198212e-41 0.0589147061637868 0.049 0.009 5.00983706743241e-37
SMED30032612 2.43018806717272e-41 0.137910394850353 0.201 0.117 5.32648620562917e-37
SMED30035746 2.67431930766377e-41 -0.15907040350672 0.253 0.351 5.86157305853744e-37
SMED30017135 3.80980430241941e-41 -0.181289389038553 0.646 0.719 8.35032907004286e-37
SMED30022325 4.10116654858363e-41 0.154098299528806 0.932 0.919 8.98893684118559e-37
SMED30015635 9.37940233396816e-41 0.632272365893895 0.132 0.064 2.05577740355914e-36
SMED30014462 2.09219425942811e-40 0.179186648068537 0.205 0.119 4.58567137781454e-36
SMED30002344 2.76069241306033e-40 -0.192934598314777 0.698 0.761 6.05088563094562e-36
SMED30022273 3.09880720934434e-40 -0.17236074934605 0.392 0.489 6.79196564144092e-36
SMED30034045 6.43830211760429e-40 0.15931182933336 0.414 0.308 1.41114705813651e-35
SMED30029971 8.29522346585722e-40 0.151111367228773 0.367 0.264 1.81814707924658e-35
SMED30006920 8.80784478592679e-40 0.0978353447882138 0.034 0.002 1.93050342017943e-35
SMED30029767 1.69168872056569e-39 0.560680711494065 0.059 0.015 3.70784333773588e-35
SMED30001078 2.71843922102115e-39 0.0431160548536568 0.034 0.003 5.95827508463416e-35
SMED30005324 3.03032344887587e-39 0.781335462998643 0.313 0.211 6.64186293524614e-35
SMED30019549 3.84326864801708e-39 0.0856461957167611 0.103 0.043 8.42367622272385e-35
SMED30005457 4.63321726162359e-39 -0.502227077857135 0.028 0.079 1.01550855940266e-34
SMED30005177 5.36758284770286e-39 0.242537657444802 0.051 0.011 1.17646680855951e-34
SMED30028497 9.03294418514661e-39 -0.193923681759817 0.686 0.737 1.97984070650043e-34
SMED30001806 2.64225496469149e-38 -0.387111606837545 0.003 0.032 5.79129443161081e-34
SMED30024084 7.01801984201777e-38 0.0489186677383086 0.042 0.007 1.53820958897346e-33
SMED30011720 7.75722810807367e-38 -0.0932771761625986 0.088 0.163 1.70022925672759e-33
SMED30018993 1.32834854212649e-37 -0.10808423167897 0.151 0.238 2.91147433463284e-33
SMED30028576 1.75222040417119e-37 -0.133270305297402 0.588 0.685 3.84051668186241e-33
SMED30008172 1.84316977046066e-37 -0.135775495923532 0.299 0.403 4.03985950289568e-33
SMED30030357 2.64404604239168e-37 -0.136144623922044 0.136 0.221 5.79522011571408e-33
SMED30026335 2.83282437621513e-37 0.0565153821882355 0.026 0 6.20898446778831e-33
SMED30035694 3.1452732606601e-37 0.206064117139389 0.546 0.451 6.89380993271482e-33
SMED30010969 3.72105560141467e-37 -0.182051131166656 0.723 0.779 8.15580966718067e-33
SMED30021776 4.1632372425496e-37 0.397755571153453 0.335 0.26 9.12498338822021e-33
SMED30012850 6.56079597978149e-37 0.167633181124957 0.086 0.032 1.43799526284851e-32
SMED30020899 7.3401411426485e-37 0.158354131103816 0.326 0.229 1.6088121356457e-32
SMED30026210 8.83838511605758e-37 0.0995360263870071 0.126 0.061 1.9371972497375e-32
SMED30028872 9.77898467602201e-37 0.159959909653864 0.285 0.195 2.1433578612905e-32
SMED30034571 2.51175934555603e-36 0.0751017192006216 0.097 0.041 5.5052741335897e-32
SMED30029468 3.15755751610896e-36 0.0321897856633744 0.025 0 6.92073456380762e-32
SMED30009181 3.65222492112052e-36 0.147962132281824 0.482 0.383 8.00494658211195e-32
SMED30003155 8.34532155549225e-36 0.178349992069972 0.42 0.32 1.82912757853279e-31
SMED30016287 9.70569246015227e-36 0.1883979964198 0.69 0.611 2.12729367341617e-31
SMED30013205 1.80293315678104e-35 0.148311852670016 0.86 0.823 3.95166889303268e-31
SMED30009588 2.88469582977858e-35 0.0465188539460034 0.034 0.004 6.32267631970869e-31
SMED30034827 3.07842760069853e-35 0.159771211249022 0.46 0.366 6.74729761521103e-31
SMED30028153 7.119935915032e-35 0.160394053143553 0.281 0.194 1.56054755385671e-30
SMED30009873 1.77034500594851e-34 0.482573118487623 0.078 0.03 3.88024218403793e-30
SMED30007486 2.10047773804481e-34 -0.0886068762717968 0.122 0.203 4.60382710624662e-30
SMED30003542 3.16623055127608e-34 0.0542486941270165 0.081 0.031 6.93974412228692e-30
SMED30034651 4.41568639446305e-34 0.0984429765105111 0.201 0.124 9.67830143938411e-30
SMED30026619 4.98034987701321e-34 -0.107752351473078 0.095 0.167 1.09159308604375e-29
SMED30021583 7.83578987471519e-34 0.0653922876939182 0.082 0.032 1.71744842474008e-29
SMED30023108 8.65790202348214e-34 -0.0686056979646001 0.039 0.092 1.89763896550682e-29
SMED30016047 8.72338313799011e-34 -0.15720553352873 0.544 0.625 1.91199111618467e-29
SMED30029415 1.12370625599522e-33 0.160098024054152 0.551 0.469 2.46293937189031e-29
SMED30015438 1.56099358991543e-33 0.0924037071730517 0.133 0.07 3.42138575037664e-29
SMED30013316 2.16778708025749e-33 0.123076261470052 0.249 0.165 4.75135572250836e-29
SMED30010443 5.26842458881719e-33 -0.139448060471211 0.252 0.339 1.15473330137695e-28
SMED30026703 7.2121553456345e-33 0.0365400351531014 0.035 0.005 1.58076020865617e-28
SMED30003676 1.42141424638766e-32 -0.686777531326959 0.015 0.053 3.11545574523247e-28
SMED30015654 1.73470858051709e-32 -0.101855132665706 0.109 0.183 3.80213426677735e-28
SMED30009376 1.99639392934944e-32 0.174344595415573 0.748 0.687 4.3756962143481e-28
SMED30021622 3.23030387492425e-32 0.135620357482685 0.872 0.844 7.08018003305897e-28
SMED30005465 3.44918100986502e-32 0.145069285091651 0.383 0.293 7.55991493742215e-28
SMED30000193 4.9679558817627e-32 -0.0945529291538526 0.093 0.162 1.08887657016475e-27
SMED30024756 6.10827701342148e-32 0.154976964143712 0.661 0.576 1.33881215580172e-27
SMED30003919 8.76146754931915e-32 0.0448971056757769 0.027 0.002 1.92033845745977e-27
SMED30006762 1.00025256383693e-31 0.170759233838449 0.727 0.656 2.19235356941779e-27
SMED30034381 2.16214601958242e-31 -0.162872753811102 0.656 0.72 4.73899164572076e-27
SMED30002598 2.70171745746643e-31 0.130710982792553 0.768 0.72 5.92162432327492e-27
SMED30020245 2.99531207747144e-31 0.153492004402443 0.644 0.574 6.56512501140191e-27
SMED30001815 5.90532481256895e-31 0.104294213720197 0.147 0.083 1.29432909241886e-26
SMED30006802 6.39320189809773e-31 0.0378928419167983 0.036 0.006 1.40126199202506e-26
SMED30014530 6.68352239292836e-31 -0.154845685097857 0.448 0.535 1.46489443808204e-26
SMED30027552 8.16552108177886e-31 0.0607197579126125 0.058 0.018 1.78971891070429e-26
SMED30033251 9.12044796998468e-31 -0.124087616497746 0.264 0.356 1.99901978606124e-26
SMED30000220 1.11345957873532e-30 0.104212200578451 0.179 0.109 2.44048070467207e-26
SMED30020243 1.13503714392849e-30 0.17002312395251 0.568 0.486 2.48777441206246e-26
SMED30016668 1.29484523618332e-30 0.121824042969035 0.247 0.166 2.8380417886666e-26
SMED30005922 1.67364908370037e-30 0.0400567871163099 0.041 0.009 3.66830406165446e-26
SMED30032696 2.25834496081356e-30 -0.118256411582164 0.822 0.853 4.94984048511117e-26
SMED30026858 2.41808655092025e-30 -0.0893083789005658 0.142 0.218 5.299962102307e-26
SMED30000745 2.43862714108793e-30 0.0630740616942031 0.061 0.021 5.34498296783652e-26
SMED30035662 3.21359805757467e-30 0.0751062939535471 0.202 0.127 7.04356422259216e-26
SMED30019893 4.45236901578372e-30 0.0627539830674227 0.113 0.057 9.75870240879477e-26
SMED30014484 4.7063693038823e-30 0.0267231120282222 0.026 0.002 1.03154202402492e-25
SMED30023862 5.70434438085578e-30 -0.129970140137643 0.487 0.567 1.25027820139597e-25
SMED30031163 5.88401369846992e-30 0.0255468701817955 0.021 0 1.28965812243064e-25
SMED30021895 7.69996601274025e-30 0.139786245499006 0.395 0.308 1.68767855067241e-25
SMED30016871 7.77885398249569e-30 -0.02885436433327 0.042 0.01 1.70496921588341e-25
SMED30010341 1.19293970914057e-29 0.0369885885383042 0.034 0.006 2.6146852544943e-25
SMED30021474 1.88542943786113e-29 -0.0822302845590753 0.095 0.16 4.13248424190403e-25
SMED30026520 1.9413244625694e-29 0.142522141880874 0.302 0.219 4.2549949570596e-25
SMED30019696 2.16512728323529e-29 0.068005088079516 0.077 0.032 4.74552597939511e-25
SMED30002694 2.48661419977939e-29 0.0259860896051075 0.02 0 5.45016100307646e-25
SMED30023243 3.11234501511116e-29 -0.124555653037346 0.638 0.688 6.82163780412063e-25
SMED30022659 3.36505983254972e-29 0.085283671912608 0.126 0.068 7.37553814098248e-25
SMED30004354 4.2369752380668e-29 0.104865541898395 0.197 0.126 9.28660232679481e-25
SMED30013917 5.2487095606194e-29 0.122877533863489 0.266 0.186 1.15041216149656e-24
SMED30018465 6.12554666724009e-29 -0.1377038481178 0.214 0.302 1.34259731852568e-24
SMED30005377 7.80425682858288e-29 0.0527824978108167 0.06 0.021 1.7105370116888e-24
SMED30004128 9.02934473870053e-29 0.0487261343233601 0.043 0.011 1.97905177982838e-24
SMED30002236 1.04005107527095e-28 0.144016315053303 0.315 0.233 2.27958394677887e-24
SMED30026713 1.17116202263581e-28 -0.0855397965317344 0.115 0.184 2.56695292121317e-24
SMED30022274 1.34511907664893e-28 0.0582025836357386 0.05 0.015 2.94823199219913e-24
SMED30030710 1.80836775267359e-28 0.0485702955351487 0.056 0.019 3.96358044030998e-24
SMED30003452 2.27841872804448e-28 -0.0998377336753124 0.12 0.188 4.99383816812788e-24
SMED30035950 2.56659485851994e-28 0.0203429459143491 0.052 0.016 5.62546261090399e-24
SMED30015550 2.95393960312667e-28 0.135467264426124 0.799 0.76 6.47444482213304e-24
SMED30029071 3.07527380252674e-28 -0.117979710043291 0.199 0.279 6.7403851203781e-24
SMED30018184 3.46773621429312e-28 -0.202042405380807 0.327 0.418 7.60058423448766e-24
SMED30005188 3.7712381231544e-28 -0.20036229849584 0.007 0.034 8.2657997183298e-24
SMED30026747 4.20657212682351e-28 -0.120415955166116 0.28 0.371 9.21996478757176e-24
SMED30021463 4.46665990583407e-28 -0.173651692659043 0.418 0.506 9.79002518160712e-24
SMED30034050 5.94669428455404e-28 0.0831010401805647 0.17 0.104 1.30339645328855e-23
SMED30010945 8.98071387467011e-28 0.143305094724749 0.585 0.516 1.9683928670502e-23
SMED30022391 1.06391100199717e-27 0.0481094217868943 0.051 0.016 2.3318801341774e-23
SMED30026023 1.19031014274021e-27 -0.0922251348184218 0.108 0.174 2.608921770858e-23
SMED30013825 1.48486872104603e-27 -0.103894758337066 0.18 0.257 3.25453526278869e-23
SMED30006612 1.60008279669258e-27 0.0380638424103869 0.038 0.009 3.5070614737908e-23
SMED30033458 1.87211895322418e-27 0.0234925698930464 0.019 0 4.10331032167677e-23
SMED30017530 2.26891353678175e-27 0.0995878523589944 0.182 0.115 4.97300468991824e-23
SMED30019038 3.20365621937119e-27 0.144369770314405 0.774 0.721 7.02177370161778e-23
SMED30014439 3.20366244416344e-27 -0.126387922862613 0.537 0.613 7.02178734511744e-23
SMED30003247 3.38890597160655e-27 0.12113967916854 0.194 0.126 7.42780410856724e-23
SMED30017854 4.43672947406169e-27 0.0302045170847045 0.027 0.003 9.72442366124841e-23
SMED30028723 4.88847762308988e-27 0.0379867575847476 0.018 0 1.07145652542884e-22
SMED30025115 6.17093827963829e-27 0.0324614700858666 0.026 0.003 1.35254625213112e-22
SMED30008523 7.1574671665585e-27 0.044624067432487 0.037 0.008 1.56877365356629e-22
SMED30014784 7.24723942192912e-27 0.183472670625628 0.027 0.004 1.58844993649843e-22
SMED30024590 7.50493991178809e-27 0.0943522845604263 0.195 0.127 1.64493272986571e-22
SMED30017941 1.51695073520376e-26 -0.144438516399765 0.734 0.769 3.32485262141961e-22
SMED30028118 1.84129772637229e-26 0.110050698160826 0.17 0.107 4.03575635666278e-22
SMED30019379 1.89591939833391e-26 0.0314436605468584 0.026 0.003 4.15547613726826e-22
SMED30003586 2.1704933283921e-26 -0.181849419978702 0.396 0.461 4.75728727716981e-22
SMED30004415 2.22303692155903e-26 0.110592747382508 0.244 0.17 4.87245232467307e-22
SMED30032285 2.95417047307422e-26 0.102200014276896 0.234 0.16 6.47495084288409e-22
SMED30031885 3.1090582127228e-26 0.105264540694554 0.267 0.192 6.81443379064583e-22
SMED30028501 4.18956294888411e-26 0.121724857407877 0.412 0.331 9.1826840713642e-22
SMED30026668 4.35361511200647e-26 -0.101299788630127 0.221 0.297 9.54225360249578e-22
SMED30002377 5.3051628778486e-26 0.0564645095127203 0.056 0.02 1.16278559956686e-21
SMED30034781 5.93386735047631e-26 -0.134466830567842 0.675 0.724 1.3005850458774e-21
SMED30025121 6.33935149587653e-26 -0.144102372858913 0.881 0.903 1.38945906086622e-21
SMED30032757 1.07059911117044e-25 0.123703691937719 0.278 0.2 2.34653913186337e-21
SMED30005126 1.40460768951585e-25 0.440078535034778 0.017 0 3.07861913388083e-21
SMED30031771 2.53369514686209e-25 -0.147851020365493 0.629 0.691 5.55335302289234e-21
SMED30013692 2.75447393142623e-25 0.194093535474726 0.845 0.823 6.0372559629e-21
SMED30024560 2.8651519975626e-25 0.073941136305745 0.196 0.128 6.2798401482577e-21
SMED30000076 2.9268822101806e-25 0.0568022451030835 0.068 0.029 6.41514042827385e-21
SMED30017367 3.11004558279059e-25 -0.110380432046369 0.249 0.334 6.81659790836042e-21
SMED30012075 4.33615274545561e-25 -0.126629362495718 0.875 0.88 9.5039795874896e-21
SMED30032767 4.81944663891526e-25 0.0946912436436078 0.141 0.084 1.05632631431745e-20
SMED30002537 5.35008491259286e-25 0.120613096480541 0.724 0.678 1.1726316111421e-20
SMED30024359 6.27930397616103e-25 0.0403230174499576 0.055 0.02 1.37629784549497e-20
SMED30013229 6.7697535958774e-25 0.0303932698456998 0.032 0.007 1.48379459314441e-20
SMED30034254 8.06364398521396e-25 -0.159359625270689 0.913 0.934 1.76738948867919e-20
SMED30000994 9.18516465834144e-25 0.0979994763492129 0.309 0.23 2.01320438981528e-20
SMED30003591 9.23745590668988e-25 0.116973956846614 0.515 0.434 2.02466558562829e-20
SMED30030774 1.12000868243455e-24 0.0372433454336599 0.04 0.011 2.45483503016005e-20
SMED30027302 1.30446846686574e-24 -0.147019400378276 0.616 0.703 2.85913398567633e-20
SMED30004109 1.47618649942875e-24 0.138219504710747 0.492 0.411 3.23550556944794e-20
SMED30013063 1.55097707429309e-24 0.0730833642500648 0.125 0.071 3.39943155143559e-20
SMED30029051 1.90348554235372e-24 -0.125795754336201 0.304 0.381 4.17205961173087e-20
SMED30014894 1.91093818743732e-24 -0.0475116480147265 0.025 0.061 4.18839431922512e-20
SMED30020914 2.84122760669939e-24 -0.138505258196167 0.539 0.59 6.22740266836373e-20
SMED30023515 2.86024138222948e-24 0.0731213561366402 0.094 0.048 6.26907706157058e-20
SMED30005670 3.00972653250759e-24 -0.367711571590745 0.012 0.039 6.59671861395014e-20
SMED30015537 3.52259061530987e-24 -0.0735569732230735 0.099 0.158 7.72081411063617e-20
SMED30020606 3.62538814194118e-24 -0.0677898897979765 0.089 0.147 7.94612572950668e-20
SMED30026935 4.02840586730803e-24 0.0210117612867261 0.016 0 8.82945997996575e-20
SMED30028495 4.04831479776661e-24 0.209608655435616 0.025 0.003 8.87309637374485e-20
SMED30002076 5.00837020968645e-24 0.10526330526612 0.867 0.856 1.09773458255908e-19
SMED30005170 5.11487093934358e-24 0.0423884210378763 0.054 0.02 1.12107741248533e-19
SMED30015856 5.4015245587278e-24 0.0509466636442187 0.085 0.041 1.18390615278196e-19
SMED30015375 5.73798765459013e-24 0.0961112747508281 0.227 0.158 1.25765213413306e-19
SMED30032832 5.88622166200064e-24 0.107277446547217 0.207 0.142 1.2901420638773e-19
SMED30008603 6.70740751255227e-24 0.047429763430271 0.052 0.019 1.47012957860121e-19
SMED30023686 7.51167172736628e-24 0.0719344151695151 0.152 0.093 1.64640820920414e-19
SMED30013095 8.83864454185959e-24 0.092424979920943 0.2 0.135 1.93725411068479e-19
SMED30001055 8.89378226589646e-24 0.105619050010806 0.31 0.233 1.94933919703919e-19
SMED30002848 1.05063124388782e-23 0.0218643520271689 0.016 0 2.30277356035332e-19
SMED30035039 2.41930939808084e-23 -0.153791876580898 0.412 0.482 5.30264233871359e-19
SMED30028912 2.81456435009612e-23 -0.303578062895509 0.015 0.044 6.16896214254067e-19
SMED30009163 2.88977028146464e-23 0.10674175238113 0.933 0.916 6.3337985029142e-19
SMED30031648 3.14743389029239e-23 0.0714234975831037 0.107 0.059 6.89854560074286e-19
SMED30025110 3.23057278720371e-23 0.129995916669913 0.698 0.654 7.08076943499308e-19
SMED30034894 3.65200507789961e-23 0.0990818582471199 0.151 0.095 8.00446472974037e-19
SMED30022696 4.42409169659496e-23 0.0176873918606295 0.016 0 9.69672418059684e-19
SMED30013075 4.72429566354748e-23 -0.131168652615147 0.601 0.652 1.03547112353634e-18
SMED30030612 6.76107703293324e-23 0.0803589792796127 0.11 0.061 1.48189286407831e-18
SMED30012869 7.00847342452542e-23 -0.0809540522081909 0.957 0.963 1.53611720518748e-18
SMED30027500 9.90505095372883e-23 0.348640857540563 0.045 0.015 2.17098906803828e-18
SMED30007725 1.00858108946423e-22 0.0671380186205077 0.092 0.048 2.2106080318877e-18
SMED30001172 1.04974262892475e-22 -0.134019209523058 0.781 0.786 2.30082589407727e-18
