p_val avg_logFC pct.1 pct.2 p_val_adj
SMED30001192 3.77898191506257e-174 0.29662174075098 0.586 0.372 8.28277256143414e-170
SMED30033630 3.79749934270641e-173 1.16874399535306 0.137 0.024 8.3233590593439e-169
SMED30029746 1.9248842595074e-166 0.360394684646539 0.462 0.266 4.21896131998833e-162
SMED30001799 5.40316751233025e-166 0.161238668433207 0.999 0.998 1.18426625535254e-161
SMED30021776 1.14886874172868e-163 0.653484646313218 0.321 0.165 2.51809050812092e-159
SMED30003997 6.98519265299454e-162 -0.381772200205174 0.524 0.643 1.53101452568334e-157
SMED30020082 1.55781330358106e-159 0.343047357734886 0.384 0.202 3.41441519878896e-155
SMED30003001 1.66627352325374e-159 0.298029133357603 0.255 0.102 3.65213830826755e-155
SMED30012282 2.53662652898384e-156 0.304281189716515 0.389 0.205 5.55977802622679e-152
SMED30002257 4.77953446456581e-154 0.276008624691666 0.473 0.276 1.04757836394353e-149
SMED30005644 1.00742996665833e-153 0.309735091100074 0.13 0.025 2.20808500092173e-149
SMED30035950 2.46333271422515e-150 0.122570848409865 0.106 0.013 5.39913264303869e-146
SMED30031065 3.67497325410409e-149 -0.375747716450844 0.339 0.51 8.05480637834534e-145
SMED30024329 8.26301165471704e-147 0.223216712932827 0.248 0.1 1.81108689448088e-142
SMED30014939 9.82082150701244e-144 0.182893968430931 0.181 0.057 2.15252765790699e-139
SMED30017762 1.8110788564852e-143 0.576976520459056 0.109 0.017 3.96952263764427e-139
SMED30018158 4.59145455837337e-141 0.148610018905623 0.103 0.014 1.00635501010427e-136
SMED30018961 1.96566750006916e-139 0.453097462384184 0.632 0.447 4.30835002665159e-135
SMED30005141 4.18465311539675e-138 0.270704330148494 0.196 0.068 9.1719226983266e-134
SMED30025454 4.98410575181335e-137 -0.512382475087318 0.016 0.108 1.09241629868245e-132
SMED30031835 2.24706414703967e-136 0.166712474729402 0.177 0.056 4.92511519748154e-132
SMED30017530 7.95095942874715e-136 0.190916951017134 0.184 0.062 1.7426912875928e-131
SMED30020470 5.01968673889237e-135 -0.353274738850019 0.565 0.658 1.10021493943043e-130
SMED30008349 6.22652981650628e-132 0.222241163010005 0.143 0.038 1.36473080518185e-127
SMED30028576 5.76455276932307e-131 -0.336012196013536 0.494 0.633 1.26347467598023e-126
SMED30010468 3.47688373207395e-130 0.513569813196197 0.215 0.085 7.62063376395969e-126
SMED30005979 9.53815411486621e-129 0.216745130019484 0.188 0.067 2.09057261889638e-124
SMED30014484 3.70294695662251e-127 0.106062614925577 0.068 0.003 8.11611913952523e-123
SMED30029179 2.50066745921241e-126 0.338515109657582 0.583 0.414 5.48096293710177e-122
SMED30012836 2.41137832266802e-123 0.294871824061549 0.456 0.288 5.28525900762378e-119
SMED30000559 2.80530693203833e-122 0.318133179452112 0.702 0.542 6.1486717336416e-118
SMED30019975 2.01809907067093e-121 0.256474832470067 0.485 0.314 4.42326954309655e-117
SMED30011202 1.36331157764987e-120 0.186825327940592 0.264 0.122 2.98810631589298e-116
SMED30025115 8.46833625197199e-118 0.102232250378381 0.068 0.004 1.85608993970722e-113
SMED30009120 4.98463220300836e-117 -0.332648734668926 0.125 0.259 1.09253168625537e-112
SMED30008675 4.28506476035068e-116 0.1940846760473 0.298 0.149 9.39200494173662e-112
SMED30028242 4.5819734645782e-116 0.263515333069628 0.35 0.197 1.00427694396625e-111
SMED30017175 1.46369335236799e-115 0.23829146633881 0.4 0.234 3.20812308972016e-111
SMED30020243 1.47983108452183e-114 0.254371700902489 0.603 0.43 3.24349377105496e-110
SMED30002344 1.62963514983934e-112 -0.410383816728109 0.566 0.653 3.57183432141786e-108
SMED30008048 1.62501179481621e-110 0.180286345913332 0.939 0.896 3.56170085187818e-106
SMED30008138 1.53422319336156e-109 0.24742873512804 0.361 0.209 3.36271039520987e-105
SMED30015942 1.70338265796109e-109 0.246412998380719 0.808 0.703 3.73347410971912e-105
SMED30003962 1.96101454567214e-109 0.419568400265026 0.102 0.022 4.2981516812042e-105
SMED30013135 9.06615555567391e-109 0.226557790788914 0.481 0.309 1.98711997469261e-104
SMED30019754 8.6050490878368e-107 -0.333841789378709 0.282 0.422 1.88605465907207e-102
SMED30031921 1.2684993133102e-105 0.181143355506835 0.352 0.196 2.78029679491329e-101
SMED30024698 1.24321037460531e-104 0.220226085382855 0.46 0.292 2.72486849905992e-100
SMED30023331 1.40914713211479e-103 0.280757100951162 0.838 0.742 3.0885686841692e-99
SMED30003530 3.91813234949289e-102 0.128705170742875 0.087 0.016 8.58776248361852e-98
SMED30033139 1.47207009037105e-100 -0.226686722446934 0.846 0.874 3.22648322407527e-96
SMED30035485 3.09211708114724e-100 0.525670379814539 0.132 0.043 6.77730221845853e-96
SMED30034308 3.1115807575875e-100 0.177228102795738 0.114 0.032 6.81996270448029e-96
SMED30011705 3.96584960418851e-97 0.162947854722544 0.131 0.042 8.69234916246037e-93
SMED30007950 5.44288896143556e-97 0.190383475182251 0.332 0.189 1.19297240256745e-92
SMED30022144 1.07271723629365e-96 0.2324383643516 0.382 0.235 2.35118163850841e-92
SMED30023808 3.86897243445053e-96 0.171885218630963 0.211 0.098 8.48001378182866e-92
SMED30009191 5.51890413597384e-96 0.136990636465268 0.087 0.018 1.20963340852275e-91
SMED30034946 9.13135325229376e-96 0.24691985662228 0.405 0.249 2.00141000583775e-91
SMED30007096 1.72518276548248e-95 -0.292940594639971 0.175 0.297 3.78125558538451e-91
SMED30007869 1.76778049690648e-95 0.185248361188863 0.168 0.067 3.87462129311963e-91
SMED30013924 4.58987783763745e-95 0.235140133492224 0.383 0.235 1.00600942445338e-90
SMED30001234 6.6526609834904e-95 0.181360691046298 0.312 0.176 1.45813023436143e-90
SMED30005377 1.03472551874575e-93 0.116871283479532 0.071 0.011 2.26791139198695e-89
SMED30002501 3.47607643369294e-93 0.0874766008281208 0.059 0.005 7.61886432736818e-89
SMED30007725 3.49880580541386e-93 0.139432222774487 0.125 0.04 7.66868256430609e-89
SMED30026236 2.69640406025609e-92 0.198435955141707 0.255 0.132 5.90997841926931e-88
SMED30002377 9.31356991230395e-92 0.111913522932758 0.082 0.016 2.04134825337878e-87
SMED30026747 3.46245685156947e-90 -0.325122055147363 0.223 0.347 7.58901292726997e-86
SMED30021622 5.77369538181504e-90 0.206017802014594 0.833 0.749 1.26547855378622e-85
SMED30014114 2.87460268716246e-89 0.127879716203568 0.141 0.051 6.30055416972268e-85
SMED30008601 6.32039489218735e-89 0.16040035241703 0.137 0.049 1.38530415246962e-84
SMED30022905 8.20983549918185e-89 -0.438512343297758 0.153 0.268 1.79943174471068e-84
SMED30012973 2.23875932989162e-88 0.642430976997095 0.065 0.009 4.90691269925645e-84
SMED30009549 3.1154581658242e-88 0.18818680667607 0.121 0.04 6.82846120785349e-84
SMED30005922 7.81694903753461e-88 0.085077873621047 0.078 0.015 1.71331889004684e-83
SMED30026182 4.16500878200248e-87 -0.341879586508559 0.158 0.276 9.12886624839303e-83
SMED30012923 1.35837287294503e-86 0.124145658265196 0.104 0.03 2.97728166292092e-82
SMED30006293 6.36780895928904e-86 0.233311691425067 0.26 0.141 1.39569636769697e-81
SMED30009695 9.14736045110161e-86 0.193403779764103 0.329 0.196 2.00491846367245e-81
SMED30014794 7.15711572266518e-85 -0.248042918967066 0.166 0.28 1.56869662409375e-80
SMED30033811 8.66703000774994e-85 0.135367882107479 0.079 0.017 1.89963963709863e-80
SMED30016082 1.14386292129484e-84 0.249463830340329 0.397 0.261 2.50711875089404e-80
SMED30006920 3.60501481246071e-84 0.157584928189041 0.053 0.005 7.90147146595139e-80
SMED30030278 1.88328122764546e-82 0.217449400935424 0.436 0.293 4.12777579475333e-78
SMED30027121 2.75110989731261e-82 0.14924384109244 0.217 0.107 6.02988267292977e-78
SMED30034045 5.46712483159263e-82 0.188212785584024 0.361 0.225 1.19828442058847e-77
SMED30027627 1.29458079825606e-81 0.093497279880396 0.07 0.013 2.83746219361764e-77
SMED30009181 1.66668090344344e-81 0.180490243544137 0.404 0.261 3.65303120416732e-77
SMED30004739 1.77061514048417e-81 0.233068915986045 0.115 0.039 3.88083426491321e-77
SMED30014862 1.03012606545442e-80 0.119843585127597 0.155 0.065 2.257830310263e-76
SMED30019742 1.15671917469048e-80 0.200584330678231 0.444 0.3 2.5352970870866e-76
SMED30035193 1.6310664409455e-80 -0.324338591629394 0.962 0.972 3.57497142526435e-76
SMED30030357 5.45925100682723e-80 -0.2356644148378 0.103 0.203 1.19655863567639e-75
SMED30007938 6.27901304364296e-80 0.132111372105724 0.634 0.483 1.37623407890566e-75
SMED30004009 1.88231858552383e-79 0.211366542097687 0.556 0.419 4.12566587575114e-75
SMED30010777 3.67891765790354e-79 -0.291811785395619 0.52 0.61 8.06345172259299e-75
SMED30032241 1.86409260903522e-78 0.0841559860993155 0.044 0.002 4.0857181804834e-74
SMED30003586 2.31048569578652e-78 -0.315345270505645 0.237 0.343 5.06412254802489e-74
SMED30014118 2.62289972492619e-78 0.212489697241156 0.258 0.145 5.74887161709322e-74
SMED30021828 2.65986654549024e-78 0.19699429851616 0.275 0.154 5.82989549440551e-74
SMED30018637 4.17108730501892e-78 -0.130778040328898 0.997 0.997 9.14218915514046e-74
SMED30017717 4.76564970087971e-78 -0.296853130678663 0.354 0.456 1.04453510143881e-73
SMED30015300 6.00639568611041e-78 0.201203900838908 0.794 0.693 1.31648180648168e-73
SMED30014296 1.14538211678378e-77 0.0687836084270496 0.053 0.006 2.51044852356669e-73
SMED30020022 1.32719448865707e-77 0.229852522727389 0.267 0.154 2.90894488023856e-73
SMED30002324 1.15794263801882e-76 0.233717489847523 0.422 0.29 2.53797867400966e-72
SMED30024529 2.4033740176859e-76 0.176396687851227 0.405 0.267 5.26771517196396e-72
SMED30018020 2.55821643568958e-76 0.125999269310001 0.037 0 5.60709878374442e-72
SMED30026063 4.88700427467331e-76 0.135144912729531 0.091 0.026 1.0711335969229e-71
SMED30020813 5.71649255714168e-76 -0.21816480409755 0.128 0.229 1.25294083867431e-71
SMED30002694 1.11271591152218e-75 0.0622946827433973 0.043 0.002 2.43885073487431e-71
SMED30035662 1.180418864569e-75 0.120351863141641 0.197 0.096 2.58724206736233e-71
SMED30015375 1.95376634928555e-75 0.151074877382649 0.23 0.122 4.28226508436407e-71
SMED30022274 2.24364822156025e-75 0.105792533058765 0.064 0.012 4.91762817201577e-71
SMED30029899 6.00547371866337e-75 -0.127347597029661 0.988 0.989 1.31627972965664e-70
SMED30029571 1.16193474293282e-74 -0.213465726993808 0.14 0.249 2.54672856956016e-70
SMED30003919 1.23004957551035e-73 0.0813450930032888 0.045 0.003 2.69602265960358e-69
SMED30015755 1.52671888571218e-73 0.151875994720832 0.241 0.132 3.34626245370397e-69
SMED30012081 1.70979007195106e-73 0.160188368632702 0.28 0.165 3.74751787970234e-69
SMED30012822 5.05794774203025e-73 0.180892078425548 0.849 0.77 1.10860098609819e-68
SMED30020245 8.04399426933532e-73 0.199708140673101 0.567 0.432 1.76308266395292e-68
SMED30034254 1.17871065021578e-72 -0.247091415476189 0.851 0.882 2.58349800314294e-68
SMED30013205 5.89164581360917e-72 0.170857393093417 0.849 0.759 1.29133092942686e-67
SMED30011723 9.71016783702192e-72 -0.160436783135445 0.06 0.141 2.12827458651846e-67
SMED30029415 2.59939754878445e-71 0.1765883322843 0.45 0.314 5.69735954742575e-67
SMED30022837 6.38761276190655e-71 0.075183149908995 0.067 0.015 1.40003696515468e-66
SMED30028758 1.7270923443644e-70 0.114037788331923 0.175 0.084 3.78544100037789e-66
SMED30002503 3.1482843603849e-70 0.30459602630453 0.112 0.042 6.90040966109163e-66
SMED30028672 6.38136867684393e-70 0.0980502441719786 0.078 0.021 1.39866838659065e-65
SMED30034651 1.67893163300467e-69 0.108232890947477 0.167 0.079 3.67988235321964e-65
SMED30019886 4.14137068225504e-69 0.20346823240515 0.503 0.366 9.07705626136659e-65
SMED30026210 4.57844730572997e-69 0.129264762929997 0.13 0.054 1.0035040804699e-64
SMED30000297 1.77255808298188e-68 0.126290005494621 0.124 0.05 3.88509280627969e-64
SMED30003262 4.32142062517346e-68 0.169336890082808 0.307 0.191 9.47168972625519e-64
SMED30002918 1.32423504080069e-67 0.136183847036059 0.067 0.015 2.90245836242695e-63
SMED30018534 2.48166892063682e-67 0.117840094434043 0.158 0.074 5.43932194025179e-63
SMED30018465 4.10293560101533e-67 -0.26313799030425 0.163 0.267 8.99281425030539e-63
SMED30021696 5.82805045380293e-67 0.131453448609493 0.276 0.162 1.27739209846453e-62
SMED30002753 8.98091298280639e-67 0.958598462410974 0.59 0.484 1.9684365075715e-62
SMED30024084 9.39133803296873e-67 0.0737179964327924 0.054 0.009 2.05839347006609e-62
SMED30002598 9.53561607196641e-67 -0.231376709157102 0.667 0.695 2.0900163306536e-62
SMED30010552 9.55529830885763e-67 0.0804984097227267 0.055 0.01 2.09433028333542e-62
SMED30002734 2.57389712081074e-66 0.0630462887713945 0.062 0.013 5.64146770939297e-62
SMED30026656 4.29595582420537e-66 0.163158631256201 0.914 0.87 9.41587597549334e-62
SMED30020539 4.37798338402596e-66 0.449839321158653 0.124 0.051 9.59566398110809e-62
SMED30002316 4.62785910723899e-66 0.148269724395318 0.391 0.261 1.01433415912464e-61
SMED30006356 5.49138925429724e-66 0.12113320328899 0.209 0.112 1.20360269675687e-61
SMED30025935 6.01686957371898e-66 0.045410342366565 0.037 0.002 1.31877747316773e-61
SMED30031932 9.74242165381473e-66 0.162543420020522 0.343 0.226 2.13534397808311e-61
SMED30007457 1.03487020888509e-65 0.28308461657285 0.547 0.43 2.26822852383433e-61
SMED30029971 1.13829883156159e-65 0.135249451919827 0.281 0.168 2.4949233790167e-61
SMED30001819 1.63365740382265e-65 0.0849692392827167 0.061 0.013 3.58065029769849e-61
SMED30009376 9.27161331894565e-65 0.22283226712692 0.701 0.586 2.03215220724651e-60
SMED30007916 1.68022114287842e-64 0.482780329872563 0.326 0.215 3.68270870096093e-60
SMED30007769 2.52513221263905e-64 0.134538037433157 0.07 0.018 5.53458478366226e-60
SMED30026335 1.19940518315866e-63 0.107405052475978 0.041 0.004 2.62885628044715e-59
SMED30004207 1.46048013057176e-63 0.188557129592442 0.469 0.339 3.20108035018719e-59
SMED30011862 2.60431021442203e-63 0.255262574026543 0.137 0.062 5.70812712797022e-59
SMED30011730 2.62178552019326e-63 0.102817807394587 0.05 0.008 5.74642950315959e-59
SMED30020899 2.87122432597662e-63 0.168084380612152 0.33 0.214 6.29314947767556e-59
SMED30009104 5.54395078894894e-63 0.0582240097634769 0.086 0.027 1.21512313392183e-58
SMED30000994 7.81672370565414e-63 0.167436338725449 0.338 0.222 1.71326950180527e-58
SMED30002736 8.40817925772124e-63 0.155432045942709 0.943 0.91 1.84290472970734e-58
SMED30030842 8.41995948530227e-63 -0.191024587691454 0.063 0.138 1.84548671998855e-58
SMED30014307 1.58321106658951e-62 0.157175211462086 0.363 0.237 3.4700820157509e-58
SMED30025098 3.51725200129759e-62 0.180199479831241 0.676 0.56 7.70911293644406e-58
SMED30021495 3.55184451042305e-62 0.104994231508547 0.142 0.064 7.78493279794524e-58
SMED30032853 4.96427533647884e-62 0.141087041035105 0.209 0.115 1.08806986824943e-57
SMED30000896 6.67139172387349e-62 0.178915702987328 0.532 0.397 1.46223563803859e-57
SMED30001801 1.01950613231041e-61 -0.275705176551053 0.471 0.532 2.23455354079797e-57
SMED30023399 4.79478081649526e-61 0.16776344946153 0.179 0.094 1.05092005935943e-56
SMED30002236 4.87626175490343e-61 0.161091084339745 0.278 0.173 1.06877905143973e-56
SMED30032612 1.11590462244446e-60 0.129652393294105 0.18 0.094 2.44583975147376e-56
SMED30007302 1.3283358968798e-60 0.182862396853852 0.383 0.265 2.91144661878115e-56
SMED30026819 2.08470153168753e-60 0.0685572975629257 0.062 0.015 4.56924881715273e-56
SMED30035290 2.68358824234545e-60 0.128869326001523 0.203 0.111 5.88188870957276e-56
SMED30004128 7.80788204691742e-60 0.0657021488409089 0.05 0.009 1.71133158704336e-55
SMED30010044 9.1667393750975e-60 0.114398040049382 0.154 0.074 2.00916593623387e-55
SMED30029457 1.71859201275901e-59 0.17637600718406 0.737 0.643 3.7668099735652e-55
SMED30024756 2.52025672777159e-59 0.152255124638894 0.629 0.487 5.52389869592977e-55
SMED30003333 4.73931810057302e-59 0.124107265088416 0.242 0.142 1.03876374128359e-54
SMED30030582 2.13532353933696e-58 0.144574267765648 0.169 0.087 4.68020213351874e-54
SMED30028665 4.41847048044022e-58 0.122143405892333 0.192 0.106 9.68440359902887e-54
SMED30033947 5.63351343596774e-58 0.156961084227332 0.404 0.282 1.23475347489541e-53
SMED30002537 6.47830316490517e-58 -0.224487789094325 0.657 0.69 1.41991448768391e-53
SMED30027787 7.72816875384625e-58 0.0618345734495198 0.041 0.005 1.69386002746802e-53
SMED30005789 1.61671737250933e-57 0.165964209204969 0.339 0.227 3.54352113706595e-53
SMED30021895 5.64542724705369e-57 0.123196920538298 0.32 0.206 1.23736474400923e-52
SMED30010171 1.11346079262724e-56 0.197128431478918 0.714 0.618 2.44048336528038e-52
SMED30028872 1.68776805295087e-56 0.144866389095256 0.245 0.148 3.69925001845772e-52
SMED30026858 1.98556944193037e-56 -0.185293185911957 0.096 0.175 4.35197110282299e-52
SMED30022501 2.56761194053466e-55 -0.221295064667229 0.603 0.651 5.62769185126387e-51
SMED30013095 3.04789693004729e-55 0.113830607856553 0.223 0.13 6.68038049127764e-51
SMED30018505 4.75888654622655e-55 -0.193435124569078 0.118 0.202 1.04305275320193e-50
SMED30032285 5.98859426407403e-55 0.108738572243744 0.253 0.153 1.31258009079975e-50
SMED30005465 6.43588709484029e-55 0.150833400820729 0.364 0.25 1.41061773344709e-50
SMED30009348 1.41224456655493e-54 0.163410329042671 0.232 0.14 3.09535764097509e-50
SMED30035694 2.58901686613647e-54 0.170595323388802 0.55 0.424 5.67460716719792e-50
SMED30031163 3.41038858883638e-54 0.0409540477797615 0.029 0.001 7.47488970901157e-50
SMED30031729 5.36428628356967e-54 0.0392285711189272 0.026 0 1.1757442676328e-49
SMED30033268 7.20171879909756e-54 0.135902504393124 0.393 0.275 1.5784727263862e-49
SMED30019038 7.48400042588754e-54 0.222452904810901 0.694 0.587 1.64034321334603e-49
SMED30033466 9.23081858124492e-54 0.143323432568698 0.206 0.119 2.02321081663726e-49
SMED30014429 1.33119665731681e-53 0.159655531858076 0.286 0.183 2.91771683350698e-49
SMED30017989 1.83923585937293e-53 -0.155162199514983 0.067 0.137 4.03123715657359e-49
SMED30005237 2.13490299427492e-53 0.140415257351938 0.277 0.176 4.67928038285176e-49
SMED30004923 2.8163794196159e-53 0.206865446482443 0.468 0.36 6.17294041191412e-49
SMED30026547 2.94615618523713e-53 0.0947777254226928 0.098 0.04 6.45738512680275e-49
SMED30015635 3.1219335638217e-53 0.54777295769337 0.085 0.031 6.8426539851844e-49
SMED30032757 5.79105519686959e-53 0.11458008302416 0.234 0.139 1.26928347804988e-48
SMED30014804 9.77432130643657e-53 0.0545487142120417 0.046 0.009 2.14233574394477e-48
SMED30016368 2.59026523784193e-52 0.149033722193431 0.313 0.21 5.67734334830194e-48
SMED30026703 3.05789058885012e-52 0.0551311732586793 0.038 0.005 6.70228459264168e-48
SMED30024560 3.79950840670117e-52 0.0837027827232112 0.177 0.095 8.32776252580763e-48
SMED30022969 4.51295040851739e-52 0.0785805398790759 0.083 0.03 9.89148470538842e-48
SMED30003155 5.61973513214696e-52 0.156896006783833 0.335 0.224 1.23173354626397e-47
SMED30022992 5.93503613060498e-52 0.227011932892141 0.74 0.646 1.300841219106e-47
SMED30015425 7.35643116616334e-52 0.111395026171239 0.17 0.092 1.61238258299968e-47
SMED30018515 8.80212460066228e-52 0.470663189691651 0.11 0.05 1.92924966997316e-47
SMED30022703 1.17458092867154e-51 0.137033564313771 0.34 0.232 2.57444647946229e-47
SMED30035906 1.54479001789215e-51 -0.224208342800414 0.173 0.265 3.38587076121602e-47
SMED30024424 1.82224726101072e-51 0.129654387964808 0.385 0.273 3.99400154668329e-47
SMED30026225 4.10387029354802e-51 -0.131619913250366 0.967 0.971 8.99486290939855e-47
SMED30022364 5.07407415235608e-51 0.0988449589768328 0.059 0.016 1.11213557271341e-46
SMED30016193 1.71224495189952e-50 0.14114356251941 0.5 0.379 3.75289848557337e-46
SMED30024809 4.23692307655409e-50 -0.203298975518676 0.163 0.249 9.28648799919126e-46
SMED30025589 4.36438080352937e-50 0.109467749011549 0.253 0.158 9.56584984517567e-46
SMED30023884 5.64780304875838e-50 0.120477646442448 0.235 0.143 1.23788547222686e-45
SMED30021692 1.26856115780326e-49 0.136873739503208 0.514 0.398 2.78043234567318e-45
SMED30006959 4.02900168293468e-49 0.145150024487172 0.394 0.287 8.83076588865623e-45
SMED30022139 4.25202478485005e-49 0.104062401571302 0.175 0.097 9.31958792343434e-45
SMED30028118 4.45850393090915e-49 0.0919880300572929 0.149 0.078 9.77214891576668e-45
SMED30006341 4.97052845850569e-49 0.0827510200494275 0.099 0.042 1.08944042753528e-44
SMED30033769 1.3907708596513e-48 0.114399005541233 0.176 0.099 3.04829157018372e-44
SMED30019324 1.64089166827614e-48 -0.290729557788647 0.21 0.298 3.59650635852765e-44
SMED30023181 4.49405062565359e-48 0.0636511427085454 0.066 0.021 9.85006016130753e-44
SMED30007069 4.54145838831773e-48 0.146222495830882 0.647 0.526 9.9539684955148e-44
SMED30006028 4.72919103645649e-48 0.142952423513022 0.365 0.255 1.03654409137053e-43
SMED30028169 8.54972150964463e-48 0.14157064732338 0.448 0.337 1.87392796048391e-43
SMED30012876 1.15858740211802e-47 0.104412388949273 0.283 0.183 2.53939186796227e-43
SMED30015550 1.3692737298522e-47 0.13695087607899 0.76 0.655 3.00117416109005e-43
SMED30035087 1.53732025418643e-47 0.135480791657707 0.503 0.379 3.36949853312583e-43
SMED30022073 2.16978604060692e-47 0.0790567472353192 0.084 0.033 4.75573704380225e-43
SMED30017490 2.5192931007637e-47 0.104412524504245 0.15 0.08 5.52178661825387e-43
SMED30035575 2.72851578528942e-47 0.0601612809891285 0.096 0.04 5.98036089819736e-43
SMED30015992 2.73981897645855e-47 0.253816464064287 0.059 0.018 6.00513523260184e-43
SMED30021583 2.90869244002982e-47 0.070653398784838 0.072 0.025 6.37527209005735e-43
SMED30025971 3.44323810443082e-47 0.0540661326246169 0.05 0.012 7.54688927729148e-43
SMED30013183 3.92415423592235e-47 0.195205627782988 0.135 0.069 8.6009612542946e-43
SMED30014707 4.17470181229163e-47 0.117120451473648 0.356 0.25 9.15011143218079e-43
SMED30021267 4.855326603055e-47 0.117793913440847 0.191 0.112 1.0641904848576e-42
SMED30029070 5.08452620745156e-47 0.115302565191682 0.238 0.147 1.11442645414923e-42
SMED30016165 5.15419819061612e-47 0.130244416847487 0.542 0.425 1.12969715941924e-42
SMED30004019 6.82488754656189e-47 0.139931142012212 0.435 0.325 1.49587885245544e-42
SMED30033967 7.63060829839741e-47 0.103100932430467 0.232 0.144 1.67247672684274e-42
SMED30030079 7.80468208142466e-47 0.105054016535883 0.193 0.113 1.71063021860666e-42
SMED30011961 9.47049912188421e-47 0.0902169191599281 0.11 0.051 2.07574399753458e-42
SMED30017211 1.22542913362408e-46 0.135129951140087 0.326 0.227 2.68589557507726e-42
SMED30028153 1.28950678599582e-46 0.117161418091796 0.239 0.151 2.82634097354563e-42
SMED30000193 1.85562357323831e-46 -0.163316175061883 0.063 0.125 4.06715574782372e-42
SMED30029526 1.9998218634433e-46 -0.276666120036444 0.184 0.264 4.38320956029502e-42
SMED30007363 2.02900131750085e-46 0.124323545998069 0.313 0.211 4.44716508769836e-42
SMED30035045 2.1955043271533e-46 0.142807317058005 0.791 0.709 4.81210638425459e-42
SMED30025520 2.1977990062898e-46 0.133450491732028 0.486 0.373 4.81713586198598e-42
SMED30003542 2.77836981165134e-46 0.0518281393306113 0.071 0.025 6.08963095317741e-42
SMED30028723 3.02083544266255e-46 0.0629122404641805 0.031 0.003 6.62106712322778e-42
SMED30017330 4.14218042608732e-46 0.122412886635993 0.463 0.348 9.07883105789819e-42
SMED30022325 4.78510734594398e-46 0.124180725607297 0.928 0.891 1.048799828084e-41
