Original row	Sample	0h	6h	3d	7d	11d
2008	SMED30011440	-1.2455753	-0.5299243	-0.044367306	1.4148078	0.4050591
2011	SMED30011479	-1.0885149	-0.8931675	0.008994524	1.1754965	0.79719144
2013	SMED30011483	-1.3334408	-0.4000225	-0.25138986	0.87221926	1.112634
2031	SMED30011587	-1.3788681	-0.57708347	0.298917	1.2180452	0.4389894
2050	SMED30011723	-0.67502135	-1.2627791	0.32065657	1.3278682	0.2892757
2132	SMED30012169	-0.9850322	-0.92581755	0.1169009	1.4212745	0.3726743
2159	SMED30012295	-0.9447133	-1.1287975	0.20489115	0.78350717	1.0851125
2224	SMED30012685	-0.9502315	-0.84593046	0.17741898	1.5304192	0.08832369
2248	SMED30012799	-1.0640972	-0.91500044	0.525209	1.3175926	0.13629586
2263	SMED30012862	-1.2268792	-0.8541393	0.44802162	1.1564621	0.4765349
2316	SMED30013168	-0.5152261	-0.91965145	0.29882672	1.6058549	-0.46980405
2387	SMED30013541	-0.9940364	-0.97813743	-0.045209195	1.1040277	0.9133552
2392	SMED30013564	-1.2277529	-0.62880135	0.08351365	1.3956473	0.37739336
2409	SMED30013676	-1.4178257	-0.594806	0.24138254	0.9528873	0.81836194
2413	SMED30013723	-1.2266923	-0.44296256	-0.38277876	1.1782838	0.87414974
2478	SMED30014097	-1.1386907	-0.66178316	0.5733931	1.3828853	-0.15580462
2499	SMED30014216	-0.7821251	-1.1327629	0.23363575	1.4050897	0.27616245
2506	SMED30014255	-0.8280935	-1.0620841	0.22578621	1.4446334	0.21975806
2513	SMED30014292	-0.37594664	-1.1955487	0.48147878	1.4403958	-0.35037923
2543	SMED30014469	-0.99396026	-0.7974369	0.047615323	1.5251453	0.21863657
2558	SMED30014513	-1.2970521	-0.82457256	0.41650167	0.9251565	0.77996653
2572	SMED30014599	-1.021193	-1.1000574	0.38972488	0.6466019	1.0849235
2592	SMED30014703	-1.15503	-0.84920734	0.16734152	1.257311	0.5795849
2597	SMED30014718	-1.0629764	-0.9549664	0.05998977	1.1163297	0.84162325
2606	SMED30014770	-1.0886767	-0.99074215	0.52080613	1.1960421	0.3625707
2619	SMED30014829	-1.025565	-0.8028504	0.5591364	1.4045354	-0.13525636
2693	SMED30015227	-0.24065794	-1.5592215	0.5856346	1.071207	0.14303777
2705	SMED30015288	-1.3674674	-0.5674668	0.1884332	0.5215584	1.2249426
2758	SMED30015594	-0.7666621	-0.6771941	-0.12412832	-0.14038357	1.7083682
2785	SMED30015760	-0.5994679	-1.4039011	0.27982172	1.0920911	0.63145614
2799	SMED30015867	-0.81825835	-1.2418029	0.28616112	0.6289484	1.1449518
2805	SMED30015922	-1.1565447	-0.62395656	0.05595518	1.4879414	0.23660469
2837	SMED30016141	-0.9192297	-0.9134604	0.018627789	1.4879137	0.32614857
2864	SMED30016307	-1.1866145	-0.91348153	0.28436562	0.78913134	1.0265989
2890	SMED30016485	-0.9603711	-0.6984767	-0.1269731	1.5925952	0.19322564
2931	SMED30016776	-0.5017706	-1.2152338	0.435372	1.4347285	-0.15309604
3001	SMED30017175	-1.0838226	-0.3466202	-0.44313705	1.5506555	0.32292438
3006	SMED30017194	-1.2047317	-0.52262264	-0.32530853	1.2037419	0.84892106
3007	SMED30017199	-1.5255694	-0.355312	0.33713847	1.1191162	0.4246268
3021	SMED30017240	-1.1255571	-0.33476767	-0.2628399	1.5921023	0.1310623
3052	SMED30017399	-0.99287784	-1.1319716	0.5699283	1.0929966	0.46192443
3076	SMED30017511	-1.0910945	-0.83735925	-0.109423295	0.9191956	1.1186814
3085	SMED30017557	-0.806075	-1.1297712	0.08347866	1.3452654	0.5071022
3130	SMED30017834	-1.3701818	-0.6272523	0.30136734	1.1642714	0.5317955
3169	SMED30018054	-1.1006434	-0.8532103	0.27436605	1.3759342	0.3035534
3193	SMED30018210	-1.0903363	-0.91894907	0.038686983	0.8767318	1.0938666
3196	SMED30018224	-0.36878952	-1.3795954	0.43900385	1.3295043	-0.020123119
3211	SMED30018290	-1.1684247	-0.4404973	-0.4530982	1.2649801	0.79704016
3282	SMED30018726	-1.2962843	-0.59006536	-0.028329099	0.69497555	1.2197033
3330	SMED30019001	-1.2453374	-0.6575202	-0.06389086	1.181705	0.7850435
3336	SMED30019014	-1.2000076	-0.695757	0.07403521	0.45750266	1.3642266
3346	SMED30019064	-1.3200042	-0.62154025	0.053276934	1.1510891	0.7371785
3357	SMED30019160	-0.77831453	-0.4668179	-0.19761004	-0.3024708	1.7452133
3386	SMED30019307	-1.1460308	-0.92144483	0.2964764	1.1866933	0.58430594
3466	SMED30019741	-1.3436996	-0.71002465	0.25131017	0.8635818	0.93883234
3470	SMED30019758	-0.66026115	-0.8770983	-0.16825873	0.04290904	1.6627091
3492	SMED30019876	-1.1962327	-0.15127537	-0.68354255	0.92516655	1.1058841
3536	SMED30020085	-0.93008024	-0.9238672	0.27899137	1.4815028	0.09345335
3561	SMED30020271	-1.3417927	-0.7303709	0.30235744	0.81923866	0.95056754
3579	SMED30020371	-1.2991376	-0.75523007	0.31323472	1.12353	0.6176029
3592	SMED30020449	-1.4534359	-0.20139739	-0.20832044	0.7473287	1.115825
3604	SMED30020526	-1.1043838	-0.9279731	0.17981915	0.6339341	1.2186037
3610	SMED30020558	-0.9559108	-1.0694754	0.1214461	1.1919843	0.7119559
3702	SMED30021151	-0.09462218	-1.074676	0.6594656	1.3205754	-0.8107428
3704	SMED30021159	-1.086132	-0.62318075	0.40723315	1.4931854	-0.19110568
3718	SMED30021247	-0.76490617	-0.6921831	0.103073746	1.67913	-0.32511452
3742	SMED30021367	-0.77334666	-1.1765517	0.35221595	1.3544086	0.24327388
3752	SMED30021449	-1.0523087	-0.70125633	0.25707296	1.5276866	-0.03119451
3758	SMED30021474	-1.1929137	-0.7769035	0.234201	1.3218709	0.41374522
3773	SMED30021524	-0.4459824	-1.51445	0.36856437	1.0247127	0.56715536
3798	SMED30021692	-0.7075821	-1.2392588	0.4241079	1.3200881	0.20264484
3813	SMED30021753	-0.8602655	-0.7048305	-0.06861917	1.6606395	-0.026924362
3852	SMED30021992	-1.0489112	-1.06699	0.29893795	1.0116222	0.80534106
3879	SMED30022156	-1.023894	-0.42102957	-0.33885863	1.622853	0.16092917
3896	SMED30022260	-1.5667391	-0.23506013	0.21336605	1.0966983	0.49173483
3900	SMED30022282	-0.8319485	-0.89720005	0.024311095	1.5766656	0.1281718
3911	SMED30022337	-1.0025843	-0.87481385	-0.1652817	1.2621061	0.78057384
3921	SMED30022370	-1.4619519	-0.26894292	-0.14426647	0.8619542	1.0132071
3937	SMED30022437	-1.0760059	-0.8054478	-0.19223918	1.0934498	0.9802431
3979	SMED30022731	-1.2784451	-0.17523655	-0.5496128	0.88718873	1.1161058
3985	SMED30022776	-0.7222114	-1.0244794	-0.030112084	1.5401037	0.23669916
3989	SMED30022796	-1.057253	-0.772467	0.13304408	1.4919432	0.20473279
4017	SMED30022961	-0.8300853	-1.1044652	0.24244347	1.3941059	0.2980012
4039	SMED30023105	-1.0982323	-1.0250608	0.3293692	1.0100338	0.78389007
4040	SMED30023108	-0.94604206	-0.9568404	-0.13460685	1.2374461	0.8000433
4060	SMED30023193	-1.2606901	-0.7743985	0.15497114	1.0388777	0.84123975
4070	SMED30023244	-1.0077331	-1.0814382	0.3918377	1.1810505	0.51628315
4073	SMED30023266	-1.4344853	-0.2791135	0.35508046	1.3178042	0.040714163
4106	SMED30023432	-1.2519368	-0.35309944	-0.3236324	1.3786746	0.549994
4145	SMED30023568	-0.73317164	-0.6021544	-0.03895253	1.7249329	-0.3506544
4160	SMED30023659	-0.9736637	-0.4774768	-0.060678698	1.6717465	-0.15992725
4168	SMED30023698	-1.5660524	-0.1727937	0.044249076	1.0470912	0.6475059
4173	SMED30023736	-0.8067339	-0.9628616	-0.23435885	1.4257917	0.5781626
4184	SMED30023805	-0.54697216	-1.4866631	0.4275763	0.8982133	0.7078456
4254	SMED30024215	-0.8172381	-1.1164604	0.14818554	0.4081687	1.3773443
4255	SMED30024219	-0.69296336	-1.1309253	0.57354766	1.376894	-0.12655292
4273	SMED30024295	-0.92459446	-0.5773382	-0.06008187	1.6721445	-0.11012999
4306	SMED30024491	-0.9067408	-0.39313385	-0.048395876	1.7017559	-0.35348535
4318	SMED30024574	-0.8282154	-0.64316463	0.5231139	1.5174801	-0.5692139
4328	SMED30024636	-0.8969722	-1.1111845	0.051801857	0.8292406	1.1271142
4332	SMED30024648	-1.3576196	-0.6795836	0.23009168	0.97162515	0.8354864
4352	SMED30024777	-0.6641589	-1.3343683	0.36036006	1.210682	0.42748523
4371	SMED30024890	-0.78352994	-1.0366004	-0.23645683	0.7629135	1.2936736
4412	SMED30025116	-1.0002893	-0.7713218	-0.25112972	1.3958687	0.6268722
4414	SMED30025126	-1.0162507	-0.684127	-0.23533061	1.5018677	0.4338406
4424	SMED30025195	-1.1872535	-0.9082253	0.32264927	1.0985366	0.6742929
4436	SMED30025256	-0.7912693	-0.9964703	-0.23311733	1.3876983	0.63315856
4449	SMED30025324	-0.79629135	-1.1534894	0.05530456	1.2920597	0.6024165
4478	SMED30025494	-1.0808719	-1.0787753	0.45762315	0.9220679	0.77995616
4488	SMED30025547	-1.0036726	-0.7481018	-0.19805026	1.4713259	0.47849882
4499	SMED30025596	-1.1719813	0.078226455	-0.737927	0.46959272	1.3620892
4507	SMED30025638	-1.2138139	-0.51270413	-0.32969496	0.88477904	1.171434
4583	SMED30026000	-1.1449796	-0.8438978	0.5882824	1.2703629	0.13023208
4586	SMED30026020	-0.7224521	-1.1089422	0.103321604	0.25390625	1.4741664
4587	SMED30026023	-1.0419065	-0.8044581	0.2910169	1.4751816	0.08016616
4588	SMED30026027	-0.9026622	-1.1850883	0.2888235	1.0985593	0.70036775
4601	SMED30026121	-0.47162524	-1.2363274	0.22412303	1.4828459	9.837963E-4
4616	SMED30026182	-0.82738227	-1.1619588	0.020824254	0.8673661	1.1011506
4631	SMED30026255	-1.219035	-0.70298433	0.16714878	1.3528522	0.4020183
4637	SMED30026298	-1.5064414	-0.37223724	0.10158928	0.925494	0.8515952
4654	SMED30026406	-1.3838571	-0.36431205	0.22949079	1.370223	0.14845528
4666	SMED30026475	-0.98213464	-0.28290117	-0.24104744	1.6919589	-0.18587565
4694	SMED30026661	-0.8816188	-0.831983	-0.031304765	0.16279733	1.5821092
4746	SMED30026908	-1.2257873	-0.75844264	0.19667399	1.2718332	0.51572275
4749	SMED30026927	-1.4578727	-0.24481532	-0.039424963	0.4865835	1.2555295
4771	SMED30027042	-1.0285082	-0.82798153	-0.17165658	1.3060172	0.7221291
4799	SMED30027199	-0.61113626	-0.5956487	-0.3554497	-0.1999744	1.762209
4811	SMED30027266	-0.5405571	-1.505214	0.5048739	0.7654948	0.77540237
4831	SMED30027370	-1.0081776	-0.3241248	0.06602792	1.6510851	-0.3848106
4856	SMED30027512	-0.8129916	-1.0658543	-0.15347782	1.2551954	0.77712834
4872	SMED30027599	-1.3773015	-0.6599327	0.2443148	0.87972695	0.9131924
4885	SMED30027661	-1.1208208	-0.57320774	0.24660116	1.5320634	-0.08463606
4913	SMED30027854	-1.3964105	-0.49666226	0.35921642	1.2659123	0.26794404
4945	SMED30027993	-0.8306532	-0.24387388	-0.31209978	1.7401581	-0.35353124
4967	SMED30028103	-1.3834864	-0.37217715	-0.19664383	1.0150678	0.93723965
4976	SMED30028154	-0.92528826	-0.5119478	-0.43087497	1.6236852	0.24442582
5011	SMED30028384	-1.054997	-1.0224366	0.17580663	0.98689616	0.9147309
5038	SMED30028503	-1.2573223	-0.8360938	0.453932	1.1113577	0.52812654
5040	SMED30028520	-0.7564225	-0.80833083	-0.15703492	1.6569748	0.0648135
5061	SMED30028611	-0.56404	-1.4716911	0.6126425	0.9645885	0.45850003
5067	SMED30028632	-0.65922445	-1.2504447	0.42896104	1.3410017	0.13970633
5085	SMED30028771	-0.48977926	-0.69780904	-0.16150214	-0.40644357	1.7555339
5121	SMED30029011	-1.097827	-0.34837267	-0.65107036	1.207142	0.890128
5129	SMED30029056	-0.75543904	-1.209342	0.121224806	1.2772768	0.5662795
5139	SMED30029111	-0.9738162	-1.0483178	0.108974494	1.1918951	0.7212644
5144	SMED30029150	-0.9255685	-0.7942882	-0.23355322	1.5010984	0.4523116
5188	SMED30029391	-0.84814596	-0.90606487	-0.029108986	1.5507247	0.23259512
5208	SMED30029571	-1.1782511	-0.021917384	-0.75905657	1.2202318	0.73899335
5211	SMED30029592	-1.3568819	-0.5100195	0.4103885	1.3068833	0.14962956
5213	SMED30029601	-1.1158814	-0.7857949	0.07807761	1.3957841	0.42781457
5215	SMED30029618	-1.2136832	-0.24717857	-0.57800204	1.1826903	0.8561736
5218	SMED30029629	-0.9008662	-0.945332	-0.17002447	1.3496536	0.6665691
5225	SMED30029668	-1.1235799	-0.306028	0.0040920265	1.614936	-0.18942024
5230	SMED30029705	-1.1491234	-0.48865113	-0.3237645	0.5268454	1.4346937
5253	SMED30029809	-0.9698276	-1.0842283	0.19613515	1.1733779	0.68454283
5268	SMED30029919	-1.0341932	-0.6485056	-0.07977821	1.5705707	0.1919064
5269	SMED30029936	-0.10825656	-1.6924452	0.52984804	0.5019421	0.76891154
5272	SMED30029973	-0.5201284	-1.3234588	0.11458751	1.3493055	0.37969413
5329	SMED30030306	-0.5909463	-0.6291168	0.0039789984	1.7295474	-0.5134633
5350	SMED30030425	-0.95078325	-0.6223716	-0.5392787	0.7507208	1.3617127
5356	SMED30030468	-1.4486797	-0.5451325	0.27885392	1.0245979	0.6903603
5371	SMED30030536	-0.9807022	-0.5937403	-0.5883069	1.101967	1.0607824
5379	SMED30030590	-0.8712689	-0.65910447	-0.55790013	0.6474152	1.4408584
5392	SMED30030657	-1.1788553	-0.86415523	0.24635403	1.2056216	0.5910349
5446	SMED30030926	-1.1019746	-0.7331429	-0.2544645	1.0553843	1.0341978
5492	SMED30031252	-0.7901218	-1.0768136	-0.107506104	1.3445812	0.62986016
5509	SMED30031315	-1.0152124	-0.748116	-0.23999685	1.4172416	0.5860837
5515	SMED30031353	-1.5875039	-0.09623571	0.038757503	1.0634111	0.5815709
5518	SMED30031361	-1.4842602	0.095775336	-0.30029935	1.2129183	0.47586587
5522	SMED30031373	-1.2203109	-0.60955256	-0.20133646	1.1495098	0.88169026
5574	SMED30031612	-1.1118926	-0.57214904	-0.33017775	1.3936218	0.62059754
5655	SMED30032059	-1.1393375	-0.36397898	-0.42030793	0.44094506	1.4826794
5665	SMED30032108	-0.73571825	-0.5922826	-0.5214264	0.17443244	1.6749948
5683	SMED30032239	-1.4768027	-0.30074516	0.2636316	1.2634822	0.25043395
5697	SMED30032364	-1.2276623	-0.8093417	0.35025916	1.2258483	0.46089652
5708	SMED30032419	-1.1214257	-0.80334216	0.11266987	1.376422	0.4356759
5712	SMED30032433	-0.8727169	-0.98792994	0.11431609	1.4750191	0.2713117
5721	SMED30032489	-0.81803703	-0.992095	-0.12759382	0.49299955	1.4447263
5738	SMED30032587	-1.077053	-0.022951048	-0.8816598	1.21288	0.76878375
5741	SMED30032595	-0.8098013	-0.9381836	-0.101827346	1.5343165	0.31549567
5770	SMED30032777	-1.2567531	-0.15106255	0.20580415	1.5046043	-0.30259284
5787	SMED30032879	-0.84605205	-0.80695015	-0.378522	1.4773915	0.55413276
5798	SMED30032940	-1.117855	-0.15993907	-0.19515777	1.6314452	-0.15849337
5819	SMED30033050	-1.2130332	-0.8245408	0.12810671	0.8867677	1.0226996
5824	SMED30033097	-0.5432781	-1.4668317	0.35504338	0.99720246	0.657864
5827	SMED30033119	-0.97229034	-0.5862648	-0.42791402	1.5199246	0.4665445
5853	SMED30033275	-1.0377475	-0.8167948	0.061072435	1.4641542	0.32931578
5875	SMED30033387	-0.62015116	-1.1420832	0.13791987	1.5095947	0.11471984
5912	SMED30033548	-1.1984513	-0.8118958	0.0664318	0.89873445	1.0451808
5915	SMED30033572	-1.4617379	-0.20147063	-0.21692236	1.0042166	0.8759142
5924	SMED30033605	-1.4997109	-0.4550703	0.23611459	0.7847655	0.93390113
5934	SMED30033667	-0.76571333	-1.2018666	0.44153243	1.3152187	0.21082883
5944	SMED30033702	-0.79351884	-0.68022305	0.4986768	1.5324177	-0.5573526
5993	SMED30033972	-0.803809	-0.9549381	-0.09621396	1.524258	0.33070302
5994	SMED30033976	-0.29718387	-1.0066042	0.279083	1.583691	-0.558986
6006	SMED30034056	-0.8611054	-1.0914321	1.7062835E-5	1.2600783	0.69244206
6036	SMED30034244	-0.91457677	-0.833388	-0.39349335	0.96763784	1.1738203
6037	SMED30034247	-0.7882452	-1.0680033	-0.19577317	0.80885303	1.2431686
6045	SMED30034275	-1.0002191	-1.0007051	0.11569248	0.62034535	1.2648865
6056	SMED30034325	-0.42398062	-1.1027441	0.7555926	1.3172188	-0.5460866
6059	SMED30034345	-0.46047327	-0.4133244	-0.40087494	-0.5124531	1.7871257
6077	SMED30034424	-1.109266	-0.93420774	0.42298946	1.2601753	0.360309
6081	SMED30034448	-1.0341702	-0.46221083	-0.18766205	0.047151778	1.6368912
6088	SMED30034478	-0.87528646	-0.96870786	-0.041884292	1.4506081	0.43527046
6108	SMED30034574	-1.2713361	-0.17853042	-0.5245781	1.2396442	0.73480046
6124	SMED30034644	-1.1659281	-0.4923519	-0.3738198	1.3272936	0.70480615
6146	SMED30034775	-1.0158632	-0.48413804	-0.5923165	1.3575242	0.73479354
6168	SMED30034874	-0.9373078	-0.3792588	-0.8068971	1.2514489	0.8720148
6179	SMED30034929	-1.1895334	-0.94331086	0.461509	1.0424327	0.6289026
6180	SMED30034930	-0.41699314	-0.66784483	0.20266245	1.6555653	-0.7733897
6238	SMED30035220	-0.69191074	-0.9488213	-0.42216995	1.4283061	0.63459593
6268	SMED30035356	-1.1396261	0.052703716	-0.87274474	1.0710567	0.8886104
6299	SMED30035558	-1.0314858	-0.12352948	-0.88762087	1.1741667	0.86846954
6315	SMED30035626	-0.9572034	-0.68007654	-0.20254152	1.586155	0.25366637
6341	SMED30035745	-0.94641215	-0.94688493	0.19475022	1.4522886	0.24625826
6370	SMED30035939	-0.9335077	-1.1143031	0.12870471	0.8394637	1.0796424
6374	SMED30035965	-1.5071145	0.20061928	-0.41989672	0.96767086	0.75872105
6375	SMED30035967	-0.86602587	-0.69342124	-0.5088542	0.60328025	1.465021
6376	SMED30035968	-0.86662394	-0.9446256	-3.15254E-4	1.5040138	0.30755103
6383	SMED30036018	-0.897425	-0.8612272	-0.38024685	1.171635	0.9672641
8	SMED30000043	-1.016582	-0.9423468	0.41846523	1.3689456	0.17151797
25	SMED30000132	-0.38060373	-0.80619	0.29109636	1.6138942	-0.7181968
44	SMED30000299	-1.1502936	-0.32644552	0.03518019	1.5954149	-0.15385598
62	SMED30000421	-0.72136444	-0.48209605	0.28736234	1.6295911	-0.713493
123	SMED30000786	0.041487303	-1.403617	0.61024106	1.2045201	-0.45263135
140	SMED30000919	-0.9505438	-0.9333066	0.33583507	1.4501897	0.09782557
149	SMED30000977	-0.82106304	-0.9780367	0.15911973	1.5268186	0.113161385
167	SMED30001084	-0.99349815	-0.71614647	0.37946573	1.522823	-0.19264404
269	SMED30001622	-0.02664586	-1.6895221	0.5678557	0.8596682	0.28864408
310	SMED30001855	-0.21368003	-1.0908753	0.60087466	1.3900355	-0.6863548
329	SMED30001946	-0.78718466	-1.1822256	0.33391264	1.3343526	0.3011451
347	SMED30002047	-0.8443759	-0.82337636	0.40154117	1.5403541	-0.27414307
409	SMED30002373	-0.20141183	-1.4319386	0.48418993	1.2867109	-0.13755034
468	SMED30002723	-0.94315225	-0.71180594	0.12722398	1.6066673	-0.07893313
472	SMED30002744	-1.0316969	-0.7090318	0.15620555	1.5515765	0.032946788
569	SMED30003228	-0.8636664	-0.5366264	-0.054736838	1.7033633	-0.24833374
574	SMED30003259	-0.11177371	-1.5140316	0.7481633	1.0513318	-0.17368965
578	SMED30003291	-0.9620116	-0.70938313	0.13006164	1.5972679	-0.05593477
584	SMED30003346	-0.9755483	-0.6606317	0.14720055	1.6052084	-0.11622886
605	SMED30003430	-1.0299486	-0.9138591	0.47892958	1.3655899	0.099288374
665	SMED30003780	-1.3206717	-0.6048511	0.14852858	1.2686722	0.508322
715	SMED30004018	-0.80071366	-1.1787547	0.44088852	1.3130722	0.22550766
726	SMED30004085	-0.9565479	-1.0297043	0.60138476	1.2857856	0.099081926
749	SMED30004207	-1.1474763	-0.98095435	0.3736709	1.0219582	0.7328016
753	SMED30004241	-1.1144007	-0.9222611	0.3697473	1.2702239	0.39669076
788	SMED30004458	-1.3895718	-0.641479	0.27009004	1.0111609	0.74979997
820	SMED30004622	-0.4535177	-0.82141966	0.25388297	1.6361068	-0.6150524
861	SMED30004874	-1.297134	-0.7395296	0.24141122	1.1221191	0.6731334
862	SMED30004876	-1.3288841	-0.6673823	0.1170595	0.87157553	1.0076314
895	SMED30005041	-0.7576208	-1.0841181	0.3684291	1.4541637	0.019146204
975	SMED30005546	-0.71273637	-1.024418	0.3367041	1.5213751	-0.120924756
1005	SMED30005671	-1.2016495	-0.74670273	0.07387184	1.2808809	0.5935995
1006	SMED30005681	-1.2538952	-0.7368647	0.1534478	0.6242301	1.213082
1025	SMED30005741	-0.8503837	-0.9003012	0.2498341	1.5496787	-0.04882786
1157	SMED30006465	-1.0069721	-0.842708	0.35646743	1.4656124	0.027600333
1171	SMED30006563	-1.0729865	-0.8647095	0.21945667	1.3960755	0.3221638
1188	SMED30006683	-0.8702036	-1.028033	0.42280382	1.4154625	0.059970345
1236	SMED30006944	-1.0508283	-0.89533365	0.12067153	1.3673704	0.45812008
1254	SMED30007070	-0.75952524	-1.1598023	0.58566386	1.3170812	0.01658254
1337	SMED30007545	-0.7467951	-1.3115398	0.44339493	1.1402956	0.47464436
1354	SMED30007618	-1.2727834	-0.64166856	-0.06340899	1.0533364	0.9245246
1387	SMED30007797	-1.396938	-0.54569554	0.18353032	1.1709924	0.5881108
1391	SMED30007824	-1.1868813	-0.8972365	0.26775756	1.088462	0.7278983
1409	SMED30007943	-0.72932076	-0.91264445	0.24473271	1.5928053	-0.19557273
1448	SMED30008102	-1.3395615	-0.69637996	0.28815025	1.1086429	0.63914824
1456	SMED30008163	-0.7064113	-1.086335	0.3898705	1.471123	-0.068247296
1474	SMED30008269	-0.8121318	-0.92643356	0.43301278	1.5020198	-0.19646722
1481	SMED30008307	-1.1511916	-0.4376608	-0.20384239	1.5424055	0.2502893
1493	SMED30008379	-1.3312397	-0.75904924	0.41082957	1.0302187	0.6492407
1528	SMED30008618	-1.2654202	-0.78988457	0.27143413	1.1264781	0.6573925
1530	SMED30008628	-0.5889139	-1.4739491	0.5016056	0.70892125	0.85233617
1533	SMED30008645	-1.2068888	-0.56779546	0.34802768	1.4489335	-0.02227683
1537	SMED30008660	-1.2378008	-0.83252263	0.21035692	0.9103985	0.94956815
1560	SMED30008829	-1.374258	-0.5915395	0.09630986	0.88612235	0.98336536
1566	SMED30008855	-1.2200991	-0.7471886	0.10405822	1.2528833	0.6103462
1584	SMED30008954	-0.84586316	-0.82759637	0.16123924	1.601745	-0.08952463
1628	SMED30009181	-1.0333098	-0.92125225	0.1706792	1.3732494	0.4106335
1630	SMED30009188	-1.1872922	-0.8162203	0.048190966	1.0489292	0.9063923
1655	SMED30009327	-1.1470069	-0.9010834	0.1391662	1.0790831	0.829841
1663	SMED30009362	-1.3309417	-0.54739386	-0.0352821	0.7368738	1.1767439
1671	SMED30009421	-1.0390698	-0.6811051	-8.674604E-4	1.5588892	0.1621531
1700	SMED30009590	-1.344679	-0.45039895	-0.17151845	0.86969763	1.0968987
1724	SMED30009756	-0.9906092	-1.0796425	0.3440277	1.2129587	0.5132653
1726	SMED30009767	-0.99577343	-0.71578765	0.0038368818	1.5742466	0.13347761
1735	SMED30009804	-1.3529048	-0.579428	0.017689822	0.9756232	0.93901986
1744	SMED30009864	-1.1608776	-0.7956314	0.0052706236	1.2160778	0.7351605
1768	SMED30010053	-1.1439732	-0.89086527	0.3976191	1.265454	0.37176535
1777	SMED30010098	-1.2386136	-0.70271343	0.02246228	1.2148778	0.7039869
1783	SMED30010118	-0.9610051	-1.038438	0.13546449	1.28024	0.58373857
1788	SMED30010135	-1.2751483	-0.8035403	0.26730824	0.9960137	0.8153666
1792	SMED30010160	-0.50310993	-1.1063424	0.50527894	1.4625757	-0.35840225
1809	SMED30010254	-0.9715795	-0.8132392	0.6283998	1.3940332	-0.23761421
1824	SMED30010337	-0.9772199	-0.8249432	0.5998214	1.401768	-0.19942637
1848	SMED30010492	-1.4460152	-0.44981438	0.112713136	1.119868	0.6632484
1877	SMED30010635	-1.0852976	-1.0022444	0.5027058	1.185527	0.39930922
1888	SMED30010714	-0.69876635	-1.35009	0.33117926	1.0869782	0.63069904
1901	SMED30010766	-1.2071023	-0.8531674	0.17052908	0.931275	0.9584655
1906	SMED30010787	-1.3230513	-0.5987471	0.063777894	1.2126029	0.6454176
1941	SMED30011009	-1.2053967	-0.46173984	-0.21264121	0.42909682	1.4506809
1959	SMED30011129	-0.91146207	-0.7667936	0.31811872	1.5618504	-0.20171344
1965	SMED30011190	-1.3020759	-0.47135526	-0.22767152	1.1196781	0.8814245
1996	SMED30011393	-1.1648561	-0.53834337	-0.15357798	0.37798005	1.4787973
2000	SMED30011402	-1.2629542	-0.78978163	0.21155603	0.7766036	1.0645763
