Original row	Sample	0h	6h	3d	7d	11d
3678	SMED30021001	1.6263125	-0.0019503754	-0.8578728	0.020119453	-0.78660876
3715	SMED30021234	0.4244164	-0.51610196	-0.33221942	1.5068061	-1.0829011
3840	SMED30021941	1.0546267	-1.1171621	-1.0084592	0.692352	0.37864253
3854	SMED30022013	1.3323553	-1.195057	-0.6421864	0.61077964	-0.105891496
3874	SMED30022133	1.7168169	-0.6118656	-0.21639667	-0.100352794	-0.7882018
3892	SMED30022247	0.6391791	-1.2973971	-0.68974453	0.16214046	1.185822
4012	SMED30022929	1.1312178	0.07777423	-0.9504909	0.81347233	-1.0719736
4015	SMED30022942	0.6045269	-1.0030645	-1.0922627	1.147972	0.34282836
4069	SMED30023243	1.4321107	-0.9519539	0.26641762	0.21543083	-0.96200526
4113	SMED30023465	0.64165545	-1.2654697	-0.903112	0.7110151	0.8159112
4118	SMED30023487	1.5337658	-0.025375227	-0.0057211914	-0.24247405	-1.2601953
4181	SMED30023773	1.766017	-0.68950415	-0.38529176	-0.24962792	-0.44159308
4206	SMED30023928	0.77260923	-0.32311073	-0.83867425	1.3169895	-0.92781377
4246	SMED30024160	1.6567426	0.030536136	-0.113177456	-0.75123745	-0.82286376
4288	SMED30024361	0.8200068	-1.4593502	-0.5408308	0.9133381	0.26683602
4304	SMED30024475	1.7029221	-0.07899641	-0.47379258	-0.2526278	-0.8975053
4336	SMED30024665	1.4918333	-0.0054951054	-0.77971166	0.32373622	-1.0303628
4361	SMED30024839	1.7017881	-0.90860623	-0.39694592	-0.052714445	-0.3435215
4398	SMED30025050	0.9860675	-0.9968204	-0.7738915	1.1430813	-0.35843697
4428	SMED30025220	1.1073288	-1.1538676	-0.33919334	0.9843728	-0.5986407
4448	SMED30025317	1.0814095	-1.2782967	-0.5342408	0.9329368	-0.20180866
4462	SMED30025393	0.7852468	-0.61349034	-1.4014608	0.99355936	0.23614506
4483	SMED30025522	1.3624274	-0.82452106	-0.51714027	0.7630209	-0.78378683
4525	SMED30025757	1.5339218	0.29562238	-1.0304216	-0.69841254	-0.100710034
4543	SMED30025830	1.7229499	-0.6626226	-0.73395735	-0.14864281	-0.17772713
4617	SMED30026188	0.5403923	0.32910916	-1.6453118	0.93181294	-0.15600254
4634	SMED30026267	1.5522709	-1.2193882	0.04241978	-0.06250706	-0.31279525
4688	SMED30026626	0.6276665	-1.4333581	0.42469043	-0.61528367	0.99628484
4783	SMED30027096	1.6493682	-1.0571771	-0.04771384	-0.19655119	-0.34792605
4791	SMED30027148	0.5673811	0.23016623	-0.39558592	1.1005237	-1.5024852
4793	SMED30027170	1.1319523	-0.9987958	-0.8968882	0.9409005	-0.1771688
4847	SMED30027460	1.3911128	-0.037798908	0.1249166	-0.048032947	-1.4301976
4866	SMED30027571	1.4485866	-0.71855265	-0.43875974	0.61276525	-0.9040395
4887	SMED30027683	1.4429948	-0.62643707	0.41600847	-0.07191674	-1.1606495
4920	SMED30027885	1.7217662	-0.52761906	-0.3163481	-0.07025519	-0.8075439
4931	SMED30027918	1.5193416	-1.1852678	-0.4878356	0.21277851	-0.059016682
4962	SMED30028080	1.7692785	-0.2635431	-0.38371325	-0.45262364	-0.66939855
4994	SMED30028259	1.2525696	0.47770584	-1.4274644	0.09289423	-0.3957053
5057	SMED30028591	1.5385833	-1.1977054	0.054223772	-0.43969783	0.044596147
5076	SMED30028688	1.6283625	-0.44532803	-0.27340704	-1.0299902	0.12036266
5089	SMED30028789	0.6669371	-0.10001439	-1.5159205	-0.15672168	1.1057194
5118	SMED30028992	1.2012938	-0.9424761	-0.8820703	0.90169495	-0.27844238
5127	SMED30029051	1.4479983	-0.26894897	-1.1651179	0.4795374	-0.49346882
5203	SMED30029555	1.6299086	0.25522336	-0.43933496	-0.58133715	-0.8644599
5212	SMED30029594	1.5071676	-0.67111945	-0.6325815	-0.75640345	0.5529368
5242	SMED30029763	1.7315634	-0.6216495	-0.04735265	-0.37558976	-0.68697155
5255	SMED30029811	1.6889179	-0.9642239	-0.38355097	-0.24971686	-0.091426134
5257	SMED30029822	0.980188	0.69997436	-1.3021164	0.43639728	-0.81444323
5316	SMED30030234	1.7678242	-0.4271293	-0.63200307	-0.20976274	-0.49892902
5424	SMED30030825	0.7174302	-1.5263014	0.38811263	0.8873385	-0.4665799
5436	SMED30030866	1.2080353	-0.50249135	-1.160127	-0.42037174	0.8749548
5471	SMED30031106	1.0198264	-1.0093253	-0.40873072	1.119675	-0.7214455
5485	SMED30031176	0.5987567	-0.92905456	-0.71473503	1.4502704	-0.40523753
5579	SMED30031631	0.3933849	-0.69763935	-0.4326861	1.572586	-0.8356455
5592	SMED30031697	1.5574918	-0.6683094	0.08374387	0.08242877	-1.0553551
5616	SMED30031835	1.5496552	-0.8704481	-0.74564546	-0.3427427	0.40918106
5630	SMED30031916	1.7523326	-0.22261706	-0.59880334	-0.6751082	-0.25580397
5637	SMED30031952	0.9108349	-1.0773053	-0.17240664	1.1499104	-0.81103337
5695	SMED30032346	1.7443113	-0.7464399	-0.33085468	-0.14873175	-0.51828504
5717	SMED30032456	0.92045236	-0.43027422	-0.8929524	1.2234327	-0.82065845
5795	SMED30032907	0.7375254	-0.75611323	-0.083458014	-1.1473463	1.249392
5923	SMED30033603	0.7556047	-1.4707172	-0.60787046	0.76494217	0.5580408
5925	SMED30033611	0.723017	-0.8218225	-1.1466464	1.2191658	0.026286084
5997	SMED30033996	0.43637425	0.15937227	-1.28278	1.3188746	-0.6318411
6017	SMED30034146	1.2300717	0.06415544	-1.5280368	0.3624428	-0.12863299
6039	SMED30034254	1.744839	-0.12349101	-0.4360728	-0.43822056	-0.7470545
6139	SMED30034732	1.7320333	-0.5067032	-0.56028926	-0.009837183	-0.65520364
6231	SMED30035193	1.3188678	-0.3709033	-1.2330068	0.672657	-0.38761464
6233	SMED30035197	1.3617609	-0.9752041	-0.35113665	0.7139525	-0.74937254
6270	SMED30035360	1.7105873	-0.36971033	-0.90030646	-0.0986246	-0.3419459
6335	SMED30035710	0.99001265	0.543749	-1.590668	-0.2816825	0.33858886
14	SMED30000065	0.5397299	-1.5123396	-0.3761206	1.1047819	0.24394844
30	SMED30000193	1.0710946	-0.8153828	-0.5571458	1.1078128	-0.8063788
88	SMED30000596	0.9959615	-0.73467165	-1.2515686	0.041504886	0.9487738
91	SMED30000621	1.4066236	-1.306001	-0.3466563	0.4105363	-0.16450265
113	SMED30000714	0.98644537	-0.95425206	-0.61626863	1.1769019	-0.5928266
137	SMED30000878	0.7980912	-1.6151167	-0.21792252	0.22472866	0.81021935
139	SMED30000905	0.9740434	0.112449974	-1.1040127	-0.94507384	0.9625932
142	SMED30000930	0.69606125	-1.5667856	-0.26026475	0.14515206	0.98583704
171	SMED30001106	1.0171784	-0.8732436	-0.61785805	1.161284	-0.68736076
190	SMED30001191	1.5876117	-1.1905184	-0.07506395	-0.20933162	-0.11269783
200	SMED30001237	1.6259054	-0.6708622	-0.5195705	0.30265	-0.73812264
211	SMED30001318	1.7632141	-0.7189855	-0.28208366	-0.33561915	-0.42652586
224	SMED30001376	0.8074523	-1.2894406	-0.8623434	0.81021255	0.5341191
244	SMED30001495	1.4077857	-0.6509581	-1.0409336	0.6270748	-0.3429688
256	SMED30001546	1.164192	-0.08045172	-1.3220788	0.7756331	-0.53729457
260	SMED30001558	1.1711067	0.3127362	-1.5249681	-0.29907134	0.34019652
287	SMED30001678	1.6917819	-0.06472699	-0.8825904	-0.5692157	-0.17524879
296	SMED30001752	1.4172431	-1.3209704	0.30290002	-0.0058839316	-0.39328888
335	SMED30001987	0.6540137	-1.3230561	-0.82698107	0.84508806	0.6509355
344	SMED30002036	1.4613242	-1.0735571	-0.009728575	0.37686744	-0.7549059
358	SMED30002110	0.5892736	-1.3549474	-0.48754132	1.2566487	-0.0034335197
361	SMED30002133	1.7835281	-0.3955735	-0.38759947	-0.422845	-0.5775101
377	SMED30002213	1.1897609	-1.2678263	0.018845247	0.72781366	-0.6685936
384	SMED30002262	1.7039161	0.056008212	-0.48965275	-0.78839755	-0.48187396
400	SMED30002344	1.7651244	-0.6766427	-0.2873334	-0.2933118	-0.5078366
403	SMED30002351	0.9494013	-0.920014	-0.8735975	1.1746651	-0.33045495
405	SMED30002364	1.3118672	-0.97527665	-0.79943997	0.7706932	-0.30784377
408	SMED30002370	1.3182592	0.18376453	-1.434585	0.25620723	-0.323646
418	SMED30002450	0.56705344	-0.7846714	-1.2163825	1.2437716	0.19022895
425	SMED30002481	1.762427	-0.4731786	-0.6656088	-0.43920714	-0.18443234
428	SMED30002489	1.59284	-0.9057292	0.32639983	-0.4009801	-0.6125305
460	SMED30002662	0.95660955	-0.91747457	-1.1433227	0.14815289	0.95603484
498	SMED30002863	0.7913966	-1.4563408	0.01498655	1.0465451	-0.3965875
506	SMED30002900	1.0129913	0.37664518	-1.6710236	0.13446331	0.14692378
533	SMED30003051	0.87009263	-1.5155073	0.20816553	-0.41669026	0.8539395
539	SMED30003090	0.6598099	-0.9827804	-0.34570172	1.3963443	-0.72767204
545	SMED30003100	0.35068032	-0.27101728	-0.79400337	1.565059	-0.8507186
551	SMED30003118	1.6216185	0.11400634	-0.63938344	-0.96505713	-0.13118432
561	SMED30003165	1.1811625	0.5337555	-1.5126231	-0.17687726	-0.025417551
580	SMED30003322	1.5616579	-1.153218	-0.34230405	0.20352656	-0.2696623
613	SMED30003458	0.63987494	-0.6288984	-0.9174155	1.4387599	-0.532321
650	SMED30003676	1.6328259	0.15061516	-1.0033884	-0.38092503	-0.39912757
671	SMED30003811	1.4530492	-0.5349632	-0.5519106	-0.96756685	0.6013914
672	SMED30003812	0.92766374	-0.7587835	-1.2792393	0.94937843	0.16098067
688	SMED30003887	1.6155348	-0.82293886	-0.7688245	-0.25830525	0.23453386
694	SMED30003929	0.88455814	-1.3209673	-0.6417029	1.0287788	0.049333338
