Original row	Sample	0h	6h	3d	7d	11d
5271	SMED30029971	-1.333275	-0.6130591	0.76582485	1.120937	0.059572212
5274	SMED30029981	-1.2979152	-0.8652947	0.7619158	0.653995	0.7472992
5300	SMED30030139	0.18211713	-1.2687883	0.8659316	0.999979	-0.7792394
5348	SMED30030415	-0.9788352	-1.1833119	0.8048033	0.48794314	0.8694007
5380	SMED30030592	-0.989946	-1.1826367	0.88895863	0.70216256	0.58146155
5549	SMED30031501	-0.9549803	-1.1868637	0.87934965	0.86487675	0.39761752
5588	SMED30031665	-1.7162503	0.54022324	0.09205392	0.25330788	0.8306653
5781	SMED30032841	-1.6794605	-0.14195842	0.532603	0.79452646	0.4942894
5947	SMED30033717	-1.6554484	-0.2300712	0.5377829	0.74150753	0.6062291
5975	SMED30033865	-1.1434546	-0.99345213	0.8372555	0.932687	0.36696422
5976	SMED30033866	-0.7610105	-1.2338028	0.9184591	1.0259053	0.050448995
6042	SMED30034265	-1.4364537	-0.6103461	0.64340824	0.41416284	0.9892287
6072	SMED30034402	-1.7650579	0.23538283	0.3287918	0.60118806	0.59969527
6118	SMED30034625	-1.7039913	-0.05970545	0.45344555	0.5350069	0.7752443
6200	SMED30035026	-1.2543068	-0.74355775	0.6057809	0.17742944	1.2146542
6201	SMED30035032	-0.6764499	-1.326702	0.93420625	0.9456989	0.12324668
85	SMED30000576	-1.7525917	0.14863534	0.379778	0.69206464	0.53211373
108	SMED30000692	-1.7088045	0.06610877	0.43569055	0.88400203	0.32300314
181	SMED30001142	-1.6867123	-0.10436937	0.42352253	0.5620653	0.8054937
225	SMED30001388	-1.731332	0.41722414	0.16981222	0.3030093	0.8412863
241	SMED30001483	-1.7454555	0.15493447	0.34256777	0.49487573	0.7530775
430	SMED30002510	-1.0790714	-0.86115795	0.819513	1.1905993	-0.069882885
476	SMED30002755	-1.1201495	-1.0542116	0.81329966	0.8325216	0.52853984
942	SMED30005324	-1.7347775	0.7529771	0.08748458	0.5366525	0.35766333
1060	SMED30005949	-1.1043812	-0.96196496	0.8327944	1.0643215	0.16923018
1153	SMED30006431	-0.90513885	-1.2605895	0.8356286	0.59879315	0.73130655
1174	SMED30006593	-0.79984444	-1.3356081	0.895724	0.6728484	0.5668802
1224	SMED30006846	-1.2140238	-0.9571759	0.7799713	0.82570416	0.5655243
1227	SMED30006859	-1.5982947	-0.25462183	0.4765956	0.3669527	1.0093682
1265	SMED30007106	-0.8234903	-1.3131644	0.85460395	0.49054587	0.79150486
1466	SMED30008246	-1.6481441	-0.14899455	0.550771	0.9243125	0.32205516
1527	SMED30008612	-1.0088993	-1.0286274	0.86206126	1.0827271	0.09273841
1595	SMED30009026	-0.7003204	-1.4092624	0.83537	0.553805	0.7204079
1604	SMED30009079	-1.2082921	-0.7951203	0.59451205	0.17441759	1.2344828
1633	SMED30009199	-1.5837705	-0.22723186	0.60275507	1.0205321	0.18771522
1701	SMED30009596	-1.2900292	-0.34690136	0.32841706	-0.13679408	1.4453075
1718	SMED30009727	-0.9274037	-1.0425462	0.84831136	1.1542631	-0.032624647
1785	SMED30010126	-1.6956818	0.40743777	0.133696	0.20694147	0.94760656
1940	SMED30010998	-0.83757734	-1.2527345	0.8867014	0.93236667	0.27124387
1967	SMED30011204	-1.2453362	-0.92976725	0.7597294	0.6536492	0.7617248
2004	SMED30011417	-1.2910441	-0.7180718	0.5662822	0.24391414	1.1989197
2067	SMED30011817	-1.5786734	-0.24039933	0.56493366	1.042049	0.21209008
2208	SMED30012583	-1.6120872	-0.3021945	0.56105334	0.8759364	0.4772921
2416	SMED30013741	-1.7126263	-0.048011918	0.44813314	0.6912376	0.62126744
2444	SMED30013903	-1.535493	-0.29808956	0.4121827	0.27865797	1.1427419
2445	SMED30013924	-0.8415447	-0.7508902	0.39300576	-0.3631452	1.5625743
2464	SMED30014024	-1.3748007	-0.7590608	0.7078159	0.6237389	0.8023068
2472	SMED30014055	-1.7569727	0.24655533	0.27309352	0.54058444	0.69673944
2523	SMED30014343	-1.5942328	0.50948876	0.024658483	-0.03402473	1.0941103
2631	SMED30014908	-0.923833	-1.24575	0.8387895	0.7181515	0.61264193
2772	SMED30015694	-1.1627566	-0.8118362	0.7734672	1.1790593	0.02206625
2801	SMED30015878	-1.1990218	-0.86826086	0.7936743	1.0654716	0.20813675
2905	SMED30016621	-1.6242803	-0.3117305	0.5520191	0.724368	0.65962374
2912	SMED30016670	-1.6686883	-0.17858146	0.5038144	0.78861034	0.554845
