p_val avg_logFC pct.1 pct.2 p_val_adj
SMED30000559 2.67196030606909e-33 0.280555505225703 0.524 0.423 5.85640259884224e-29
SMED30002344 6.08182581932338e-33 -0.197632554787318 0.523 0.617 1.3330145830793e-28
SMED30028242 9.4250329744115e-33 0.223549695332407 0.208 0.119 2.06577872733151e-28
SMED30003997 2.61755427921819e-32 -0.198592102113345 0.491 0.593 5.73715546919042e-28
SMED30023331 5.66394909051133e-32 0.269907478867684 0.734 0.68 1.24142436165827e-27
SMED30035950 6.0249947474338e-32 0.0737701594519454 0.036 0.003 1.32055834874254e-27
SMED30004739 7.92509933328497e-32 0.226427000375805 0.127 0.058 1.7370232718694e-27
SMED30022837 4.60574915047881e-31 0.0852437554201941 0.04 0.005 1.00948809880195e-26
SMED30009120 2.5236271344371e-30 -0.187309895985657 0.226 0.339 5.53128595325924e-26
SMED30014118 7.34791901823103e-30 0.230287450807615 0.176 0.097 1.61051689041588e-25
SMED30022992 9.51444308815699e-30 0.252353172827074 0.691 0.624 2.08537563606225e-25
SMED30019886 3.63186765248768e-29 0.218848723865529 0.327 0.228 7.96032752072249e-25
SMED30018643 4.47321041617808e-29 -0.298287483498138 0.815 0.85 9.80438259017912e-25
SMED30023604 5.21780458087303e-29 0.0766392399356423 0.03 0.001 1.14363840803575e-24
SMED30030357 7.02619031962463e-29 -0.169487262091641 0.169 0.268 1.54000039425533e-24
SMED30024756 9.81488201783893e-29 0.214419795036985 0.563 0.471 2.15122584066994e-24
SMED30008349 1.32885383901134e-28 0.112812335337159 0.071 0.022 2.91258184434505e-24
SMED30007869 1.42747040063232e-28 0.161342155011851 0.136 0.067 3.12872962410591e-24
SMED30026182 1.58964035640384e-28 -0.184251377501781 0.269 0.379 3.48417373316594e-24
SMED30011134 3.44468432850922e-28 0.1294497311275 0.039 0.006 7.55005911122651e-24
SMED30029746 3.57009602342944e-28 0.238671539388837 0.362 0.266 7.82493646415266e-24
SMED30007096 7.46870532714049e-28 -0.172417253152975 0.144 0.233 1.63699083360265e-23
SMED30002753 9.50487863745107e-28 0.547789682322393 0.779 0.706 2.08327929975653e-23
SMED30013750 1.03101371919346e-27 0.0793133230890167 0.033 0.003 2.25977586972822e-23
SMED30024329 2.17125275650665e-27 0.158108800147966 0.147 0.077 4.75895179171128e-23
SMED30018961 2.24069423768508e-27 0.264890579452035 0.767 0.723 4.91115363015816e-23
SMED30022364 4.07529748447685e-27 0.101861123182651 0.051 0.012 8.93223702647635e-23
SMED30029571 4.24253605788068e-27 -0.147648504278648 0.125 0.211 9.29879053166288e-23
SMED30029179 6.59881816712885e-27 0.264190907617712 0.443 0.349 1.4463289658713e-22
SMED30034308 8.40832929500118e-27 0.14819741377639 0.08 0.03 1.84293761487836e-22
SMED30019874 1.1725956959358e-26 -0.18248413800347 0.553 0.654 2.57009524635209e-22
SMED30022144 2.42054420035641e-26 0.184606870347313 0.259 0.172 5.30534877834119e-22
SMED30018515 3.03186657756325e-26 0.457774534196314 0.166 0.093 6.64524516470313e-22
SMED30008553 1.04294603551248e-25 -0.260909522217476 0.706 0.756 2.28592912063624e-21
SMED30003962 1.60198856963463e-25 0.132688113770767 0.046 0.01 3.51123854692519e-21
SMED30011723 2.3580351538806e-25 -0.135597142897517 0.062 0.125 5.16834145027549e-21
SMED30002257 3.05197916780622e-25 0.177014133688481 0.289 0.2 6.68932793999768e-21
SMED30028576 3.40869182910485e-25 -0.191491494795945 0.441 0.533 7.471170751032e-21
SMED30009430 3.57271832482066e-25 -0.272736205658352 0.793 0.829 7.83068402434192e-21
SMED30009695 3.97100841497686e-25 0.178985071206168 0.238 0.155 8.70365624394627e-21
SMED30003001 6.69620084213192e-25 0.175235767598736 0.153 0.085 1.46767330057847e-20
SMED30014469 6.87012497975454e-25 -0.132848055783254 0.448 0.564 1.5057939930626e-20
SMED30013107 9.56802470872516e-25 -0.221152328968758 0.847 0.882 2.09711965565838e-20
SMED30005377 1.5408718913147e-24 0.0679195688501283 0.04 0.008 3.37728301138356e-20
SMED30015300 1.57880377561146e-24 0.187013939930998 0.66 0.59 3.46042211538521e-20
SMED30004112 2.41677584612825e-24 0.13466620816224 0.096 0.043 5.2970892995439e-20
SMED30032349 3.06481114081509e-24 -0.123607075119612 0.058 0.118 6.71745305843851e-20
SMED30014794 4.84080831433281e-24 -0.135249476349774 0.155 0.241 1.06100836633547e-19
SMED30003262 5.89488511880423e-24 0.16954555390666 0.172 0.101 1.29204092033951e-19
SMED30003333 6.30549091512552e-24 0.141928993435284 0.144 0.078 1.38203749877721e-19
SMED30019038 6.49982719397378e-24 0.231358002781189 0.62 0.546 1.42463212437517e-19
SMED30008675 6.71286628275039e-24 0.146449849144514 0.181 0.107 1.47132603185323e-19
SMED30022274 1.00445584238878e-23 0.0993593299143667 0.051 0.014 2.20156631534773e-19
SMED30007769 1.88948373401443e-23 0.134383483017074 0.071 0.027 4.14137044821283e-19
SMED30003586 3.87562058015165e-23 -0.172883007171032 0.167 0.248 8.49458518757639e-19
SMED30019754 6.39860770928486e-23 -0.15000599022086 0.285 0.381 1.40244683772106e-18
SMED30025454 7.95673058496307e-23 -0.154849408960077 0.022 0.064 1.74395620961221e-18
SMED30002262 9.51908900498491e-23 0.239384685533418 0.936 0.921 2.08639392811259e-18
SMED30035485 1.92935174566985e-22 0.306687099869427 0.098 0.047 4.22875315615918e-18
SMED30016082 2.02302714624357e-22 0.206094333124441 0.281 0.199 4.43407089913666e-18
SMED30006179 2.03273093610143e-22 -0.204392104251882 0.449 0.532 4.45533966574711e-18
SMED30000193 2.7050085803732e-22 -0.13538150549673 0.076 0.139 5.92883780646199e-18
SMED30035694 3.45346082030876e-22 0.205912534206873 0.377 0.287 7.56929542595275e-18
