p_val avg_logFC pct.1 pct.2 p_val_adj
SMED30031123 9.83719187255946e-80 -0.127197803627116 0.201 0.289 2.15611571462758e-75
SMED30018857 1.82607500317211e-79 0.0479089448605059 0.07 0.024 4.00239119195263e-75
SMED30012075 2.64622181618979e-79 -0.106803172386325 0.982 0.986 5.79998897672479e-75
SMED30019696 3.31350398966124e-79 0.0519683123621631 0.064 0.021 7.26253804453951e-75
SMED30005354 4.53995636525622e-79 0.100160776997209 0.267 0.177 9.95067636136858e-75
SMED30029415 5.22255005375881e-79 0.145110875234975 0.56 0.466 1.14467852078286e-74
SMED30015550 7.05602572216078e-79 0.134354865346275 0.792 0.728 1.5465397177832e-74
SMED30000559 3.15242767017859e-78 0.177731300803699 0.811 0.756 6.90949096749743e-74
SMED30001172 6.54828824639156e-78 -0.14516409355587 0.813 0.835 1.4352538178441e-73
SMED30030013 1.06436067560442e-77 -0.124720465627933 0.874 0.894 2.33286572878978e-73
SMED30029746 1.16827902401675e-77 0.16782206176287 0.413 0.322 2.56063396483992e-73
SMED30000134 1.86047027233525e-77 -0.0695671430100799 0.99 0.992 4.07777874290439e-73
SMED30004415 2.37364206126962e-77 0.0843814965802303 0.22 0.137 5.20254866989076e-73
SMED30002848 3.32945365899048e-77 0.0307018528911421 0.023 0 7.29749652977534e-73
SMED30026703 5.81679372742296e-77 0.0363245471874194 0.037 0.006 1.27492484917656e-72
SMED30007410 5.82605043359912e-77 0.11682746215549 0.86 0.831 1.27695373403625e-72
SMED30033769 1.019383562691e-76 0.15950881093526 0.331 0.239 2.23428489270613e-72
SMED30028292 1.15328931634871e-76 0.146985352247914 0.747 0.686 2.52777952357311e-72
SMED30028672 1.47766087635959e-76 0.0670686639232094 0.086 0.035 3.23873710880495e-72
SMED30034843 1.58020460947429e-76 0.0930755591148229 0.199 0.12 3.46349246304575e-72
SMED30020243 3.99080173983463e-76 0.156120525829043 0.684 0.604 8.74703925336955e-72
SMED30034050 6.63154406745942e-76 0.0949205394859305 0.217 0.136 1.45350182870576e-71
SMED30029843 6.67095514370196e-76 0.113814758917192 0.311 0.217 1.46213994839659e-71
SMED30006341 3.33855960881404e-75 0.0646093798190277 0.096 0.042 7.31745495059862e-71
SMED30019959 2.57189875585025e-74 0.054670597962498 1 1 5.63708769307258e-70
SMED30013316 1.25879248547453e-73 0.106298885687612 0.341 0.245 2.75902136966307e-69
SMED30006920 1.51621465303997e-73 0.0341842884500029 0.028 0.003 3.323239276533e-69
SMED30019379 1.96685434412004e-73 0.0354294909898901 0.038 0.008 4.3109513514423e-69
SMED30022530 8.0019750351638e-73 -0.153533298643327 0.551 0.611 1.7538728882072e-68
SMED30002921 2.09835428044828e-72 0.0327230616108736 0.037 0.007 4.59917291188655e-68
SMED30033268 2.67128923155115e-72 0.137463441055478 0.467 0.368 5.8549317377138e-68
SMED30019834 3.76124914013369e-72 -0.106149284471749 0.938 0.949 8.24390586534501e-68
SMED30021692 7.66426584447259e-72 0.138747629143404 0.589 0.512 1.6798537877915e-67
SMED30000896 1.4659498520253e-71 0.156390983828725 0.562 0.467 3.21306888566906e-67
SMED30014951 1.47534209940829e-71 0.0919373004302871 0.181 0.109 3.23365481348309e-67
SMED30005377 1.89890167900424e-71 0.0632285173945919 0.063 0.022 4.1620127000415e-67
SMED30011127 2.0807128414722e-71 -0.131542733730207 0.704 0.742 4.56050640593878e-67
SMED30010171 2.1419081631302e-71 0.137840277091221 0.735 0.686 4.69463431194878e-67
SMED30028665 2.42598054340666e-71 0.137116360510539 0.389 0.304 5.31726415503873e-67
SMED30022501 3.35684984603168e-71 -0.134329408534983 0.735 0.778 7.35754349253225e-67
SMED30023884 3.8918561380922e-71 0.0808713782823013 0.17 0.1 8.53017028347048e-67
SMED30015755 6.23601083279098e-71 0.121919061670501 0.29 0.204 1.36680885433113e-66
SMED30013075 7.64059818448602e-71 -0.149476786169219 0.639 0.69 1.67466631007565e-66
SMED30001988 8.06259234997001e-71 0.121802114065614 0.744 0.656 1.76715899126643e-66
SMED30026023 1.15179894264385e-70 -0.101495369615029 0.106 0.175 2.52451292248679e-66
SMED30012583 1.48208951616331e-70 0.0923725455027569 0.229 0.149 3.24844380152675e-66
SMED30025853 3.80179275361437e-70 0.117273867398489 0.868 0.836 8.33276935737197e-66
SMED30015923 5.3055768277798e-70 0.0711421164564031 0.107 0.052 1.16287632911278e-65
SMED30000103 7.00029060956137e-70 0.172156902389817 0.602 0.525 1.53432369580366e-65
SMED30005170 1.26781434516699e-69 0.0611550813884385 0.084 0.037 2.77879548173702e-65
SMED30030829 1.67233566154021e-69 -0.0939719428873156 0.933 0.938 3.66542530296384e-65
SMED30013063 2.71433484070592e-69 0.0880128897574098 0.159 0.093 5.94927910385923e-65
SMED30019357 3.7540092720985e-69 0.0705368812685642 0.05 0.015 8.22803752258548e-65
SMED30010227 5.72172881648466e-69 -0.1175585709289 0.816 0.837 1.25408852199711e-64
SMED30022992 5.94888291825174e-69 0.14000087354029 0.825 0.79 1.30387615802242e-64
SMED30003452 1.9793669509639e-68 -0.0897484280878277 0.099 0.165 4.33837648312267e-64
SMED30021622 2.9784129420776e-68 0.105073354880682 0.904 0.886 6.52808548644569e-64
SMED30024887 3.57586165382413e-68 -0.103138693924852 0.888 0.904 7.83757357285173e-64
SMED30002455 3.97115928662825e-68 -0.0940254468492503 0.939 0.947 8.7039869244318e-64
SMED30024847 1.5590460005979e-67 0.106322775325601 0.447 0.354 3.41711702411047e-63
SMED30002344 4.44663046842592e-67 -0.177540544029857 0.568 0.632 9.74612466069594e-63
SMED30008464 1.74941298443143e-66 0.0365504757565754 0.043 0.011 3.83436337927681e-62
SMED30011292 2.07150686602874e-65 0.116666954568147 0.498 0.403 4.54032874896178e-61
SMED30024359 2.10567112770043e-65 0.0475663927267939 0.064 0.024 4.61520997769381e-61
SMED30029206 2.13609013304648e-65 0.081416885570536 0.16 0.095 4.68188235361127e-61
SMED30017367 2.45760447496023e-65 -0.11092472848243 0.176 0.253 5.38657748821784e-61
SMED30016607 2.68699249347798e-65 0.0746909683582686 0.199 0.127 5.88935014720504e-61
SMED30010360 4.08546567722781e-65 0.153531784586378 0.652 0.565 8.95452367134792e-61
SMED30029507 6.14328527312144e-65 -0.107152680589802 0.897 0.91 1.34648526616276e-60
SMED30009588 1.43425361749405e-64 0.0349801041269813 0.033 0.006 3.14359707882346e-60
SMED30018186 2.98177899942625e-64 -0.0945460986599627 0.969 0.974 6.53546321094245e-60
SMED30003117 3.00140419512257e-64 0.0867578083469133 0.193 0.122 6.57847771486964e-60
SMED30015654 3.91767216159038e-64 -0.0612688872443153 0.039 0.085 8.58675384377378e-60
SMED30013825 3.96105450358858e-64 -0.122157627303463 0.182 0.256 8.68183926096545e-60
SMED30011873 4.31879545133427e-64 -0.125013355134875 0.236 0.311 9.46593587023445e-60
SMED30010552 1.76165437912233e-63 0.0587942457835867 0.057 0.021 3.86119406816033e-59
SMED30029297 1.97739367287514e-63 0.114703381282338 0.599 0.513 4.33405145220774e-59
SMED30028889 3.59171972868694e-63 0.0279362178408462 0.037 0.008 7.87233130133603e-59
SMED30018020 4.32123990788542e-63 0.067615449385787 0.018 0 9.47129363010326e-59
SMED30002316 5.45243083584469e-63 0.109129432473792 0.512 0.42 1.19506379060044e-58
SMED30035202 7.12075254357268e-63 0.107465023648761 0.383 0.292 1.56072654250026e-58
SMED30013232 7.85150073017029e-63 -0.137807264292032 0.564 0.627 1.72089193003872e-58
SMED30015227 9.80068392698593e-63 -0.126223433212465 0.266 0.34 2.14811390311678e-58
SMED30009737 1.36323500219259e-62 -0.112378012648704 0.903 0.921 2.98793847780571e-58
SMED30015508 3.38735553301393e-62 -0.150094010848901 0.294 0.373 7.42440585725993e-58
SMED30003006 6.02539389924422e-62 0.134255228474033 0.653 0.596 1.32064583483635e-57
