p_val avg_logFC pct.1 pct.2 p_val_adj
SMED30000316 3.2582626286874e-27 0.304233990158578 0.485 0.371 7.14146002955703e-23
SMED30019852 5.14515550945369e-27 -0.211438208612034 0.584 0.687 1.12771518456206e-22
SMED30014794 1.1645560255882e-26 -0.183984482944131 0.16 0.275 2.55247389688422e-22
SMED30035694 1.16590025468266e-26 0.275893063762533 0.532 0.418 2.55542017821344e-22
SMED30014939 1.24470372133569e-26 0.149466913957669 0.138 0.054 2.72814161642358e-22
SMED30014469 2.51759445927323e-26 -0.22905005693393 0.561 0.692 5.51806353583507e-22
SMED30011723 3.27072577233696e-26 -0.11925118615941 0.043 0.118 7.16877674780815e-22
SMED30026703 6.51116296180699e-26 0.0876159589634226 0.055 0.005 1.42711669796886e-21
SMED30005377 7.1254664064109e-26 0.107085223021886 0.063 0.009 1.56175972695714e-21
SMED30028449 1.03871724801252e-25 -0.200477535440642 0.915 0.938 2.27666046419383e-21
SMED30012923 2.84573599678762e-25 0.11186953292968 0.083 0.02 6.23728415775911e-21
SMED30013205 4.27877277417455e-25 0.208756697601896 0.815 0.769 9.37821416643577e-21
SMED30021895 5.80978536221267e-25 0.198054027827048 0.318 0.202 1.27338875568977e-20
SMED30001819 8.26325724246284e-25 0.0847581816685391 0.055 0.006 1.81114072240301e-20
SMED30015942 1.18534141967004e-24 0.191509864871405 0.847 0.808 2.5980313236328e-20
SMED30010171 1.47846125880296e-24 0.208748762698609 0.832 0.786 3.24049138704432e-20
SMED30010443 1.83778543132076e-24 -0.213290943216114 0.309 0.43 4.02805810836883e-20
SMED30008349 1.8512233424935e-24 0.137785803938014 0.12 0.044 4.05751132207725e-20
SMED30031921 2.25150232954573e-24 0.192257768693457 0.329 0.211 4.93484280589833e-20
SMED30024329 3.41985721027999e-24 0.168764474490214 0.202 0.105 7.49564303349169e-20
SMED30014296 3.82881812211737e-24 0.084717501919152 0.048 0.004 8.39200356005684e-20
SMED30024095 3.9677913210782e-24 -0.222884920615251 0.295 0.414 8.6966050175392e-20
SMED30021105 4.73841876091541e-24 -0.240975667614289 0.964 0.969 1.03856662401744e-19
SMED30027078 1.93883140407747e-23 0.0628399870146393 0.037 0 4.249530671457e-19
SMED30010468 2.12330701913325e-23 0.289596570676701 0.237 0.136 4.65386432453627e-19
SMED30003919 2.24675024665185e-23 0.0801331643374963 0.046 0.003 4.92442719061152e-19
SMED30020082 3.837113643774e-23 0.212473928841387 0.289 0.181 8.41018568442385e-19
SMED30001234 4.13590654288828e-23 0.170498617301104 0.281 0.173 9.06507996070253e-19
SMED30014307 9.02341858672954e-23 0.196462358900716 0.293 0.184 1.97775288583938e-18
SMED30025166 1.1293738221823e-22 0.118887225281783 0.054 0.008 2.47536154345916e-18
SMED30007950 1.35490619427104e-22 0.181568792419032 0.26 0.158 2.96968339660326e-18
SMED30014223 1.53508181649528e-22 0.213573942217959 0.247 0.146 3.36459232539436e-18
SMED30024756 2.16244976849041e-22 0.189151254678437 0.677 0.602 4.73965740257728e-18
SMED30034174 3.05440929482111e-22 0.0976060114879616 0.127 0.05 6.69465429238892e-18
SMED30022144 3.09103366225522e-22 0.218268775571213 0.355 0.245 6.77492758093099e-18
SMED30031835 6.93082156386714e-22 0.131407604636957 0.132 0.057 1.5190974703684e-17
SMED30025793 7.12003860112363e-22 0.247729929215885 0.566 0.474 1.56057006059428e-17
SMED30003962 8.40435961218413e-22 0.355873433159433 0.176 0.092 1.84206753979852e-17
SMED30022273 9.99539381965674e-22 -0.200270172858001 0.294 0.406 2.19079041739236e-17
SMED30000745 1.20608997503313e-21 0.112897922968978 0.106 0.039 2.64350800727762e-17
SMED30003530 1.63191322041506e-21 0.0774728280742572 0.05 0.007 3.57682739650572e-17
SMED30002501 1.85977052662053e-21 0.0613294725102866 0.041 0.003 4.07624504024688e-17
SMED30012973 1.86069386303758e-21 0.417193112758217 0.057 0.01 4.07826880900577e-17
SMED30029571 2.05640081194572e-21 -0.152499408832317 0.166 0.268 4.50721929962263e-17
SMED30017989 2.34369448235357e-21 -0.121460024559732 0.068 0.144 5.13690956642255e-17
SMED30026210 3.76244179569436e-21 0.139080524685899 0.117 0.048 8.24651992780289e-17
SMED30027627 5.55595457650768e-21 0.0940338660150967 0.07 0.018 1.21775412407895e-16
SMED30034946 6.1381663309386e-21 0.237726015652643 0.417 0.313 1.34536329641512e-16
SMED30028596 6.66795591052473e-21 -0.258170246357531 0.361 0.46 1.46148257646881e-16
SMED30017762 8.88237615203013e-21 0.232755083591863 0.071 0.019 1.94683920500196e-16
SMED30028453 9.88327415666053e-21 0.0768613226498935 0.045 0.005 2.16621602965686e-16
SMED30003586 1.21406603755944e-20 -0.197870248485266 0.171 0.268 2.66098994112279e-16
SMED30009376 1.90930610487725e-20 0.241848725653037 0.681 0.615 4.18481712066995e-16
SMED30028576 2.32952452550693e-20 -0.195167841846908 0.525 0.631 5.10585185500609e-16
SMED30002848 3.22646385335803e-20 0.0598619655619113 0.036 0.002 7.07176347379013e-16
SMED30013473 4.26349753898874e-20 0.190835843872488 0.283 0.183 9.34473390595552e-16
SMED30031932 6.82934035437933e-20 0.178005018606988 0.305 0.203 1.49685481887286e-15
SMED30003117 9.76605330142812e-20 0.217685831584833 0.571 0.479 2.14052356260701e-15
SMED30022274 1.09199211431182e-19 0.0927244180929922 0.069 0.018 2.39342831614864e-15
SMED30016082 1.3291022126069e-19 0.260652450848346 0.41 0.311 2.91312622959181e-15
SMED30026619 1.35623057046061e-19 -0.167378958185569 0.123 0.209 2.97258616433557e-15
SMED30009812 1.5270586526517e-19 0.0416079440951856 0.031 0 3.347007154882e-15
SMED30003392 2.29904679232225e-19 0.0693985133555816 0.043 0.005 5.03905075941192e-15
SMED30020245 2.37220946632103e-19 0.206261469776529 0.589 0.505 5.19940870828244e-15
SMED30002262 3.26470706784021e-19 0.287585449303373 0.952 0.924 7.15558495129217e-15
SMED30009274 3.87951202877434e-19 0.16207589305444 0.26 0.165 8.5031144646676e-15
SMED30019038 4.33315122837054e-19 0.219394706740387 0.775 0.714 9.49740086234254e-15
SMED30000896 5.66911266805292e-19 0.225296484209859 0.502 0.411 1.24255611458384e-14
SMED30031308 6.19817760995663e-19 0.1169063759943 1 0.999 1.35851656855029e-14
SMED30031163 6.40068340446159e-19 0.0558126097503102 0.031 0 1.40290178858989e-14
SMED30008048 7.484608127346e-19 0.148545731331489 0.923 0.912 1.6404764093517e-14
SMED30035485 9.29020956425139e-19 0.381778830495406 0.17 0.094 2.03622813229262e-14
SMED30016265 1.22464416499946e-18 -0.143317941744268 0.969 0.974 2.68417508084581e-14
SMED30027121 1.24301881914104e-18 0.151252851950451 0.2 0.115 2.72444864779334e-14
SMED30001315 1.69537806636506e-18 0.059146177150229 0.034 0.002 3.71592964585893e-14
SMED30027787 1.88002974001578e-18 0.0586444822893467 0.038 0.003 4.12064918416658e-14
SMED30002736 1.91392048853727e-18 0.151224693760745 0.916 0.894 4.19493092677598e-14
SMED30029070 2.23610500168298e-18 0.214574526895463 0.474 0.374 4.90109494268875e-14
SMED30000994 2.40258301753116e-18 0.177262228711084 0.307 0.208 5.2659814578248e-14
SMED30007096 2.55164456856999e-18 -0.157358407524966 0.162 0.254 5.59269456539171e-14
SMED30035746 2.78005512547126e-18 -0.16217416171268 0.228 0.326 6.09332482400792e-14
SMED30023772 2.96049566308911e-18 0.0635116462030306 0.041 0.005 6.4888143943587e-14
SMED30033277 3.29339372517324e-18 0.0578125559798357 0.049 0.009 7.2184603668347e-14
SMED30023160 3.49306479048574e-18 0.0497087546206402 0.028 0 7.65609940778665e-14
SMED30013095 3.87877804829543e-18 0.150406558056704 0.183 0.102 8.50150572625393e-14
SMED30011705 4.33774316476086e-18 0.113312796365997 0.116 0.052 9.50746546852285e-14
SMED30024084 5.15968357105925e-18 0.0772914480113961 0.052 0.011 1.13089944510477e-13
SMED30035045 5.67919215669021e-18 0.170838866311148 0.774 0.718 1.24476533690336e-13
SMED30013917 6.11162237643132e-18 0.158313100694215 0.224 0.139 1.33954539246622e-13
SMED30009104 9.62384059634728e-18 0.0538922794885861 0.034 0.002 2.1093533819074e-13
SMED30018534 1.02687543740796e-17 0.163777935704559 0.13 0.062 2.25070558371077e-13
SMED30029899 1.08172914606857e-17 -0.101695304367047 0.994 0.994 2.37093394235308e-13
SMED30006792 1.15345096201356e-17 0.213631979807733 0.392 0.299 2.52813381854132e-13
SMED30002396 1.36289398776706e-17 -0.139344911487195 0.097 0.175 2.98719104238783e-13
SMED30008675 1.39983046433088e-17 0.163685809398006 0.296 0.202 3.06814841172042e-13
SMED30016287 1.46881270147209e-17 0.194800682718545 0.604 0.521 3.21934367908654e-13
SMED30010423 1.55206799206516e-17 0.0797003660212925 0.029 0.001 3.40182262500841e-13
SMED30023808 1.58360668532252e-17 0.129243272250829 0.115 0.052 3.47094913288989e-13
SMED30014144 1.58592317014609e-17 -0.178748718342668 0.318 0.42 3.47602640432621e-13
SMED30015376 1.91456507886277e-17 -0.107764630836887 0.075 0.144 4.19634373985143e-13
SMED30015411 2.05661888372225e-17 -0.143517444046812 0.123 0.204 4.50769726934244e-13
SMED30021267 2.11063244096608e-17 0.13128353291462 0.157 0.084 4.62608418410945e-13
SMED30003452 3.26060628670506e-17 -0.124222708885918 0.094 0.167 7.14659685920016e-13
SMED30023751 3.45287091594537e-17 -0.179368504701644 0.328 0.426 7.56800247356907e-13
SMED30018637 3.74219728528623e-17 -0.104479457293242 0.998 0.998 8.20214800989036e-13
SMED30014804 3.95894710170618e-17 0.048509406587862 0.029 0.001 8.67722025751961e-13
SMED30032979 4.03737071214633e-17 0.149635430951098 0.254 0.165 8.84910912688232e-13
SMED30028872 4.81263759884086e-17 0.160111036967978 0.253 0.165 1.05483390891394e-12
SMED30007347 5.19853408054191e-17 -0.195787381088051 0.689 0.747 1.13941469977318e-12
SMED30007486 5.69736283023885e-17 -0.118239876656969 0.112 0.191 1.24874798513175e-12
SMED30025098 5.89466415580553e-17 0.172385413985443 0.67 0.608 1.29199248966946e-12
SMED30018158 9.5917087433661e-17 0.092261466749752 0.072 0.024 2.10231072237098e-12
SMED30010777 1.08575024299514e-16 -0.145991127996687 0.618 0.705 2.37974738259675e-12
SMED30017490 1.30093573853082e-16 0.115654926448307 0.125 0.061 2.85139095171185e-12
SMED30011920 1.37579784055275e-16 0.151824076510487 0.301 0.208 3.01547370692352e-12
SMED30004118 1.53625061799476e-16 -0.162625959818568 0.913 0.925 3.36715410452091e-12
SMED30010044 1.58397239234385e-16 0.114576879993337 0.112 0.051 3.47175068953925e-12
SMED30013750 1.65331831556117e-16 0.0568159767720653 0.035 0.004 3.62374308404698e-12
SMED30035906 1.65824956775019e-16 -0.171538829739461 0.149 0.235 3.63455140259486e-12
SMED30012850 2.00617453620529e-16 0.0556310124470088 0.039 0.006 4.39713334845475e-12
SMED30032285 2.06652624392966e-16 0.149525895688446 0.237 0.153 4.52941222144502e-12
SMED30027690 2.28624722089416e-16 0.193576935228754 0.221 0.14 5.01099665875581e-12
SMED30012402 2.82977696333585e-16 -0.199176338276527 0.683 0.74 6.20230514823951e-12
SMED30033947 4.18108523355987e-16 0.178538131020051 0.375 0.28 9.16410261491652e-12
SMED30020539 4.46218596681185e-16 0.0871556458171282 0.076 0.027 9.7802192020582e-12
SMED30001986 5.44777947967499e-16 0.104617409116675 0.12 0.058 1.19404430635516e-11
SMED30018542 5.70755604733177e-16 0.176499429396123 0.677 0.614 1.25098213445418e-11
SMED30023086 7.94518535109505e-16 0.187453463404805 0.423 0.331 1.74142572525301e-11
SMED30007772 8.1748685030875e-16 -0.123593460292153 0.136 0.217 1.79176767850672e-11
SMED30015923 8.32563624879792e-16 0.0704597283461885 0.077 0.028 1.82481295301153e-11
SMED30000522 8.43788749660025e-16 -0.207028630896614 0.583 0.659 1.84941618150484e-11
SMED30026023 8.64799604591741e-16 -0.0898678717363549 0.07 0.134 1.89546777334418e-11
SMED30004156 9.3522259543518e-16 -0.179870121108322 0.422 0.516 2.04982088467483e-11
SMED30013229 1.13009733273488e-15 0.0628641477931167 0.054 0.014 2.47694733388832e-11
SMED30015550 1.25906830252488e-15 0.151667361916233 0.757 0.697 2.75962590547404e-11
SMED30003394 1.28870136231347e-15 0.0621387904082839 0.04 0.007 2.82457564591866e-11
SMED30019959 1.38287221604564e-15 0.0913433091829408 0.998 0.998 3.03097932312883e-11
SMED30034651 1.49878347190364e-15 0.119014430732717 0.152 0.084 3.28503361371839e-11
SMED30014114 1.49933829692183e-15 0.109409857514178 0.133 0.068 3.28624967919326e-11
SMED30001608 1.57450686565346e-15 0.157406390498531 0.204 0.128 3.45100414813925e-11
SMED30035287 1.66331923185567e-15 0.14238161889991 0.296 0.208 3.64566309238126e-11
SMED30033268 1.80580791855637e-15 0.168510447991996 0.377 0.285 3.95796979589184e-11
SMED30002694 2.11456127043372e-15 0.0475573214591869 0.026 0.001 4.63469539253663e-11
SMED30009588 2.17122549889871e-15 0.0486090022407054 0.033 0.004 4.7588920484862e-11
SMED30007725 2.44028034954993e-15 0.106057206557459 0.112 0.054 5.34860647014353e-11
SMED30006179 2.55861678980405e-15 -0.180132699562215 0.345 0.433 5.60797627989253e-11
SMED30003261 2.67528144098427e-15 -0.123272316279809 0.108 0.18 5.86368186234932e-11
SMED30022073 2.86192218277356e-15 0.0760279548500567 0.063 0.021 6.27276104020309e-11
SMED30009695 2.87984645620346e-15 0.141610115984452 0.285 0.2 6.31204746270674e-11
SMED30022364 3.0087553905616e-15 0.0721377997159248 0.05 0.013 6.59459006503292e-11
SMED30032241 3.1982778925937e-15 0.0448304680977517 0.026 0.001 7.00998548498687e-11
SMED30019549 3.62023547784835e-15 0.0727143865385062 0.058 0.017 7.934832120348e-11
SMED30029457 4.0861480368707e-15 0.152945936802291 0.766 0.695 8.95601926721321e-11
SMED30014484 4.97050281687345e-15 0.0359306086527653 0.024 0 1.08943480740232e-10
SMED30026656 5.24533793161036e-15 0.146501381199303 0.896 0.865 1.14967316785036e-10
SMED30032757 5.86635684789064e-15 0.124859480261104 0.207 0.13 1.28578809392067e-10
SMED30013692 5.93455885317976e-15 0.301524758879037 0.779 0.718 1.30073660943994e-10
SMED30022813 6.46500913127382e-15 -0.1331429791695 0.171 0.257 1.41700070139259e-10
SMED30007363 7.26558073320736e-15 0.163390670835115 0.286 0.2 1.59246998510439e-10
SMED30004951 7.76585498144015e-15 -0.158202494041657 0.468 0.554 1.70212009483205e-10
SMED30032612 1.04422605922088e-14 0.136649823401817 0.165 0.097 2.28873467660032e-10
SMED30004020 1.05519745105056e-14 0.152234676868311 0.745 0.683 2.31278177321262e-10
SMED30016925 1.23158754752772e-14 0.0493481946913685 0.03 0.003 2.69939358667126e-10
SMED30015375 1.26886089507978e-14 0.12562117531765 0.172 0.101 2.78108930983585e-10
SMED30004739 1.33087007131606e-14 0.152919760419213 0.197 0.122 2.91700102231055e-10
SMED30003001 1.37319415238876e-14 0.15430835190547 0.207 0.133 3.00976694320568e-10
SMED30029220 1.44300297869567e-14 -0.14760274236437 0.07 0.129 3.16277392870518e-10
SMED30026819 1.48141890058802e-14 0.074818138750377 0.066 0.023 3.24697394630883e-10
SMED30002236 1.5099594278006e-14 0.165457679666745 0.241 0.163 3.30952907385334e-10
SMED30004354 1.57584308224067e-14 0.124092462345848 0.17 0.1 3.4539328676551e-10
SMED30003262 1.576565877975e-14 0.149142402494289 0.238 0.159 3.45551709134561e-10
SMED30034308 1.62106801065964e-14 0.0917151845669808 0.089 0.038 3.5530568657638e-10
SMED30003155 1.63839679424395e-14 0.152028782381547 0.332 0.244 3.59103809362388e-10
SMED30026858 2.17955038670691e-14 -0.113760879976676 0.101 0.17 4.77713853758421e-10
SMED30010412 2.28626888825339e-14 -0.145863007099644 0.328 0.415 5.01104414927379e-10
SMED30021583 2.38151984835256e-14 0.0691478347366965 0.063 0.021 5.21981520361913e-10
SMED30015508 2.38201644493158e-14 -0.183111922894786 0.437 0.524 5.22090364400104e-10
SMED30020191 2.81468946760231e-14 -0.158094632794191 0.404 0.493 6.16923637509075e-10
SMED30034254 2.84669398461937e-14 -0.192883844385577 0.891 0.915 6.23938387548873e-10
SMED30016113 3.23938955927803e-14 -0.226948580766098 0.627 0.683 7.10009403602558e-10
SMED30009777 3.40756458035705e-14 0.0584429493183289 0.043 0.01 7.46870004722659e-10
SMED30010527 3.41676008445222e-14 -0.178518382160749 0.627 0.686 7.48885475310237e-10
SMED30007302 4.00845096969102e-14 0.185857001737932 0.365 0.286 8.78572283536877e-10
SMED30009591 4.87940185228759e-14 -0.0790288690178036 0.038 0.086 1.06946729798439e-09
SMED30035039 5.28538919738528e-14 -0.175665468674036 0.393 0.478 1.15845160428291e-09
SMED30016668 6.63119401992241e-14 0.124536981243802 0.177 0.107 1.45342510528659e-09
SMED30025115 6.71154385801024e-14 0.0475055024160989 0.025 0.002 1.47103618279868e-09
SMED30024529 6.87574212904139e-14 0.180992961689391 0.436 0.357 1.50702515984329e-09
SMED30035087 8.21776819160652e-14 0.164615405952902 0.492 0.41 1.80117043223632e-09
SMED30030357 9.23100647660754e-14 -0.106904787333813 0.096 0.161 2.02325199954284e-09
SMED30032832 9.52479336677448e-14 0.142557681490066 0.184 0.115 2.08764421012963e-09
SMED30026747 1.01725051946025e-13 -0.151089448351597 0.235 0.321 2.22960968855297e-09
SMED30004860 1.09462416688299e-13 0.17276838958849 0.513 0.43 2.39919724897414e-09
SMED30019702 1.12812792564089e-13 0.141148827742167 0.848 0.805 2.4726307874197e-09
SMED30002503 1.22369835268743e-13 0.136925274292987 0.112 0.057 2.68210204942031e-09
SMED30022087 1.49962079785289e-13 -0.138268327533638 0.406 0.501 3.28686886473396e-09
SMED30002921 1.59147501048331e-13 0.0405538307254314 0.026 0.002 3.48819492797732e-09
SMED30013063 1.63679074044575e-13 0.0939606701168683 0.097 0.046 3.58751794490899e-09
SMED30025657 2.00237244712334e-13 0.121276441194797 0.826 0.793 4.38879992960495e-09
SMED30013825 2.03762394643601e-13 -0.120062496695652 0.131 0.202 4.46606416579845e-09
SMED30000981 2.20432836278167e-13 0.189101385575826 0.678 0.607 4.83144690554486e-09
SMED30032853 2.26418889710212e-13 0.117189263325559 0.17 0.103 4.96264922466843e-09
SMED30011873 2.28461542547403e-13 -0.127603871392211 0.129 0.198 5.00742008955397e-09
SMED30019041 2.30269163024728e-13 -0.104637586173318 0.132 0.203 5.04703951517598e-09
SMED30030464 2.31800247385842e-13 0.0759252614752473 0.047 0.013 5.08059782220288e-09
SMED30035603 2.54856907797118e-13 0.0804406505636751 0.105 0.052 5.58595370509724e-09
SMED30011903 2.60534552407965e-13 -0.351451588256128 0.294 0.369 5.71039631967778e-09
SMED30029547 2.95409131498419e-13 -0.120215244112084 0.145 0.218 6.47477734418234e-09
SMED30004942 3.09300565775149e-13 -0.136590658415841 0.203 0.284 6.77924980065972e-09
SMED30028084 3.10964423446357e-13 0.0498784548326036 0.039 0.009 6.81571823309725e-09
SMED30014708 3.14794657599367e-13 0.0503525802105527 0.04 0.009 6.89966930526292e-09
SMED30002324 3.46509142094511e-13 0.186876022482195 0.375 0.294 7.59478737642748e-09
SMED30022312 3.64854092746099e-13 0.0587835117804508 0.041 0.01 7.996872004809e-09
SMED30007916 3.95418131280098e-13 0.404648565066362 0.156 0.093 8.66677460139718e-09
SMED30019357 4.34082639893234e-13 0.2721278472975 0.054 0.018 9.5142233011799e-09
SMED30006794 4.37692489863732e-13 -0.101268353483398 0.084 0.145 9.59334399283327e-09
SMED30005141 4.51897392610817e-13 0.114537434912082 0.155 0.091 9.90468705124389e-09
SMED30026547 4.77796649358494e-13 0.0676936900372388 0.06 0.021 1.04723469606395e-08
SMED30031982 4.9292416725867e-13 0.15225875419362 0.632 0.563 1.08039118979755e-08
