p_val avg_logFC pct.1 pct.2 p_val_adj
SMED30002262 3.58281941528778e-48 0.336412990723573 0.963 0.958 7.85282359442775e-44
SMED30000559 1.12548037536926e-45 0.314874415474378 0.578 0.443 2.46682788673434e-41
SMED30012412 1.54455002343887e-45 0.209080141178916 0.222 0.103 3.38534474137332e-41
SMED30015992 2.23635767455639e-45 0.570572631900673 0.079 0.012 4.90164875109269e-41
SMED30013692 5.22974150198532e-45 0.448224421970198 0.795 0.727 1.14625474240514e-40
SMED30002052 2.33230936051994e-44 0.175685911663338 0.084 0.015 5.1119556563876e-40
SMED30027307 1.23500539301601e-43 -0.160438128424523 0.175 0.302 2.7068848204125e-39
SMED30023331 1.43502538488208e-43 0.294937942813312 0.769 0.69 3.14528863858454e-39
SMED30020108 2.35348117972448e-42 0.323084468788154 0.146 0.055 5.15836004972011e-38
SMED30034254 2.84850942203239e-42 -0.230372797926719 0.882 0.913 6.24336295121059e-38
SMED30016082 3.70140576836912e-42 0.330288988526197 0.372 0.24 8.11274116311143e-38
SMED30014462 5.43239795004238e-42 0.273322621300438 0.148 0.056 1.19067298269029e-37
SMED30020470 1.18360490827462e-41 -0.275888405168513 0.501 0.605 2.59422523795632e-37
SMED30012836 3.60560420085725e-41 0.313960967936701 0.387 0.254 7.90276328743891e-37
SMED30007188 3.78563822265513e-41 0.144042112284367 0.063 0.007 8.29736185641552e-37
SMED30022274 2.92647968137759e-40 0.132505827447255 0.073 0.012 6.4142581656434e-36
SMED30017989 7.2800247181915e-39 -0.17748734885543 0.079 0.178 1.59563581773321e-34
SMED30000943 1.04483209087398e-38 -0.295979763274818 0.184 0.307 2.2900629767776e-34
SMED30012282 1.37929317699021e-38 0.228303451717704 0.268 0.152 3.02313478532715e-34
SMED30011723 1.8442399486921e-38 -0.213259491750595 0.205 0.337 4.04220511954335e-34
SMED30026742 8.99681999404284e-38 0.151645066304047 0.046 0.002 1.97192300629431e-33
SMED30010375 9.85984435516909e-38 0.133749006634429 0.995 0.996 2.16108068576596e-33
SMED30007772 2.57370002795014e-37 -0.219545851192488 0.2 0.328 5.64103572126111e-33
SMED30036014 4.26108398996808e-37 0.135331333650103 0.041 0 9.33944388921205e-33
SMED30029179 6.36439806115513e-37 0.33372218706999 0.542 0.425 1.39494876704398e-32
SMED30001819 1.33556712105634e-36 0.103863417029686 0.05 0.004 2.92729601593129e-32
SMED30010684 2.16956495621485e-36 0.131519615968244 0.054 0.005 4.75525247103172e-32
SMED30024698 2.79535251132017e-36 0.257359480566506 0.631 0.517 6.12685363431155e-32
SMED30008048 5.01242731627886e-36 0.189637046311054 0.906 0.881 1.098623819182e-31
SMED30006119 1.20507541222797e-35 -0.212177241299251 0.755 0.828 2.64128428852127e-31
SMED30007916 1.34371748385378e-35 0.802622624910934 0.108 0.037 2.9451599811107e-31
SMED30000129 2.14285630910891e-35 0.0971910157248778 0.051 0.005 4.69671245830491e-31
SMED30019874 9.0669053917727e-35 -0.274194590456991 0.403 0.533 1.98728432376874e-30
SMED30027385 1.99374401172226e-34 -0.141957694906735 0.999 0.999 4.36988812489285e-30
SMED30034017 2.2317440142266e-34 0.128812589243909 0.049 0.004 4.89153653038185e-30
SMED30013135 3.57893854019542e-34 0.222609747798952 0.298 0.18 7.84431749240032e-30
SMED30010468 3.59931261941337e-34 0.548565576582575 0.192 0.097 7.88897339923023e-30
SMED30028672 3.81583672391239e-34 0.113375315897526 0.053 0.006 8.36355093147117e-30
SMED30005965 5.66282425856983e-34 0.291709159633816 0.308 0.193 1.24117782099333e-29
SMED30009189 1.00669133388857e-33 -0.236451758874888 0.33 0.462 2.20646606561697e-29
SMED30018637 2.22123984325318e-33 -0.144765098217465 0.987 0.991 4.86851348844231e-29
SMED30007302 6.47291516428893e-33 0.269944609843517 0.354 0.24 1.41873354570885e-28
SMED30007869 7.99701365871923e-33 0.168760032553807 0.133 0.055 1.75278545371808e-28
SMED30003997 9.48934787317021e-33 -0.236010019936654 0.446 0.558 2.07987526684145e-28
SMED30024178 1.88327879772647e-32 0.271111528189306 0.212 0.115 4.12777046885687e-28
SMED30019696 2.79004802655843e-32 0.106823845356722 0.069 0.015 6.11522726461078e-28
SMED30035950 2.81225741729552e-32 0.104520381594472 0.06 0.01 6.16390580722832e-28
SMED30000193 3.69224703794824e-32 -0.153212355095737 0.058 0.138 8.09266705777496e-28
SMED30012923 6.26628338174437e-32 0.108373580717418 0.061 0.011 1.37344399161073e-27
SMED30009376 9.01375136540741e-32 0.259464536740011 0.6 0.499 1.97563402427e-27
SMED30035193 1.15026989036857e-31 -0.195606425454755 0.981 0.988 2.52116154570984e-27
SMED30019754 2.48367778152965e-31 -0.257399462664398 0.326 0.449 5.44372496155668e-27
SMED30024329 3.55676497025404e-31 0.132363080093227 0.12 0.047 7.79571746180282e-27
SMED30028497 1.22657522450233e-30 -0.282813902676438 0.458 0.552 2.68840757706421e-26
SMED30018515 1.29137721968266e-30 0.594284605588528 0.129 0.055 2.83044059010045e-26
SMED30020899 2.8040572234417e-30 0.215638682073748 0.269 0.163 6.14593262233952e-26
SMED30003155 2.86493242821045e-30 0.302232086584049 0.546 0.437 6.27935889615165e-26
SMED30029746 1.4390284211688e-29 0.289543698020296 0.436 0.324 3.15406249351778e-25
SMED30002314 2.06033459224245e-29 0.149131907630867 0.717 0.578 4.51584135927701e-25
SMED30030232 2.26718011960568e-29 0.149757068544897 0.116 0.046 4.96920538615173e-25
SMED30001563 2.44340758556692e-29 -0.199595925077312 0.54 0.635 5.35546074604558e-25
SMED30027552 3.34363341152209e-29 0.0782556146445622 0.039 0.003 7.32857571137413e-25
SMED30002377 4.19150144666079e-29 0.0678677245135522 0.034 0.001 9.18693287079111e-25
SMED30008675 4.53855519435198e-29 0.207274557908909 0.278 0.173 9.94760527498067e-25
SMED30023751 5.15034745656059e-29 -0.349677291675931 0.54 0.618 1.12885315552895e-24
SMED30028011 6.47363978683335e-29 0.113065080330597 0.038 0.002 1.41889236847813e-24
SMED30026210 9.59300330968152e-29 0.135676580833482 0.106 0.04 2.102594465416e-24
SMED30022144 1.03280027041925e-28 0.222780908885983 0.302 0.196 2.26369163270491e-24
SMED30005403 3.21270258606533e-28 0.501188948733246 0.293 0.196 7.04160152813799e-24
SMED30008349 3.41364093763412e-28 0.114243291776976 0.077 0.023 7.48201820710646e-24
SMED30030842 4.85148470265052e-28 -0.239560708183088 0.231 0.339 1.06334841712694e-23
SMED30027445 9.39182293823974e-28 0.189141945542255 0.06 0.013 2.05849975160339e-23
SMED30007486 1.03068269208168e-27 -0.168029614022752 0.115 0.207 2.25905032450464e-23
