Original row	Sample	0h	6h	3d	7d	11d
445	SMED30000456	-0.26610973	-0.3542368	-0.5600452	-0.5916225	1.7720141
948	SMED30000975	0.1734761	-0.6710302	-0.29008183	-0.8562404	1.6438763
2077	SMED30002122	-0.40017384	-0.334504	0.03648323	-0.9705426	1.6687373
3009	SMED30003074	-0.017756404	-0.7173914	0.19750436	-1.0159926	1.5536361
3965	SMED30004056	-0.35944322	-0.32770488	0.20301874	-1.100508	1.5846374
3977	SMED30004069	0.5984185	-0.4776402	-0.60653627	-0.96705663	1.4528146
4204	SMED30004298	-0.96910685	-0.11890475	0.17365922	-0.6826738	1.5970261
4570	SMED30004673	-0.4891315	0.039725255	0.33832967	-1.2932642	1.4043407
5251	SMED30005375	-0.12363389	-0.6357807	-0.12294287	-0.8190009	1.7013583
5931	SMED30006074	0.6472877	-1.0753837	-0.19671726	-0.7341771	1.3589903
6285	SMED30006441	-0.46723324	-0.3550523	-0.21533564	-0.72032875	1.75795
6450	SMED30006607	0.59760946	-1.1320736	0.5867251	-1.0300379	0.97777694
6514	SMED30006674	-0.24971919	-0.8783892	0.45404166	-0.8318841	1.5059508
7036	SMED30007211	0.84816045	-0.58198744	0.09133813	-1.3766005	1.0190893
7316	SMED30007496	-0.14119487	-0.64859843	0.25606567	-1.027621	1.5613487
7327	SMED30007507	-0.89228636	0.9575012	-0.7112714	-0.56365514	1.2097117
7413	SMED30007595	-1.0694474	0.34480378	-0.03975699	-0.7231634	1.487564
8148	SMED30008345	-0.67350936	0.7194711	-0.53121245	-0.9038531	1.3891038
8162	SMED30008360	-0.25543365	0.044843476	-0.15030575	-1.2060995	1.5669955
8687	SMED30008895	0.3809283	-0.49873093	-0.25162286	-1.1333559	1.5027813
8728	SMED30008937	-1.21782	0.6580237	-0.11525612	-0.62236625	1.2974187
9021	SMED30009235	1.3308625	-1.4199862	0.08395833	-0.31787145	0.32303676
9171	SMED30009386	0.75346845	-0.9592191	0.47948095	-1.1963031	0.92257285
9220	SMED30009436	0.59159774	-0.88715225	-0.20271076	-0.9122775	1.4105428
9400	SMED30009625	-0.82501465	0.41751847	-0.16162603	-0.9313657	1.5004879
9414	SMED30009639	-0.33006436	-0.49199456	0.30877867	-1.0513978	1.5646781
9527	SMED30009753	-1.1919042	0.69195783	-0.22811005	-0.5802947	1.3083512
9637	SMED30009867	-1.1581694	-0.15098153	0.3112919	-0.5112893	1.5091484
9647	SMED30009877	-0.5707739	0.04993296	0.1527949	-1.154007	1.522053
9702	SMED30009934	-0.22279216	-0.3913842	-0.37578535	-0.76318353	1.7531452
10000	SMED30010238	0.6183817	-1.133137	-0.02677174	-0.7747656	1.3162926
10240	SMED30010483	0.04836264	-0.54486644	-0.2546482	-0.91937983	1.6705319
10775	SMED30011036	0.12968503	0.026428608	-0.23865536	-1.3591077	1.4416494
10826	SMED30011089	-0.15432382	-1.2030247	0.52544916	-0.56046987	1.3923693
10852	SMED30011115	-0.781369	1.0948912	-0.7103392	-0.6980741	1.0948912
10988	SMED30011256	0.69446516	-0.32920995	0.11639898	-1.5214119	1.0397577
11339	SMED30011615	-0.35525537	-0.07239842	-0.18273881	-1.0455201	1.6559126
11627	SMED30011915	-0.68218553	-0.48286903	0.23732965	-0.7224761	1.650201
11725	SMED30012017	-0.51557815	-0.13801402	-0.070856534	-0.9507299	1.6751786
12518	SMED30012824	0.4180509	-0.40886143	0.3642281	-1.5011827	1.1277652
12880	SMED30013198	0.8557276	-0.5484706	-0.7597899	-0.84313446	1.2956674
13123	SMED30013446	0.46561906	-0.23671672	-0.6598424	-1.0492271	1.4801672
13125	SMED30013448	0.71654016	-0.47958896	0.095035434	-1.4294064	1.0974197
13270	SMED30013597	-1.0009316	-0.30622864	0.4082709	-0.6307576	1.5296469
13462	SMED30013793	-1.3956814	0.24616936	0.07624454	-0.30292252	1.37619
13814	SMED30014158	-0.07747358	-0.9531547	0.098425396	-0.6830951	1.6152979
13854	SMED30014199	-0.4131616	-0.21797894	-0.014643649	-1.0137173	1.6595016
14938	SMED30015304	1.1486123	-1.4918939	0.39070827	-0.41176292	0.36433622
14950	SMED30015317	0.057421338	-0.12445898	-0.39745113	-1.1307249	1.5952137
15830	SMED30016226	-0.32084587	-0.62249345	-0.27248013	-0.5531687	1.7689881
15852	SMED30016248	-0.6887672	0.8788334	-0.7408062	-0.73774415	1.2884841
16345	SMED30016748	-0.08369356	0.41416335	-0.83849496	-0.9685555	1.4765807
16625	SMED30017039	0.30825552	-0.6996114	-0.0525341	-1.0653474	1.5092374
16768	SMED30017187	-1.1935773	0.7626947	0.15868247	-0.8466114	1.1188115
17099	SMED30017525	0.03709475	-1.0178205	0.6668205	-0.9540711	1.2679764
17924	SMED30018376	-0.317158	0.46867782	-0.6369796	-1.0134892	1.498949
18080	SMED30018539	0.13493744	-0.44069305	0.34621906	-1.3742803	1.3338169
18148	SMED30018607	-0.74441904	1.094152	-0.789402	-0.6544828	1.094152
18185	SMED30018646	0.0027287793	-0.057690553	0.06581922	-1.4182757	1.4074183
18403	SMED30018870	0.18931061	-0.86520416	0.6155223	-1.16038	1.2207513
18786	SMED30019265	1.0943371	-0.7826916	-0.746885	-0.6590975	1.0943371
18866	SMED30019345	0.88245904	-0.25979912	-0.4910048	-1.270821	1.1391659
19422	SMED30019913	0.2676216	-1.2743593	0.30560455	-0.640695	1.3418281
19478	SMED30019970	0.3189019	-1.2182735	0.25860745	-0.7144957	1.3552599
19660	SMED30020158	-1.090048	0.21112682	0.036923114	-0.67703944	1.5190375
19682	SMED30020181	-1.0810211	0.32992703	0.08511333	-0.7835965	1.4495772
19862	SMED30020367	-0.85383797	0.19897883	-0.29317224	-0.6870262	1.6350576
19901	SMED30020406	-0.6365556	0.15849245	0.45339245	-1.2845471	1.3092178
20306	SMED30020819	-0.64263123	-0.3458921	0.23639625	-0.8746668	1.626794
20313	SMED30020826	1.1291738	-0.9630444	0.18770611	-1.098785	0.7449496
21013	SMED30021544	-0.15595901	-0.5633044	-0.22184518	-0.78768	1.7287886
21181	SMED30021714	0.17578486	-0.060066592	-0.01009524	-1.4599028	1.3542798
21186	SMED30021719	-1.3099548	0.33919963	-0.00783446	-0.4299663	1.4085559
21335	SMED30021869	-0.42003664	0.014709412	-0.60189056	-0.71167636	1.7188942
21542	SMED30022079	-0.42801598	-0.42451248	-0.45249063	-0.48333955	1.7883587
21587	SMED30022127	0.16585818	-0.21603633	-0.61015195	-0.961252	1.6215822
21651	SMED30022192	0.55130875	-0.32288006	0.29469818	-1.5592786	1.0361518
21730	SMED30022274	-0.32720253	-1.1422486	0.30532074	-0.37118873	1.5353191
21797	SMED30022342	0.18854576	-0.15803942	0.14724104	-1.4856552	1.3079078
21813	SMED30022358	0.2451534	-1.1612296	0.5408847	-0.86798584	1.2431774
