SMED30001637	0.009641	0	0.0285446	0	0	0.0148041	0	0.0470629	0	0.0562905
SMED30002275	0.182573	0.180811	0.127778	0.325	0.329125	0.177278	0.248415	0.068246	0.170631	0.0522171
SMED30003997	323.407	318.386	351.329	398.636	398.372	254.092	253.024	248.014	236.973	233.107
SMED30007090	7.74776	6.95936	7.98178	9.31547	7.53025	8.17368	7.39063	7.22292	6.42736	5.04547
SMED30011354	15.6489	16.5176	15.367	18.303	18.9191	17.1525	15.6759	12.9412	5.56419	3.35162
SMED30013526	5.67058	6.80746	5.87233	8.14434	7.77374	5.68905	7.19654	6.07131	5.47718	4.4781
SMED30014507	1.23218	1.2643	1.49645	1.63378	1.94962	1.18543	1.2892	1.28099	1.09288	0.978371
SMED30015109	1.03534	0.72473	0.536969	1.08749	0.846167	0.908398	0.854895	0.629092	0.582491	0.346512
SMED30015649	7.02013	5.48718	5.12076	8.85206	7.29924	6.17076	6.09002	4.63461	4.06028	2.7666
SMED30015908	18.9903	18.4134	20.1661	22.0093	23.1091	15.5858	17.4588	12.4937	8.2478	7.74495
SMED30015943	27.0967	26.326	28.2886	33.7789	30.5698	20.9127	22.9747	17.4341	12.6929	11.5503
SMED30016720	9.97973	9.46706	10.9328	11.8195	12.5992	9.04682	8.90189	9.28949	7.91839	6.92223
SMED30017557	7.59736	7.46551	7.06141	8.63835	8.77787	6.72944	6.5152	5.60744	4.8743	4.22539
SMED30020552	23.4943	24.3102	23.1388	33.0893	27.0826	22.4849	24.3132	15.0054	10.742	8.65046
SMED30022068	0.762112	0.839413	0.670967	0.97429	0.997132	1.19913	1.19581	1.13133	0.973298	0.908901
SMED30022367	1.65564	1.51699	1.95874	2.17729	2.59972	1.47368	1.38947	1.34002	1.24126	1.0466
SMED30022460	4.08433	4.24113	3.68962	8.65168	5.92099	5.94695	5.64796	5.07626	5.28015	3.68414
SMED30022603	0.117108	0.0926019	0.101693	0.172934	0.104603	0.0748722	0.141103	0.118082	0.118578	0.0771458
SMED30029489	12.7073	12.3241	11.6487	15.2209	15.6242	10.3575	11.4069	9.73628	7.42581	6.26994
SMED30031260	99.4124	126.294	106.957	131.237	132.832	82.8829	105.478	77.6715	59.318	51.7531
SMED30035150	58.818	62.3047	60.1332	64.8243	61.8174	55.0726	56.4977	51.9973	49.6119	48.2074
SMED30000696	15.723	16.35	15.4123	18.8896	17.5988	12.5981	12.7972	10.9668	10.8575	9.57488
SMED30000804	0.0533399	0.0420568	0.0404672	0.189143	0.0912021	0.041595	0.0512552	0.0341705	0.0473733	0.0158728
SMED30001038	25.9878	26.7002	29.8334	31.3977	34.1282	23.4421	23.2817	23.8754	21.0143	19.3979
SMED30001334	1.8243	1.85613	1.77102	2.17969	1.58022	1.70143	1.7125	1.64957	1.68098	1.57051
SMED30001358	0.0552616	0.0409027	0.115505	0.247987	0.0609328	0.120371	0.111486	0.0769964	0.077249	0.0283605
SMED30002138	48.6296	51.163	45.4834	51.4734	49.3688	45.3006	43.3439	37.7411	37.0474	31.5854
SMED30002358	11.256	12.5814	11.7753	12.6525	12.8366	12.2095	13.3077	11.7563	11.1562	10.7393
SMED30002955	0.533063	0.497415	0.536228	0.622417	0.629564	0.554608	0.503063	0.553682	0.450085	0.339595
