SMED30000408	0.0453428	0.0081367	0.0153881	0	0.00606197	0	0.00822393	0.0254078	0.0240706	0.029863
SMED30007118	4.82956	4.74721	4.26171	6.04675	5.28919	5.68896	4.21889	4.99619	5.566	4.32905
SMED30011143	0.034718	0.0373357	0.0176522	0	0	0	0.0167467	0.0188398	0	0
SMED30011671	1.67973	1.2784	1.26057	1.95937	1.987	1.94704	1.20655	1.12984	0.98754	0.993713
SMED30015524	28.7716	26.336	22.4496	35.5375	34.5396	30.7353	28.1794	21.5812	27.7827	26.9887
SMED30015732	0.587348	0.564257	0.401743	0.842413	0.631976	0.628881	0.400167	0.401009	0.46957	0.573506
SMED30016466	0.267297	0.309606	0.405349	0.722574	0.49098	0.763788	0.550439	0.228828	0.263055	0.48693
SMED30018742	0.0439507	0.0955783	0.0771876	0	0.0837327	0	0.0571792	0.0159	0.0645853	0.0117738
SMED30020847	11.3801	13.3601	12.7911	14.0649	13.0171	13.3927	12.5542	12.6996	13.5704	13.3661
SMED30022060	0.0308301	0.0235012	0.023067	0.0632162	0.055886	0.049726	0.0309757	0.0119381	0.0373156	0.0522549
SMED30023976	0.0165406	0.0704427	0.0168199	0	0.0143832	0	0.0950965	0.132418	0.126453	0.156993
SMED30025088	0.121375	0.127295	0.104716	0.202965	0.155547	0.26404	0.0587669	0.0305601	0.0920006	0.240301
SMED30030077	237.814	240.341	210.447	260.926	251.37	232.227	222.51	197.579	218.129	209.663
SMED30034720	6.94303	6.27937	6.06985	8.02123	7.62369	7.18047	6.65666	6.29698	6.96654	7.18145
SMED30035684	3.70123	3.0551	3.73905	4.03915	4.24309	4.13641	3.55876	3.55676	3.79866	4.11511
SMED30000516	0.110449	0.106816	0.133525	0.192893	0.200904	0.195307	0.127515	0.0928736	0.182765	0.122418
SMED30000621	49.1166	48.8808	47.0082	60.869	57.8767	52.4418	48.0322	48.7043	53.5202	52.4748
SMED30000902	191.367	156.118	129.066	269.725	224.842	201.848	167.466	142.387	170.13	159.865
SMED30001858	0.0404053	0.0277384	0.0269774	0.109401	0.0449185	0.113358	0.0914592	0.0671937	0.0716607	0.0938163
SMED30002118	0.0178231	0.0392266	0.0730359	0	0	0	0.0329961	0.0376691	0.0410182	0.0308471
SMED30003214	5.91117	6.25923	5.46262	6.62879	6.31003	6.60809	6.20142	5.31275	6.15839	5.7304
SMED30003614	0.512139	0.533919	0.64977	0.90254	0.82095	0.561705	0.418967	0.410937	0.500583	0.389342
SMED30003640	4.38015	3.69797	4.28512	6.97512	7.93663	4.67302	3.71318	3.91748	4.52634	4.49498
SMED30004051	3.84519	3.77503	3.88334	4.19113	4.45046	3.86184	3.58038	3.53457	3.81979	3.80849
SMED30004205	50.5085	44.8532	50.9271	65.8592	65.5363	51.342	42.1586	49.0633	49.6792	45.6741
SMED30004509	5.50017	4.70284	5.3259	6.26704	4.76567	6.29843	5.08677	4.92516	5.24018	6.06682
SMED30004702	0.274923	0.302847	0.177855	0.345441	0.277158	0.428798	0.143141	0.156999	0.197415	0.355956
SMED30004757	2.43486	2.2451	2.60858	3.21108	2.43621	2.84445	2.34258	2.39924	2.64794	2.16043
SMED30004826	1.57003	1.59566	1.69999	2.03308	1.80545	1.8674	1.43572	1.65906	1.95113	1.68526
SMED30005328	0.0967605	0.047325	0.137228	0.17284	0.228311	0	0.0441161	0.0663267	0.0321143	0
SMED30005952	1.37246	1.10754	1.0537	1.75442	1.26735	1.73558	1.48202	1.12129	1.61382	1.30301
SMED30006056	0.0499673	0.0525834	0.0501026	0	0.102245	0.0795793	0.0259687	0.0504955	0.0760076	0.0390232
SMED30006095	100.174	96.4393	84.0087	119.709	113.676	107.329	101.372	88.7108	100.102	106.531
SMED30006790	0.0899903	0.103549	0.0672074	0	0.0364352	0.140013	0.0702211	0.0468326	0.0231256	0.0468541
SMED30007416	0.00643317	0	0.00725743	0	0	0	0.00688517	0.0077457	0	0.0238233
SMED30007741	2.70169	2.45173	2.54037	3.1138	2.53279	2.79987	2.59863	2.26047	2.64477	2.64378
SMED30007774	1.6909	1.82438	1.63358	2.31642	2.39977	2.08981	1.80219	1.18739	1.80421	1.69967
SMED30008247	0.35432	0.235416	0.288818	0.582612	0.678961	0.422802	0.283884	0.388707	0.327322	0.330079
SMED30008444	0.510484	0.444164	0.506309	0.556685	0.568775	0.460361	0.279444	0.218491	0.524457	0.52005
SMED30008777	0.00255468	0.0081176	0.00756377	0	0	0	0.00339213	0.00397717	0.00585981	0.00294506
SMED30008788	2.46556	1.07005	1.06731	3.56675	3.11167	3.39063	1.2988	0.816824	1.25514	0.791905
SMED30008837	10.8234	10.893	9.25685	13.5577	12.6027	10.0678	9.80869	8.21008	9.56994	9.77706
SMED30009014	10.475	9.35504	10.0696	13.2102	12.7883	8.12034	7.60103	7.43314	7.63734	7.94486
SMED30009823	1.85929	1.88456	1.93297	2.4498	2.25263	2.1011	1.75209	1.95452	2.02475	1.808
SMED30009986	0.21242	0.160071	0.211666	0.361257	0.181274	0.365246	0.189648	0.2527	0.175813	0.335913
SMED30010034	0.0883617	0.074485	0.017108	0.173518	0.0823277	0	0.111132	0.0565319	0.0275753	0.0131301
SMED30010036	6.14637	5.8633	4.85512	6.46057	5.68237	6.28183	5.59041	4.53919	4.97137	4.81664
SMED30010666	20.5767	16.7009	22.3635	27.6948	27.4712	23.0336	19.7504	20.603	19.7899	22.2956
SMED30010762	0.0580217	0.0900857	0.0447217	0.202264	0.171768	0.249941	0.0616344	0.133371	0.243725	0.196284
SMED30011892	9.23886	7.64442	8.62636	14.6651	14.7918	11.1863	8.43095	8.75385	11.9176	8.92709
SMED30012080	0.11546	0.138543	0.0660182	0.209604	0.18785	0.243893	0.226029	0.120237	0.138387	0.171588
SMED30012880	0.311204	0.237163	0.280855	0.391632	0.337847	0.648328	0.32349	0.286748	0.343899	0.462126
SMED30013442	0.805976	0.699972	0.756182	0.88001	0.662885	0.787542	0.562894	0.705604	0.740268	0.606865
SMED30013591	209.905	205.486	202.227	241.328	236.11	226.999	206.182	219.159	228.461	212.01
SMED30014899	0.648811	0.57555	0.454856	0.925983	0.948611	0.552291	0.490189	0.39166	0.550656	0.601818
SMED30015165	0.47068	0.390347	0.0390253	0	0	0.881424	0.781298	0.0185739	0	0
SMED30015741	1.46319	1.38531	1.4264	1.81932	1.2657	2.02542	1.5938	1.90303	1.74576	1.79352
SMED30016096	1.4566	1.866	1.23607	1.88059	1.67751	2.08958	1.92547	1.78377	2.01992	1.95177
SMED30017084	0.018414	0.0209874	0.0380069	0.0843716	0.0457387	0	0.148146	0.103462	0.066046	0.19053
SMED30017451	3.82262	3.57575	3.96295	4.51022	4.05829	4.63065	3.80537	3.5479	3.65233	3.84016
SMED30017772	5.94327	5.39749	5.28289	7.03743	7.12414	5.49799	4.0145	4.57013	4.79374	5.26377
SMED30018056	0.0124417	0.0095963	0.0096388	0.0251386	0.0216872	0	0.0165201	0.0105961	0.0302721	0.00717143
SMED30018128	0.999715	1.60467	1.6714	2.07155	1.87746	1.29182	1.13816	0.962585	1.21159	1.06523
SMED30018603	281.533	289.961	288.74	310.739	294.831	303.043	290.989	284.001	305.161	292.559
SMED30019613	0.985195	0.810473	0.813215	1.46797	1.3236	1.06453	0.945403	0.738607	1.03826	1.00209
SMED30020262	0.0220758	0.0338283	0.0171026	0	0	0	0.0299311	0.0188012	0	0
SMED30020272	0.0132016	0.0407297	0.04091	0	0.0164672	0	0.0182691	0.0389417	0	0.0491623
SMED30020513	0.0186939	0.0104326	0.0206174	0	0.00814033	0.0535671	0.0091007	0.0334577	0.0381829	0.0397621
SMED30021708	12.4293	13.5052	13.4048	15.2804	14.8498	13.5593	13.2824	12.9282	13.065	13.9157
SMED30022136	0.00962457	0.0235997	0.00863867	0	0.0137756	0	0.0394991	0.0384846	0.00217557	0
SMED30022363	0.447472	0.431709	0.2117	0.680513	0.469447	0.460277	0.42111	0.422873	0.448534	0.422049
SMED30022826	2.32749	2.21269	2.50392	2.75543	2.81981	2.44628	2.30974	2.40953	2.37244	2.42415
SMED30022990	0.0244251	0.0289466	0.0146345	0.10825	0.0701248	0	0.0398086	0.058817	0.0214373	0.0104046
SMED30023235	0.386591	0.282199	0.300556	0.659786	0.723922	0.401556	0.240293	0.263652	0.288389	0.248268
SMED30023923	8.09414	7.20323	7.24104	12.2049	12.7167	7.79202	7.68249	6.6149	6.69589	7.65838
SMED30024527	190.254	177.764	165.782	228.794	210.742	211.635	201.673	182.339	187.991	196.873
SMED30024535	0.22662	0.19659	0.0124147	0	0.0097813	0.233853	0.115932	0.0634606	0.019522	0.0766297
