SMED30000440	9.92879	10.1368	10.7501	14.6514	14.758	10.144	10.1039	11.3131	13.5009	13.6965
SMED30002126	1.09175	0.834066	0.936801	1.5086	1.43748	1.02399	0.889862	0.633778	1.29777	1.92281
SMED30002260	4.64415	5.11783	5.67569	6.61291	6.90697	4.94163	4.92075	6.59141	7.65942	8.45423
SMED30002644	9.48239	10.2119	10.4169	10.8349	10.7997	10.362	10.709	10.966	11.283	11.6997
SMED30003502	3.54909	3.42291	3.97978	4.72485	4.65272	3.56475	3.79062	4.57691	5.1655	5.52555
SMED30004242	14.8792	14.9506	17.5953	21.7095	20.2715	16.2427	15.1631	19.8351	26.5998	30.1557
SMED30004492	1.59064	1.58508	1.4689	2.56913	2.60946	1.22896	1.34875	1.49603	1.64349	1.99549
SMED30004919	0.0359137	0.0696326	0.17413	0.32325	0.193359	0.0664793	0.161772	0.116739	0.288907	0.344188
SMED30004923	27.5032	28.6572	24.3388	33.2684	29.4705	28.1741	28.791	27.2874	35.2695	36.9626
SMED30005463	14.6572	14.9285	17.9137	19.6799	19.7806	14.1159	15.4774	18.2119	23.3457	26.3095
SMED30006058	30.7886	32.6957	31.9447	34.8013	31.3536	30.5139	34.3213	35.6815	42.0102	47.7169
SMED30006773	141.104	136.762	161.495	225.198	208.295	149.174	146.577	169.186	213.612	221.525
SMED30007407	2.87266	2.61223	2.28243	3.41729	3.27631	2.9437	2.88164	2.25577	3.26393	3.93354
SMED30007456	5.13182	4.85621	5.73069	8.21806	9.13317	4.66244	4.80408	5.45929	6.98368	7.36231
SMED30008887	2.59476	2.34511	2.82761	4.24317	4.36196	2.59136	2.79449	3.03198	3.73566	3.86391
SMED30009024	13.103	14.5294	13.3717	17.3174	18.0573	13.4654	14.5583	14.6875	15.9074	16.7995
SMED30009733	2.02472	2.32949	2.59494	3.27581	3.71232	2.06353	2.42397	2.56226	2.62578	2.93029
SMED30009813	7.65308	8.03546	9.1032	10.901	9.17786	8.38218	9.03748	10.4784	12.027	13.0495
SMED30009947	0.394211	0.355557	0.367818	0.616337	0.746782	0.431461	0.479869	0.688638	0.784789	1.27386
SMED30010399	19.5758	20.4903	19.7054	22.4702	19.9898	19.913	20.519	20.4612	23.0585	22.7569
SMED30010437	2.15332	2.15579	2.16994	2.851	2.44512	2.19741	2.30812	2.54132	3.11615	3.10071
SMED30010793	8.3771	9.47392	9.30093	10.8887	9.15948	9.53073	9.80662	9.30606	11.0385	12.8235
SMED30012234	28.199	29.0891	28.9782	31.8274	28.391	29.2272	31.6386	32.6699	36.1373	36.0434
SMED30013423	11.0075	11.7355	11.5923	12.2499	12.0551	11.5529	11.8196	11.9474	13.3749	13.6937
SMED30013581	1.12003	1.44492	1.82274	2.01437	2.29781	0.990694	1.72948	2.96164	4.89043	4.7664
SMED30013728	0.555623	0.506199	0.668659	1.44316	1.34532	0.374118	0.485486	0.426779	0.882116	0.922016
SMED30013824	9.61889	10.1399	11.997	14.8995	14.6617	9.85269	11.738	13.7765	16.0374	18.0419
SMED30014149	25.7321	24.3734	36.1649	59.0238	51.8817	26.8127	27.44	31.1214	40.624	44.8293
SMED30015885	4.01714	4.61381	4.55015	5.55339	5.83879	2.78975	3.5026	2.9489	3.94809	3.77144
SMED30016102	0.182947	0.0861048	0.0814389	0.224527	0.171355	0.0702423	0.0937377	0.0866044	0.0763937	0.174925
SMED30016206	19.967	19.2002	20.9966	28.3981	27.1584	20.6594	20.1772	21.9423	26.2721	29.0821
SMED30016247	0.203617	0.16499	0.340863	0.570919	0.552296	0.206334	0.238271	0.29193	0.395375	0.371196
SMED30016267	37.9773	41.5198	38.9683	42.2831	40.83	37.8164	39.4442	42.2377	48.5232	51.1711
SMED30016345	139.598	145.837	155.598	184.714	161.143	135.994	141.11	136.793	142.255	142.73
SMED30017126	2.1334	2.48796	2.22579	2.59394	2.32194	2.3666	2.73204	2.40631	2.75938	2.72242
SMED30017397	37.3825	37.9204	38.2842	43.7015	41.449	37.3504	37.4022	40.7754	48.4934	49.5156
SMED30017870	39.3739	43.3232	42.0158	44.6811	44.5395	44.4705	45.104	49.7451	52.6022	55.6347
SMED30018162	0.197567	0.345915	0.184653	0.399866	0.25279	0.123824	0.385648	0.139998	0.359384	0.364813
SMED30018898	2.43852	2.41784	2.86912	3.00947	3.31275	2.76143	2.77973	3.0825	3.28988	3.82389
SMED30019036	6.31489	6.04942	8.07188	10.3131	10.4304	6.28253	6.97959	9.16825	9.75998	12.1251
SMED30019200	37.8758	48.8921	48.6503	60.3455	56.5609	41.218	50.819	52.6433	63.0634	67.3919
SMED30019586	1.56651	1.84399	2.47593	3.22885	3.0858	1.61338	1.98705	2.4542	3.31159	3.80771
