p_val avg_logFC pct.1 pct.2 p_val_adj
SMED30026938 8.6067357942348e-05 -0.00497630605354318 0 0.002 1
SMED30014878 8.6067357942348e-05 -0.00520474636582446 0 0.002 1
SMED30007733 8.6067357942348e-05 -0.00601480870508332 0 0.002 1
SMED30020164 8.6067357942348e-05 -0.00654427891516999 0 0.002 1
SMED30025638 8.6067357942348e-05 -0.00713001327417667 0 0.002 1
SMED30028336 8.6067357942348e-05 -0.00724088929542333 0 0.002 1
SMED30016077 8.6067357942348e-05 -0.00724115350690221 0 0.002 1
SMED30002312 8.6067357942348e-05 -0.0261285654058042 0 0.002 1
SMED30029157 8.6112599398336e-05 -0.00849882263512876 0.018 0.027 1
SMED30029947 8.62078716822226e-05 -0.0501090657877921 0.599 0.628 1
SMED30006370 8.634153754217e-05 0.0182862843948586 0.036 0.026 1
SMED30013965 8.64637877642666e-05 -0.0190940488892497 0.182 0.206 1
SMED30008728 8.66861816669824e-05 -0.00294502709035881 0.004 0.008 1
SMED30026790 8.68174083208332e-05 -0.0162056386526111 0.068 0.083 1
SMED30018498 8.68188742884086e-05 -0.0365955893464026 0.26 0.284 1
SMED30022703 8.70289145654104e-05 0.0550675562556305 0.306 0.285 1
SMED30011114 8.72856897160142e-05 -0.00872244037155823 0.026 0.036 1
SMED30003451 8.76781071792371e-05 -0.0221535686699635 0.382 0.415 1
SMED30028461 8.77616056504898e-05 0.0585723200251202 0.243 0.222 1
SMED30017167 8.78975220486063e-05 -0.0290744473858827 0.286 0.314 1
SMED30032319 8.80282462443962e-05 -0.0333401653689893 0.263 0.289 1
SMED30027752 8.80332483323043e-05 -0.0286460642495725 0.166 0.189 1
SMED30028405 8.80669601118528e-05 -0.0160514789841486 0.029 0.04 1
SMED30027301 8.81532863215281e-05 -0.013093426463916 0.018 0.027 1
SMED30012326 8.87663585601578e-05 0.0587450861782742 0.416 0.398 1
SMED30025553 8.90346071952641e-05 -0.0540213234009587 0.119 0.139 1
SMED30030236 8.93034403740176e-05 -0.0304912896067993 0.448 0.483 1
SMED30015437 8.95009268307466e-05 -0.0154798410106951 0.01 0.016 1
SMED30027701 8.97643182569297e-05 0.0528537216471596 0.675 0.664 1
SMED30028449 8.97676393062916e-05 -0.0658265051180225 0.766 0.78 1
SMED30004983 9.00104388949505e-05 0.0454342849504784 0.395 0.373 1
SMED30030303 9.00848950559404e-05 -0.0195749795168293 0.157 0.18 1
SMED30033976 9.03494748501876e-05 -0.0250214968840742 0.173 0.197 1
SMED30013673 9.03534788003292e-05 0.0541800208931365 0.008 0.004 1
SMED30022040 9.04792597376562e-05 -0.0150067476129569 0.065 0.081 1
SMED30021807 9.055835841238e-05 -0.0206495415802438 0.316 0.346 1
SMED30015112 9.05731582224489e-05 -0.0341851902116662 0.098 0.116 1
SMED30030927 9.05805783055466e-05 -0.0388600463944051 0.498 0.527 1
SMED30003825 9.07412493337732e-05 -0.0336362561175255 0.017 0.026 1
SMED30025331 9.0789496684043e-05 -0.0512607700219783 0.582 0.597 1
SMED30016594 9.13298012259344e-05 -0.030614358729458 0.01 0.017 1
SMED30012366 9.17054103395245e-05 -0.0441378931629142 0.144 0.164 1
SMED30018175 9.18824162606422e-05 -0.011326792464659 0.001 0.004 1
SMED30013286 9.2041829169847e-05 -0.0325862565957599 0.042 0.054 1
SMED30018595 9.22563590626088e-05 0.063567108650984 0.527 0.517 1
SMED30012745 9.23544002200229e-05 -0.0459018049046535 0.002 0.006 1
SMED30027222 9.2403152639485e-05 -0.0268958838447745 0.117 0.136 1
SMED30010191 9.27343949057648e-05 0.00527748174909206 0.007 0.003 1
SMED30006034 9.28625366817646e-05 -0.0133288509118556 0.052 0.066 1
SMED30026441 9.35430487039328e-05 -0.0310293749184753 0.447 0.479 1
SMED30011111 9.35826629259496e-05 -0.0298432639761129 0.026 0.036 1
SMED30010773 9.39242723082927e-05 -0.0404117711523596 0.518 0.546 1
SMED30034100 9.40134888397343e-05 0.0161226947894853 0.037 0.027 1
SMED30008378 9.43548527587662e-05 -0.0118683791628522 0.02 0.028 1
SMED30000033 9.48257240891505e-05 -0.017790484699049 0.042 0.055 1
SMED30015785 9.50161853919622e-05 -0.00737990101492706 0.022 0.031 1
SMED30004313 9.53422514152761e-05 -0.0380989375631628 0.085 0.102 1
SMED30028767 9.54481868282146e-05 0.00428095225884162 0.008 0.003 1
SMED30017899 9.59040159860822e-05 0.0170396271078319 0.075 0.061 1
SMED30034424 9.66300550393497e-05 -0.017882213427192 0.055 0.069 1
SMED30023923 9.67280298279723e-05 -0.0211017926773822 0.023 0.033 1
SMED30014841 9.68809562190174e-05 -0.0216521829827549 0.022 0.032 1
SMED30023201 9.73771853486557e-05 -0.0631836094007314 0.341 0.365 1
SMED30015265 9.73867605803347e-05 -0.0424523822545437 0.533 0.562 1
SMED30035241 9.75965120343859e-05 -0.0337874442292094 0.281 0.309 1
SMED30029624 9.78025438075463e-05 0.052302462010211 0.61 0.601 1
SMED30020881 9.79088014679572e-05 0.00817283287600962 0.012 0.006 1
SMED30004770 9.80136200369044e-05 0.0374153870278257 0.151 0.132 1
SMED30029337 9.80315975081422e-05 -0.0189337382646055 0.219 0.245 1
SMED30013244 9.85990857472259e-05 -0.0329184919943375 0.169 0.19 1
SMED30029261 9.86297723717661e-05 -0.00727176345313816 0.02 0.03 1
SMED30011868 0.000100057740150972 0.0624691130599777 0.259 0.241 1
SMED30027244 0.000100337109564255 -0.0260700000845863 0.004 0.008 1
SMED30030286 0.000100664425614814 -0.0414170249048307 0.053 0.067 1
SMED30020991 0.00010088674694525 -0.029927687208928 0.058 0.073 1
SMED30014840 0.000101453156659671 -0.031090075227196 0.096 0.113 1
SMED30034608 0.000102005083699787 -0.00411527764053564 0.005 0.009 1
SMED30001221 0.000102009226926345 -0.0507904340356129 0.068 0.083 1
SMED30031188 0.000102066438889996 -0.0166401733425602 0.012 0.019 1
SMED30006257 0.000102370264212365 -0.00738845545528256 0.01 0.016 1
SMED30024038 0.000102857890460733 -0.0347405165769783 0.268 0.294 1
SMED30012575 0.000103068304711566 -0.0158783038079541 0.217 0.244 1
SMED30029482 0.000103407931866973 0.0591000765513858 0.291 0.268 1
SMED30008468 0.000104340145241863 -0.0314714126467424 0.241 0.265 1
SMED30026777 0.000104479347171474 -0.0478455365933277 0.125 0.144 1
SMED30032793 0.000104663013697699 -0.0309674952251033 0.115 0.135 1
SMED30015453 0.000104740221443707 -0.0493653182202494 0.115 0.134 1
SMED30025281 0.000104837397069205 0.0310470641888805 0.189 0.168 1
SMED30020628 0.000104929809226251 0.0167075022007278 0.051 0.039 1
SMED30025340 0.000104977837008093 0.0338121690087999 0.025 0.016 1
SMED30007839 0.000105064698410332 0.0622371485313846 0.353 0.331 1
SMED30011604 0.00010640348153999 -0.0437814355101768 0.528 0.558 1
SMED30033585 0.00010648356956989 0.106869936118036 0.378 0.357 1
SMED30005400 0.000106880552450103 0.0149447540002469 0.031 0.022 1
SMED30032802 0.000106937613013144 0.009370306367675 0.006 0.002 1
SMED30034712 0.000107441220834207 -0.0214059877226105 0.005 0.01 1
SMED30025526 0.000107579826354307 0.0578342136865458 0.224 0.203 1
SMED30028077 0.000107808594710872 -0.0132715401254731 0.044 0.057 1
SMED30027682 0.000108055182667134 -0.0586451229180114 0.019 0.028 1
SMED30033064 0.000108443703327599 0.0372817445582634 0.109 0.092 1
SMED30032981 0.000108454461536024 0.00797046561462677 0.01 0.005 1
SMED30005751 0.000108651704937634 -0.0249111512195242 0.019 0.028 1
SMED30017214 0.00010895996511167 -0.0146931345291097 0.024 0.033 1
SMED30018602 0.000109993471250249 0.0116360734448998 0.05 0.038 1
SMED30029360 0.00011048014768172 -0.00854354082156741 0.073 0.089 1
SMED30031444 0.000110869659940622 -0.056421788735955 0.235 0.261 1
SMED30010879 0.000111758640611094 0.00985774210398568 0.043 0.032 1
SMED30031703 0.000111963299770568 -0.0388684486505635 0.602 0.624 1
SMED30033145 0.000112242845553183 -0.0145847505375075 0.026 0.036 1
SMED30031487 0.000112276395726198 0.0480465969569311 0.546 0.527 1
SMED30010016 0.000112444502554326 -0.0248341585227883 0.115 0.134 1
SMED30031477 0.00011266301826562 -0.0366820441342523 0.193 0.215 1
SMED30019327 0.000113365959208903 -0.0129647479716607 0.016 0.024 1
SMED30018654 0.000113471683851504 -0.0209994097735502 0.008 0.014 1
SMED30016793 0.000113732435152576 -0.0352584541070543 0.371 0.397 1
SMED30017653 0.000113907795181469 -0.0380669562329131 0.13 0.15 1
SMED30018278 0.000114000716241243 0.0202902032582453 0.036 0.026 1
SMED30008900 0.000114004440306309 0.0156946034412681 0.018 0.011 1
SMED30027436 0.000114384324899085 0.0347102571971006 0.132 0.113 1
SMED30007712 0.000114936266975077 -0.0154777613702333 0.246 0.275 1
SMED30012065 0.000115145435893177 -0.0223189917113303 0.111 0.129 1
SMED30014056 0.000115206788199429 -0.0208500601714639 0.083 0.1 1
SMED30010898 0.000115531982116957 0.0540921839901568 0.502 0.485 1
SMED30006573 0.000115801104989341 -0.0256025507452287 0.177 0.2 1
SMED30001113 0.000116007703664054 0.0241091992088266 0.194 0.17 1
SMED30032752 0.000116085058902976 0.0592751732610232 0.486 0.469 1
SMED30027170 0.000116475370653274 0.0412049401947092 0.18 0.159 1
SMED30023916 0.00011653807770154 0.0157284034027368 0.01 0.005 1
SMED30035851 0.00011669804268063 -0.0303987432517612 0.252 0.277 1
SMED30020561 0.00011684954018692 -0.0428119232383868 0.238 0.262 1
SMED30020534 0.000116865945865365 -0.110879953561179 0.027 0.037 1
SMED30018188 0.00011691816456836 -0.0391129642147539 0.186 0.208 1
SMED30020231 0.000117050336809537 0.0263660668083397 0.028 0.019 1
SMED30014501 0.000117228323984692 -0.0690936943786236 0.059 0.073 1
SMED30033309 0.000117331044499513 -0.0533016537869885 0.051 0.065 1
SMED30024939 0.000117457205985949 -0.0241739823071787 0.11 0.13 1
SMED30017388 0.000117554551835726 -0.189545411555582 0.21 0.233 1
SMED30026738 0.000118758951072823 0.0311380326050991 0.171 0.15 1
SMED30020150 0.000118792908724664 -0.00300060285617531 0 0.002 1
SMED30028545 0.000118870331290237 0.00488609017418442 0.008 0.003 1
SMED30030151 0.000119300394180402 -0.0475162244201486 0.713 0.72 1
SMED30029822 0.000120073354977376 -0.0676785482215143 0.095 0.112 1
SMED30003447 0.000120668022301789 -0.0587267620125392 0.037 0.048 1
SMED30029011 0.000120676517577128 -0.0307037577267261 0.169 0.19 1
SMED30012237 0.00012104592581912 -0.0179700150868316 0.077 0.093 1
SMED30034203 0.000121099432481803 -0.0186731915948076 0.23 0.256 1
SMED30030917 0.000121476283636703 -0.036638970215606 0.37 0.396 1
SMED30019938 0.000121569997876879 -0.0649340649672098 0.203 0.225 1
SMED30003964 0.000121750830817594 -0.0174753569108153 0.277 0.306 1
SMED30020852 0.000122142673019277 -0.0140583088162219 0.054 0.068 1
SMED30008560 0.000122457574777338 -0.103353816176178 0.115 0.133 1
SMED30016293 0.000123137825987617 -0.0185576887563272 0.071 0.087 1
SMED30033909 0.000123212223217886 -0.0234938386377242 0.036 0.047 1
SMED30020202 0.000123230219936138 0.0280245723927423 0.142 0.123 1
SMED30012938 0.000123732349315001 -0.0314534703616732 0.324 0.353 1
SMED30015125 0.000124065274862519 -0.0470028249921834 0.033 0.044 1
SMED30016180 0.000124099785070817 0.00780964936789143 0.013 0.008 1
SMED30023968 0.000124249309484991 0.016847539302472 0.01 0.005 1
SMED30005155 0.000124320146577785 -0.01242415562126 0.196 0.221 1
SMED30017632 0.000124327747265514 -0.01166440784422 0.063 0.078 1
SMED30010611 0.000124602703211165 0.0477425070996653 0.656 0.645 1
SMED30030893 0.000125041260726754 -0.014178740581648 0.062 0.076 1
SMED30007454 0.000125172223310146 -0.0048996354042082 0.002 0.006 1
SMED30021391 0.000125273792336743 0.026938398295258 0.109 0.093 1
SMED30023063 0.000125465678283432 -0.0205500160785689 0.124 0.144 1
SMED30005643 0.000125941867196049 0.0573532634074836 0.419 0.4 1
SMED30007055 0.000126174016983612 -0.080959903001042 0.139 0.159 1
SMED30029077 0.000126470011477612 -0.134141839089688 0.03 0.041 1
SMED30018630 0.000126902640441864 0.0452543415304103 0.791 0.789 1
SMED30010666 0.000126937660289212 -0.141506360337214 0.101 0.118 1
SMED30025452 0.000127731029955321 -0.0145682999710412 0.072 0.088 1
SMED30031502 0.000128612417616876 0.0192426833557348 0.036 0.026 1
SMED30003177 0.000129042737286151 -0.0163217721566194 0.019 0.027 1
SMED30009968 0.000129195865818072 -0.0486982112649206 0.087 0.103 1
SMED30004103 0.000129299305146893 -0.01939671175682 0.127 0.147 1
SMED30020396 0.000129738533148718 -0.221013250749563 0.144 0.164 1
SMED30012107 0.00012975722397783 -0.0169791074309572 0.009 0.016 1
SMED30007708 0.000129788709529752 -0.0169043883634105 0.146 0.167 1
SMED30027258 0.000129891337450901 0.0646376606615346 0.506 0.493 1
SMED30023994 0.000129932344418916 0.0212897155510908 0.24 0.27 1
SMED30031351 0.000130207803689951 -0.0250139515608621 0.03 0.041 1
SMED30030316 0.000131455801362891 -0.0227428542055909 0.054 0.068 1
SMED30009514 0.000132752298258968 0.0534860660120837 0.674 0.659 1
SMED30020102 0.000133278196775366 -0.0123989870939244 0.019 0.027 1
SMED30017164 0.000133384062274411 0.0362387596183337 0.055 0.043 1
SMED30030320 0.000133553056651798 0.0495936419627601 0.625 0.612 1
SMED30034037 0.000133620171645199 0.0449274463641592 0.287 0.265 1
SMED30019396 0.000134049999448276 0.0408980692116146 0.165 0.146 1
SMED30010176 0.000134225994117254 -0.0111514991134918 0.012 0.018 1
SMED30029046 0.000134376572456717 -0.00965300397373424 0.003 0.007 1
SMED30025902 0.000134576693047296 -0.0406867203747789 0.074 0.089 1
SMED30009804 0.000134814083805567 -0.0223626104237294 0.117 0.136 1
SMED30010832 0.000134967022622476 -0.0178891321276252 0.109 0.127 1
SMED30011981 0.000136053885036141 0.0082175047597163 0.006 0.002 1
SMED30006813 0.000136237340409295 0.0211413374455991 0.077 0.062 1
SMED30033161 0.000136675550633877 0.0112489843942536 0.03 0.021 1
SMED30015657 0.000136795668571264 -0.0349117222309447 0.404 0.433 1
SMED30026877 0.000137086392346756 -0.0277900253833502 0.107 0.125 1
SMED30023450 0.000137702444081974 0.00710931298572735 0.008 0.003 1
SMED30008540 0.000137712638220348 0.0535554002354844 0.414 0.395 1
SMED30015010 0.000137718000080292 -0.0196156155680241 0.136 0.156 1
SMED30013844 0.000138365972388295 0.0386093223726193 0.126 0.108 1
SMED30004304 0.000138871760151134 -0.0892121727885996 0.295 0.314 1
SMED30018184 0.000139060455255624 0.0845055253951902 0.289 0.266 1
SMED30014665 0.00013925234586312 -0.00140076471103042 0 0.002 1
SMED30031372 0.00013925234586312 -0.00155743910113988 0 0.002 1
SMED30009266 0.00013925234586312 -0.00162122655139125 0 0.002 1
SMED30007422 0.00013925234586312 -0.00171796795277961 0 0.002 1
SMED30001749 0.00013925234586312 -0.00177392609208791 0 0.002 1
SMED30033927 0.00013925234586312 -0.00179166374316036 0 0.002 1
SMED30022757 0.00013925234586312 -0.00182596888518347 0 0.002 1
SMED30028539 0.00013925234586312 -0.00191950049909342 0 0.002 1
SMED30017061 0.00013925234586312 -0.0019497381118446 0 0.002 1
SMED30028620 0.00013925234586312 -0.00201924514260177 0 0.002 1
SMED30020705 0.00013925234586312 -0.0020251640106321 0 0.002 1
SMED30004248 0.00013925234586312 -0.00204971787193444 0 0.002 1
SMED30006903 0.00013925234586312 -0.00223922400763269 0 0.002 1
SMED30025916 0.00013925234586312 -0.0022984083376164 0 0.002 1
SMED30001098 0.00013925234586312 -0.00236028047307681 0 0.002 1
SMED30029417 0.00013925234586312 -0.00243916470378244 0 0.002 1
SMED30009196 0.00013925234586312 -0.0024589585521047 0 0.002 1
SMED30028416 0.00013925234586312 -0.00254246715199137 0 0.002 1
SMED30004446 0.00013925234586312 -0.00265150120849279 0 0.002 1
SMED30009663 0.00013925234586312 -0.00277844642684396 0 0.002 1
SMED30032550 0.00013925234586312 -0.00279064776637477 0 0.002 1
SMED30013162 0.00013925234586312 -0.00281262053220266 0 0.002 1
SMED30004125 0.00013925234586312 -0.00282581199621142 0 0.002 1
SMED30013797 0.00013925234586312 -0.00283324478740891 0 0.002 1
SMED30020147 0.00013925234586312 -0.00285183347630994 0 0.002 1
SMED30014664 0.00013925234586312 -0.00287121986454714 0 0.002 1
SMED30031207 0.00013925234586312 -0.00295646194589072 0 0.002 1
SMED30007584 0.00013925234586312 -0.00296645041643806 0 0.002 1
SMED30030244 0.00013925234586312 -0.00302233562492205 0 0.002 1
SMED30013198 0.00013925234586312 -0.00309886936995169 0 0.002 1
SMED30002518 0.00013925234586312 -0.00310697281330545 0 0.002 1
SMED30030695 0.00013925234586312 -0.00362590061045328 0 0.002 1
SMED30016054 0.00013925234586312 -0.00370888559984822 0 0.002 1
SMED30018016 0.00013925234586312 -0.00371937027780095 0 0.002 1
SMED30006523 0.00013925234586312 -0.00397877912715094 0 0.002 1
SMED30033652 0.00013925234586312 -0.00448892319703372 0 0.002 1
SMED30012175 0.00013925234586312 -0.0044892409982106 0 0.002 1
SMED30002282 0.00013925234586312 -0.00471478598467127 0 0.002 1
SMED30022838 0.00013925234586312 -0.00507538080621763 0 0.002 1
SMED30029718 0.00013925234586312 -0.00527873877691799 0 0.002 1
SMED30026510 0.00013925234586312 -0.0057579165381089 0 0.002 1
SMED30022946 0.00013925234586312 -0.00595817164006296 0 0.002 1
SMED30012464 0.00013925234586312 -0.00861062701198413 0 0.002 1
SMED30005304 0.00013925234586312 -0.0158819405347505 0 0.002 1
SMED30027919 0.00013925234586312 -0.112466579551697 0 0.002 1
SMED30025907 0.000139718842047012 -0.0335889567033729 0.367 0.399 1
SMED30035157 0.000140541917222544 -0.0142907489101897 0.015 0.023 1
SMED30006335 0.000140751610187639 -0.030093154172073 0.048 0.061 1
SMED30031380 0.000141235171377555 0.0612111398874204 0.614 0.601 1
SMED30029036 0.000141429388259512 0.00816634405196996 0.015 0.009 1
SMED30025755 0.000141439740474094 -0.0289027231245646 0.03 0.041 1
SMED30016078 0.000141816286016263 -0.0802281515837988 0.735 0.763 1
SMED30007070 0.000143035616839064 0.0498330765971727 0.406 0.386 1
SMED30018058 0.000143061009626229 -0.0219787641006954 0.224 0.25 1
SMED30023642 0.000143505666413988 -0.0375056778574727 0.349 0.377 1
SMED30030330 0.000143715017535585 -0.00317049847543615 0.001 0.004 1
SMED30018644 0.000143759979430338 -0.0443215312559807 0.117 0.135 1
SMED30008223 0.00014435688158049 -0.0324231228120795 0.157 0.176 1
SMED30005444 0.000144579082679537 -0.0354949717988666 0.465 0.493 1
SMED30028319 0.0001450064371647 0.0940899452374989 0.007 0.012 1
SMED30009853 0.00014621668649489 0.0539860590603667 0.282 0.262 1
SMED30023811 0.000146281947990071 -0.00999014369916875 0.02 0.028 1
SMED30007323 0.000147207827567329 0.0407467159022954 0.73 0.72 1
SMED30035967 0.000147231295832306 -0.0208738947609942 0.023 0.033 1
SMED30018334 0.000147630950684977 -0.0531908972834485 0.336 0.36 1
SMED30023062 0.00014767774179283 0.0520969783503142 0.556 0.533 1
SMED30027927 0.000148386402226207 -0.0362835662305059 0.627 0.65 1
SMED30012330 0.000148908926159341 0.00129104603729095 0 0.003 1
SMED30008699 0.000149329060281429 -0.00905179387561879 0.083 0.1 1
SMED30018637 0.000149882335250675 0.0214314536206377 0.997 0.994 1
SMED30015786 0.000149884291264339 -0.0244904913584288 0.217 0.243 1
SMED30032048 0.0001500044114375 -0.0112426213552764 0.008 0.013 1
SMED30029876 0.000150038871400246 -0.00565494697437854 0.003 0.007 1
SMED30014479 0.000150289845445328 -0.03414096545436 0.395 0.425 1
SMED30031739 0.000151079468541946 -0.0869404636035343 0.145 0.164 1
SMED30007801 0.000151233441328382 -0.0157876775681754 0.013 0.02 1
SMED30032316 0.000151251352927825 0.0456317211594883 0.171 0.152 1
SMED30019691 0.000151482373639457 0.0188790305022652 0.002 0 1
SMED30007419 0.000151482373639457 0.00568883288815299 0.002 0 1
SMED30024823 0.000151482373639457 0.00481206332696566 0.002 0 1
SMED30014775 0.000151482373639457 0.00468684647172216 0.002 0 1
SMED30034431 0.000151482373639457 0.00465759624781423 0.002 0 1
SMED30028277 0.000151482373639457 0.00443949059121876 0.002 0 1
SMED30028088 0.000151482373639457 0.00418573291042997 0.002 0 1
SMED30004189 0.000151482373639457 0.00406534597306631 0.002 0 1
SMED30002946 0.000151482373639457 0.00379462331156189 0.002 0 1
SMED30022996 0.000151482373639457 0.00378438072706311 0.002 0 1
SMED30019065 0.000151482373639457 0.00371389126413084 0.002 0 1
SMED30009027 0.000151482373639457 0.00367980310522843 0.002 0 1
SMED30016474 0.000151482373639457 0.00366241152787031 0.002 0 1
SMED30005364 0.000151482373639457 0.00357611361202477 0.002 0 1
SMED30005210 0.000151482373639457 0.00342002168301606 0.002 0 1
SMED30016442 0.000151482373639457 0.00323768135354238 0.002 0 1
SMED30003054 0.000151482373639457 0.00322511986142131 0.002 0 1
SMED30025881 0.000151482373639457 0.00311536691195291 0.002 0 1
SMED30002289 0.000151482373639457 0.00307540628061342 0.002 0 1
SMED30031394 0.000151482373639457 0.00303134047873539 0.002 0 1
SMED30014888 0.000151482373639457 0.00300177710893528 0.002 0 1
SMED30018485 0.000151482373639457 0.00299802522899407 0.002 0 1
SMED30000540 0.000151482373639457 0.00286958064501821 0.002 0 1
SMED30007215 0.000151482373639457 0.00281874894533695 0.002 0 1
SMED30020826 0.000151482373639457 0.00272876933079469 0.002 0 1
SMED30005219 0.000151482373639457 0.00271323793308327 0.002 0 1
SMED30009009 0.000151482373639457 0.00262492883536397 0.002 0 1
SMED30010660 0.000151482373639457 0.00254830523534501 0.002 0 1
SMED30015530 0.000151482373639457 0.00245461671708049 0.002 0 1
SMED30028498 0.000151482373639457 0.00244439690070205 0.002 0 1
SMED30011890 0.000151482373639457 0.00243049494385396 0.002 0 1
SMED30029008 0.000151482373639457 0.0024140250576408 0.002 0 1
SMED30019624 0.000151482373639457 0.00240178623959199 0.002 0 1
SMED30013019 0.000151482373639457 0.00239744731106166 0.002 0 1
SMED30013373 0.000151482373639457 0.00231170274254733 0.002 0 1
SMED30004387 0.000151482373639457 0.00225934833267698 0.002 0 1
SMED30004736 0.000151482373639457 0.00224618319176214 0.002 0 1
SMED30031339 0.000151482373639457 0.00219226377566556 0.002 0 1
SMED30014952 0.000151482373639457 0.00217520055388604 0.002 0 1
SMED30034528 0.000151482373639457 0.00216971440112698 0.002 0 1
SMED30002773 0.000151482373639457 0.00212132392356835 0.002 0 1
SMED30014693 0.000151482373639457 0.0021162435141484 0.002 0 1
SMED30005115 0.000151482373639457 0.00200156118327749 0.002 0 1
SMED30001631 0.000151482373639457 0.00189817957348258 0.002 0 1
SMED30032118 0.000151482373639457 0.00189339319285983 0.002 0 1
SMED30015676 0.000151482373639457 0.00188507151016783 0.002 0 1
SMED30001899 0.000151482373639457 0.00187361298674543 0.002 0 1
SMED30010913 0.000151482373639457 0.00182313263663261 0.002 0 1
SMED30014861 0.000151482373639457 0.00176653478436779 0.002 0 1
SMED30034081 0.000151482373639457 0.00174226128425153 0.002 0 1
SMED30020340 0.000151482373639457 0.00174142925725841 0.002 0 1
SMED30025047 0.000151482373639457 0.00164677520648728 0.002 0 1
SMED30034567 0.000151482373639457 0.00161330231289889 0.002 0 1
SMED30013588 0.000151482373639457 0.00158865629440029 0.002 0 1
SMED30001420 0.000151482373639457 0.00146363246185533 0.002 0 1
SMED30021857 0.000151482373639457 0.0014297823745092 0.002 0 1
SMED30003633 0.000151482373639457 0.00137696738737121 0.002 0 1
SMED30014779 0.000151482373639457 0.00134960090634752 0.002 0 1
SMED30029928 0.000151482373639457 0.00132129190300906 0.002 0 1
SMED30022119 0.000151482373639457 0.00117484587604688 0.002 0 1
SMED30026677 0.000151482373639457 0.000984625581293483 0.002 0 1
SMED30016274 0.000151771886741208 -0.00602852751787773 0.004 0.009 1
SMED30034201 0.000152206289487373 -0.0378818063921481 0.05 0.063 1
SMED30030710 0.000152427194095908 0.00942140178243549 0.025 0.017 1
SMED30017553 0.000152854201416136 0.0415132015325294 0.261 0.239 1
SMED30026219 0.000153424758020328 -0.0406960780519456 0.061 0.075 1
SMED30002134 0.000153438524325169 -0.0632240817930496 0.241 0.266 1
SMED30025421 0.000153524916179566 -0.0242050544268988 0.129 0.148 1
SMED30013035 0.000153682371435776 0.0479010468784327 0.206 0.186 1
SMED30034987 0.000153941874998906 -0.0762923124676452 0.04 0.052 1
SMED30000805 0.000154026283457647 -0.0300960319940273 0.064 0.078 1
SMED30018952 0.000154081484499031 -0.0129935059769631 0.021 0.03 1
SMED30034109 0.000154242061870209 -0.0314444555675706 0.134 0.153 1
SMED30029049 0.00015450480888659 -0.0120356322762821 0.084 0.1 1
SMED30008952 0.000154548173666355 0.0498727605559048 0.212 0.192 1
SMED30034272 0.000155199793998866 -0.0312966081279777 0.221 0.244 1
SMED30026226 0.000155731172467454 -0.0311077034686568 0.227 0.251 1
SMED30007328 0.000156518610668344 -0.0119457766491441 0.062 0.076 1
SMED30002151 0.000156933604068053 -0.0239225254879687 0.29 0.318 1
SMED30033079 0.000156956134818768 -0.0372296636105415 0.027 0.037 1
SMED30008998 0.000157381750227372 -0.0386047744190977 0.164 0.186 1
SMED30019945 0.000157664626694732 -0.0995583463244729 0.011 0.018 1
SMED30022777 0.000157672478071041 -0.117276961992261 0.064 0.077 1
SMED30028789 0.000157725571027588 -0.0134794408882351 0.014 0.008 1
SMED30006857 0.000158238421288398 -0.00714077652403122 0.002 0.006 1
SMED30005785 0.000158272823508778 -0.0319172064393922 0.026 0.035 1
SMED30012265 0.00015941570939076 0.0358307162914631 0.144 0.125 1
SMED30003223 0.000159606346758162 -0.0227316832165562 0.046 0.058 1
SMED30034041 0.000159841016629089 0.00901119817182405 0.03 0.021 1
SMED30034092 0.000160697524521413 0.0321522799767658 0.038 0.028 1
SMED30005895 0.000161079783465437 -0.0191414736212975 0.142 0.163 1
SMED30003951 0.000161196607060537 0.016807912631465 0.02 0.013 1
SMED30012383 0.000161422959458983 -0.0294862847652011 0.909 0.895 1
SMED30022863 0.000161674137515544 -0.0244879579747187 0.123 0.142 1
SMED30017556 0.000161971294257131 -0.122308749359429 0.011 0.018 1
SMED30003418 0.000162096937408954 -0.0862131112165517 0.519 0.542 1
SMED30009973 0.000162246047284684 0.0332904932103933 0.158 0.139 1
SMED30021276 0.000162650669869072 -0.0195032261049846 0.111 0.13 1
SMED30007241 0.000162676717426509 0.0234780041783835 0.058 0.046 1
SMED30015999 0.000163298216048762 -0.0310820429095949 0.157 0.176 1
SMED30003043 0.000164259769837838 -0.00948256149800907 0.049 0.062 1
SMED30020110 0.00016451750963856 -0.016039778962786 0.037 0.048 1
SMED30012637 0.000164520264383629 -0.00517689981248737 0.025 0.035 1
SMED30011943 0.000164584344027088 -0.0213159779495124 0.025 0.035 1
SMED30033624 0.000164787938899153 -0.0147532006612024 0.02 0.028 1
SMED30001031 0.000164901524730807 -0.0387700723737927 0.094 0.111 1
SMED30010149 0.000165012791453864 -0.0145601511816508 0.021 0.03 1
SMED30034934 0.000165043248467283 -0.0336178231116161 0.353 0.382 1
SMED30002394 0.000165524719722188 -0.0183926415878448 0.231 0.257 1
SMED30025075 0.000165984512298502 -0.0273240562617696 0.114 0.132 1
SMED30021989 0.000166496452676821 -0.0345122495677004 0.617 0.651 1
SMED30000577 0.000166881774909307 0.0422671245901523 0.086 0.072 1
SMED30009962 0.000167266465193248 -0.0179144221552355 0.082 0.099 1
SMED30020617 0.000167754716548312 -0.0324648371431661 0.074 0.089 1
