p_val avg_logFC pct.1 pct.2 p_val_adj
SMED30020813 3.87005532361569e-164 -0.24266215836034 0.13 0.298 8.48238725830086e-160
SMED30035617 1.4545651234807e-160 0.349466762064881 0.861 0.784 3.188115837645e-156
SMED30025868 1.34069100561695e-158 0.426262699222145 0.543 0.367 2.93852654611123e-154
SMED30007095 1.62499018342699e-158 0.316716667215553 0.895 0.832 3.56165348403527e-154
SMED30014794 7.35490326214302e-158 -0.250398164239229 0.169 0.345 1.61204769699651e-153
SMED30003997 4.35838050415299e-157 -0.307838335049478 0.56 0.702 9.55269838900252e-153
SMED30009873 2.92233235973546e-155 1.03201744100877 0.108 0.012 6.40516806606818e-151
SMED30019874 2.29129968550424e-154 -0.352884479945677 0.557 0.71 5.0220706506882e-150
SMED30027552 1.12626880998585e-152 0.152280304043426 0.107 0.012 2.46855597772698e-148
SMED30027385 1.1726117771681e-151 -0.201471850425021 1 1 2.57013049319705e-147
SMED30008485 2.8528759475645e-148 0.351310588142195 0.481 0.333 6.25293350187187e-144
SMED30005965 6.45639455987121e-148 0.386298182752102 0.506 0.326 1.41511255963257e-143
SMED30016871 1.0196229182147e-138 0.0885985266604632 0.092 0.009 2.23480951214297e-134
SMED30023331 4.49157920156971e-138 0.289949664708053 0.907 0.867 9.8446432940005e-134
SMED30001215 5.81929570858411e-131 0.184547946468092 0.156 0.045 1.27547323340746e-126
SMED30015942 2.28463816680957e-129 0.25178973585249 0.843 0.808 5.00746993401323e-125
SMED30002344 6.13723525989109e-129 -0.336741650643722 0.594 0.724 1.34515922426293e-124
SMED30001192 1.53428479143203e-127 0.280011114320242 0.599 0.442 3.36284540586073e-123
SMED30014939 3.33537509883711e-127 0.174305877104136 0.202 0.075 7.31047514163117e-123
SMED30024329 2.89070762243857e-126 0.221110051006437 0.277 0.13 6.33585296686085e-122
SMED30029179 1.05866238367504e-125 0.357039654600859 0.684 0.565 2.32037621253896e-121
SMED30019754 2.31916988936314e-124 -0.268788958370222 0.324 0.496 5.08315656350612e-120
SMED30003586 3.52477996228166e-123 -0.36282484383859 0.351 0.485 7.72561272132894e-119
SMED30017175 5.38896451319362e-122 0.255902392759457 0.414 0.247 1.18115324200178e-117
SMED30031835 2.88143747293968e-121 0.155376262418313 0.197 0.072 6.31553465318919e-117
SMED30008048 8.96117966123449e-119 0.198510310397544 0.944 0.931 1.96411135814938e-114
SMED30019975 1.42866072684124e-116 0.276618180176764 0.527 0.383 3.13133858109062e-112
SMED30002257 3.86475648367585e-116 0.266991450472319 0.496 0.34 8.47077326092074e-112
SMED30022837 2.05037356964714e-111 0.109700549851515 0.102 0.02 4.49400878995261e-107
SMED30024756 1.4675519636585e-110 0.285941097754081 0.652 0.502 3.21658039394669e-106
SMED30014140 9.03259597637383e-110 0.219169681324415 0.945 0.916 1.97976438610162e-105
SMED30007522 3.36967204352589e-109 -0.262337382425976 0.076 0.194 7.38564718500004e-105
SMED30033251 3.53145782897271e-109 -0.219861464863559 0.223 0.374 7.74024926954238e-105
SMED30014118 3.2037283003343e-108 0.324074038785338 0.379 0.234 7.02193168867271e-104
SMED30027121 1.41297462476244e-107 0.21216485883466 0.269 0.134 3.09695778255433e-103
SMED30035950 1.60654163900917e-107 0.0882356393289692 0.083 0.012 3.5212179643803e-103
SMED30009120 9.48914294766523e-107 -0.223322867462126 0.127 0.264 2.07983035126927e-102
SMED30017530 3.39413967129915e-106 0.172186513207731 0.232 0.106 7.43927533155347e-102
SMED30024698 4.27139087652324e-106 0.264565798551434 0.521 0.363 9.36203452316363e-102
SMED30007950 1.63015942664523e-104 0.229803234092456 0.378 0.227 3.57298343132101e-100
SMED30031921 1.84407542341096e-104 0.238765533750616 0.414 0.261 4.04184451303215e-100
SMED30001801 4.82148299103084e-104 -0.273962556059974 0.479 0.585 1.05677264197414e-99
SMED30026182 8.69513208392512e-104 -0.243522756775426 0.154 0.293 1.90579905015471e-99
SMED30011202 4.08582377265273e-103 0.194845554604998 0.299 0.161 8.95530854490025e-99
SMED30008675 1.79973009111916e-102 0.221165216654277 0.298 0.16 3.94464841371496e-98
SMED30015300 2.23789271565546e-102 0.218375438217109 0.835 0.776 4.90501325417364e-98
SMED30027500 7.72098533886634e-102 0.65303232468238 0.07 0.007 1.69228556657273e-97
SMED30018158 8.20934267465394e-101 0.0951322510930989 0.081 0.013 1.79932372743065e-96
SMED30026858 1.81708411863351e-100 -0.179146092747879 0.117 0.242 3.98268497122092e-96
SMED30024095 4.13073990700688e-100 -0.210869425055267 0.186 0.329 9.05375572817768e-96
SMED30012923 4.53726232617549e-99 0.129618874264199 0.128 0.039 9.94477156651143e-95
SMED30017717 2.02058925933679e-98 -0.242609367920951 0.376 0.518 4.42872753861439e-94
SMED30035746 2.59743868601498e-97 -0.220763329215908 0.231 0.364 5.69306611200764e-93
SMED30018505 3.46299817547082e-96 -0.177573012073196 0.126 0.252 7.59019940099694e-92
SMED30004009 3.08434674601515e-94 0.23982039630914 0.633 0.52 6.760271197916e-90
SMED30006920 6.54521154664179e-93 0.145113109240066 0.052 0.002 1.43457946679295e-88
SMED30002501 6.95509275712978e-93 0.0710828401064038 0.057 0.004 1.52441723050771e-88
SMED30032349 7.19437587204387e-93 -0.159019397070428 0.065 0.167 1.57686330363458e-88
SMED30011723 4.61474074401853e-92 -0.13125098399299 0.056 0.152 1.01145887627398e-87
SMED30005922 1.32482197144569e-91 0.0735750230692165 0.071 0.01 2.90374479701466e-87
SMED30012282 9.1089193071063e-91 0.25323864382308 0.399 0.258 1.99649293373156e-86
SMED30014462 3.06244990263155e-88 0.233645272470531 0.235 0.12 6.71227769658783e-84
SMED30006356 6.99256168819257e-88 0.144620825489888 0.244 0.125 1.53262967081805e-83
SMED30025115 9.6880655437265e-88 0.0656299670546294 0.054 0.003 2.12343020587397e-83
SMED30000559 2.1333521527662e-87 0.257431359134476 0.764 0.675 4.67588124843296e-83
SMED30014114 4.03600587294013e-86 0.138017176973972 0.148 0.057 8.84611767231018e-82
SMED30029571 7.19332048668164e-86 -0.169900028219955 0.156 0.285 1.57663198427088e-81
SMED30003530 1.10708141068485e-83 0.113102886103838 0.078 0.016 2.42650103593904e-79
SMED30014223 4.78758447424011e-82 0.257746962073697 0.344 0.222 1.04934276506395e-77
SMED30001234 1.23498053146166e-81 0.18428274651222 0.346 0.22 2.70683032885767e-77
SMED30023243 1.44377018462024e-81 -0.185250610536457 0.567 0.667 3.16445549065065e-77
SMED30009181 1.8125405369869e-81 0.215559151826599 0.444 0.309 3.9727263489679e-77
SMED30007869 3.02902576289732e-81 0.198618432465296 0.187 0.087 6.63901866711834e-77
SMED30035662 4.95644258943241e-81 0.143691522082038 0.233 0.121 1.0863530867518e-76
SMED30035575 2.06186976587555e-80 0.105543068560379 0.119 0.039 4.51920615284604e-76
SMED30033630 3.77391020749845e-79 0.569190474003664 0.071 0.013 8.2716563927951e-75
SMED30014469 1.47008131575647e-78 -0.18496695932664 0.544 0.671 3.22212422787504e-74
SMED30030464 6.77387158080035e-78 -0.0112961070292625 0.101 0.03 1.48469717307982e-73
SMED30029899 4.21084018056495e-77 -0.118200344442706 0.989 0.988 9.22931950776225e-73
SMED30023808 3.90726629521673e-75 0.169153774867189 0.248 0.138 8.56394626585604e-71
SMED30028497 5.46957551646231e-75 -0.247716882468502 0.604 0.696 1.19882156169821e-70
SMED30033466 2.36538399031272e-74 0.231175659334865 0.257 0.15 5.18444862996743e-70
SMED30010468 5.08665111967376e-74 0.246913664883114 0.155 0.067 1.11489219241009e-69
SMED30035906 7.21838704948426e-74 -0.155398015906248 0.16 0.281 1.58212607350596e-69
SMED30021696 1.47178284607337e-73 0.167409929577385 0.313 0.191 3.22585364202361e-69
SMED30016082 2.01360150913192e-73 0.244153528855221 0.476 0.355 4.41341178771535e-69
SMED30008349 2.79145802464388e-73 0.14763054345477 0.124 0.047 6.11831769841446e-69
SMED30025935 3.68300810319308e-73 0.0504106182787851 0.042 0.002 8.0724171605786e-69
SMED30016047 2.51950842292804e-72 -0.21777213642165 0.472 0.578 5.52225856137368e-68
SMED30017762 1.3492066031019e-71 0.233744756240986 0.055 0.008 2.95719103267875e-67
SMED30000896 2.24630936819614e-71 0.237979094540232 0.551 0.433 4.9234608732123e-67
SMED30030540 1.04340381361811e-70 -0.0174480022213321 0.057 0.138 2.28693247868817e-66
SMED30022274 3.06689120790612e-70 0.104593991866874 0.073 0.017 6.72201214948863e-66
SMED30024529 6.46891777044589e-70 0.199256694246773 0.431 0.305 1.41785739692633e-65
SMED30029746 2.79827508363063e-69 0.233342845567414 0.426 0.308 6.13325932830162e-65
SMED30000745 4.63429467073766e-69 0.0993806335496765 0.081 0.022 1.01574470593228e-64
SMED30002694 6.28674846601702e-69 0.0485724634962683 0.035 0 1.37792952878161e-64
SMED30000297 3.40516992274456e-68 0.150200760842434 0.155 0.071 7.46345143667153e-64
SMED30023862 8.18404660378109e-68 -0.179282492490358 0.425 0.54 1.79377933461674e-63
SMED30017989 8.18425560363616e-68 -0.11836018491383 0.074 0.161 1.79382514320497e-63
SMED30011519 2.56369614890343e-67 -0.205933378635442 0.507 0.6 5.61910921916655e-63
SMED30017135 4.81863837207791e-67 -0.249562199453659 0.606 0.692 1.05614915839204e-62
SMED30034967 8.76351729975452e-67 0.165898590561257 0.87 0.857 1.9207877217602e-62
SMED30001819 3.46841013296403e-66 0.0862500032615231 0.075 0.019 7.60206132943057e-62
SMED30026819 1.04215274248367e-65 0.0819808867004516 0.082 0.023 2.28419038097571e-61
SMED30009376 3.15966816578822e-65 0.205352649698593 0.755 0.693 6.92536068577462e-61
SMED30018993 3.81570673761561e-65 -0.145458228323055 0.14 0.239 8.3632660275059e-61
SMED30027302 4.88472393522031e-65 -0.236461500802139 0.486 0.605 1.07063379212159e-60
SMED30035671 1.78425665453754e-64 -0.172695789957491 0.875 0.907 3.91073373541537e-60
SMED30028672 2.71189007624697e-64 0.0999744223386855 0.088 0.028 5.94392066911812e-60
SMED30013645 4.01389178839187e-64 -0.191020605471127 0.247 0.359 8.79764802179729e-60
SMED30005644 5.12620652432215e-64 -0.0356374881619316 0.13 0.054 1.12356194600093e-59
SMED30014862 6.20218752981075e-64 0.10202479851876 0.182 0.093 1.35939546278392e-59
SMED30010375 5.67172364704587e-63 0.105590074785236 0.999 0.999 1.24312838895951e-58
SMED30003542 2.26548456717437e-62 0.0783968878636759 0.098 0.034 4.96548907433279e-58
SMED30020191 2.55197390171333e-62 -0.200867316257811 0.402 0.5 5.59341639777528e-58
SMED30012075 4.53533258152177e-62 -0.165805743376438 0.919 0.923 9.94054195217942e-58
SMED30014484 6.98816203941981e-62 0.0458098584704397 0.037 0.002 1.53166535580003e-57
SMED30007347 7.1579230766446e-62 -0.194447939874855 0.679 0.755 1.56887357993896e-57
SMED30031236 8.69494384188515e-62 -0.0995350571047172 0.062 0.14 1.90575779126439e-57
SMED30021438 2.96932408067936e-61 -0.208261796671771 0.484 0.584 6.50816452003302e-57
SMED30017854 4.59740682959013e-61 0.0435814784863924 0.031 0 1.00765962890957e-56
SMED30026335 9.52067201440397e-61 0.0792130237802479 0.035 0.002 2.08674089211706e-56
SMED30014296 1.24125486921531e-60 0.0465219504537244 0.044 0.005 2.72058242234611e-56
SMED30004128 1.83067171323721e-60 0.0761460699418857 0.059 0.013 4.01246626107331e-56
SMED30017411 4.40207504682926e-60 0.0419812475541293 0.03 0 9.64846808764038e-56
SMED30021267 4.41611836763773e-60 0.163786033481313 0.261 0.16 9.67924823818839e-56
SMED30018020 7.74247302652898e-60 0.0933905282149284 0.03 0 1.69699523795462e-55
SMED30022273 6.05263174726331e-59 -0.184532964575893 0.348 0.451 1.32661582636517e-54
SMED30018702 1.62631190957735e-58 -0.175538854596184 0.77 0.827 3.56455044341164e-54
SMED30032757 2.25212386780628e-58 0.15944374228344 0.257 0.155 4.93620509345781e-54
SMED30032696 2.91540254042112e-58 -0.15547789619564 0.781 0.834 6.38997928809502e-54
SMED30019038 3.48660235116891e-58 0.221451000529091 0.72 0.638 7.64193503329201e-54
SMED30015375 4.91832471060307e-58 0.154390273207252 0.255 0.157 1.07799841006998e-53
SMED30014307 8.63722234051652e-58 0.188846887675855 0.357 0.245 1.89310639259441e-53
SMED30032188 1.24376354945106e-57 0.0401796641213341 0.029 0 2.72608094768683e-53
SMED30023108 2.34098590864961e-57 -0.0872110696880651 0.034 0.095 5.13097291457821e-53
SMED30033139 3.04999931600038e-57 -0.141371587177614 0.906 0.934 6.68498850080963e-53
SMED30020726 5.1686942589646e-57 0.225345458212604 0.107 0.043 1.13287440767986e-52
SMED30008172 6.64675616194964e-57 -0.168710958773495 0.25 0.356 1.45683601557612e-52
SMED30009695 1.01274830503969e-56 0.171465163244361 0.365 0.255 2.21974173498598e-52
SMED30011720 1.50585531882754e-56 -0.123486209091008 0.092 0.174 3.30053368780619e-52
SMED30021583 1.65032404611866e-56 0.0880307464150721 0.094 0.034 3.61718024428288e-52
SMED30012836 4.33606368600539e-56 0.211299606314969 0.463 0.358 9.50378438698662e-52
SMED30002324 1.10973592727528e-55 0.228281752245593 0.501 0.404 2.43231920540197e-51
SMED30034050 2.20877847988222e-55 0.0975166819404149 0.168 0.087 4.84120067220584e-51
SMED30015376 3.34853155979704e-55 -0.130444618165495 0.147 0.24 7.33931147276314e-51
SMED30016212 4.81092085744963e-55 0.0617680659808109 0.081 0.026 1.05445763353581e-50
SMED30034045 5.8664723892252e-55 0.181086103188006 0.417 0.305 1.28581341827038e-50
SMED30018465 6.19674758186853e-55 -0.162040584688745 0.179 0.283 1.35820313499394e-50
SMED30032853 1.462598438543e-54 0.150152651099708 0.241 0.147 3.20572325759854e-50
SMED30026703 1.70364094977883e-54 0.0496569260396807 0.038 0.004 3.73404023372525e-50
SMED30015411 1.74174708580099e-54 -0.1255041376287 0.074 0.149 3.81756126265861e-50
SMED30030793 4.1630765738158e-54 -0.121005449497471 0.129 0.22 9.12463123448947e-50
SMED30031729 1.78388320701727e-53 0.0376817927831791 0.03 0.001 3.90991521314045e-49
SMED30007486 1.86598004790062e-53 -0.0985126594733889 0.091 0.173 4.08985506898858e-49
SMED30034571 2.74873351245258e-53 0.0946154189017779 0.116 0.051 6.02467411259357e-49
SMED30015755 3.10901472244031e-53 0.144727880622318 0.263 0.167 6.81433846864468e-49
SMED30013168 4.39773055354505e-53 -0.0798181344589266 0.012 0.055 9.63894582726004e-49
SMED30002921 7.42517261837925e-53 0.0409186442180573 0.038 0.004 1.62744933449636e-48
SMED30011862 8.66638601352769e-53 0.260684728602316 0.159 0.084 1.899498486445e-48
SMED30020539 1.02826639461745e-52 -0.00531797966712044 0.122 0.056 2.25375428372252e-48
SMED30024809 3.12771714873171e-52 -0.130106397220221 0.194 0.295 6.85533044659016e-48
SMED30034651 5.77145607388217e-52 0.124580591135953 0.205 0.12 1.26498774227349e-47
SMED30025098 9.17369419104428e-52 0.168137699807207 0.726 0.683 2.01069029279308e-47
SMED30009104 1.59984418444365e-51 0.0662451919900087 0.07 0.021 3.50653848346359e-47
SMED30004679 3.73889184690213e-51 0.230137172181178 0.433 0.347 8.19490315004009e-47
SMED30010443 3.89542830323654e-51 -0.15343282984208 0.184 0.278 8.53799975503385e-47
SMED30001546 4.88736395705065e-51 -0.139950721941838 0.896 0.92 1.07121243210636e-46
SMED30022128 6.39623942281285e-51 -0.158114783170244 0.773 0.82 1.40192775669212e-46
SMED30020249 8.12977473381787e-51 -0.124229534203513 0.117 0.202 1.7818840261582e-46
SMED30012876 1.90002562236566e-50 0.159064477860068 0.346 0.241 4.16447615910105e-46
SMED30035287 3.71878903231556e-50 0.176864896564029 0.364 0.262 8.15084180102925e-46
SMED30022969 4.04162626860715e-50 0.087963598966404 0.087 0.033 8.85843645553316e-46
SMED30030034 1.01624086574988e-49 -0.213520753797203 0.18 0.266 2.22739672955058e-45
SMED30024560 1.21008465356394e-49 0.0990505287243858 0.197 0.113 2.65226354368145e-45
SMED30013232 1.83517198546542e-49 -0.16473159967512 0.471 0.566 4.02232995774311e-45
SMED30022312 3.33396170148418e-49 0.0464663878657874 0.048 0.01 7.30737725731303e-45
SMED30002236 8.08689715189378e-49 0.173460122130688 0.389 0.288 1.77248611775208e-44
SMED30034381 1.30052753522803e-48 -0.212295378284255 0.563 0.637 2.8504962517128e-44
SMED30013135 1.34542401652188e-48 0.179160210114179 0.49 0.39 2.94890035941265e-44
SMED30026747 3.18432419102196e-48 -0.165238532204272 0.26 0.36 6.97940176188193e-44
SMED30005117 1.06079873816824e-47 -0.163140601097718 0.331 0.429 2.32505867431715e-43
SMED30021887 1.30229209624353e-47 0.0757833692134807 0.105 0.046 2.85436381654657e-43
SMED30002848 1.31323097111071e-47 0.0381752062940996 0.024 0 2.87833964248045e-43
SMED30019886 1.94840853270202e-47 0.182513062405495 0.533 0.434 4.27052182197629e-43
SMED30007396 5.35588012161839e-47 -0.182173932932295 0.394 0.483 1.17390180505632e-42
SMED30008654 6.3076364133085e-47 -0.151127799974334 0.343 0.443 1.38250774906896e-42
SMED30006112 7.99708210433266e-47 0.0743700550366101 0.143 0.071 1.75280045562763e-42
SMED30022703 9.22022426971419e-47 0.151262985996725 0.383 0.287 2.02088875543596e-42
SMED30021495 2.08810388825874e-46 0.110785860386856 0.177 0.1 4.5767061022855e-42
SMED30015654 2.35670551899553e-46 -0.0866519000650737 0.064 0.131 5.16542715653441e-42
SMED30013825 6.19307672010699e-46 -0.139868350732101 0.163 0.248 1.35739855551305e-41
SMED30035627 1.88191297098384e-45 0.175815898625769 0.796 0.757 4.12477684980238e-41
SMED30017367 4.12542998052876e-45 -0.133966861531834 0.196 0.29 9.04211743132293e-41
SMED30023553 4.22705912880183e-45 -0.128474872949731 0.146 0.226 9.26486819850785e-41
SMED30014894 4.31903264799939e-45 -0.0735725518172828 0.028 0.078 9.46645575788506e-41
SMED30014144 1.31188181507655e-44 -0.146483904829523 0.233 0.331 2.87538256228478e-40
SMED30003452 1.75868850088503e-44 -0.0847253331684544 0.077 0.146 3.85469345623981e-40
SMED30015508 1.78821175895847e-44 -0.161144163279147 0.341 0.438 3.91940253328518e-40
SMED30014853 1.81752578737635e-44 -0.138292399293371 0.311 0.409 3.98365302077149e-40
SMED30031163 1.94206013241195e-44 0.0310850010903698 0.022 0 4.25660739822051e-40
SMED30034219 2.32196485311887e-44 -0.121140176811215 0.885 0.912 5.08928256506594e-40
SMED30026626 2.48236037357126e-44 -0.152043101812585 0.715 0.782 5.44083746679348e-40
SMED30013618 2.78084623656235e-44 -0.133420482002741 0.202 0.289 6.09505878129737e-40
SMED30022144 2.79678805684768e-44 0.173532998616819 0.343 0.249 6.13000006299874e-40
SMED30015557 3.67937516739486e-44 0.0794268410713866 0.085 0.035 8.06445449189605e-40
SMED30016542 4.73561983258003e-44 0.055778978374062 0.064 0.021 1.03795315490489e-39
SMED30005789 5.6879944372138e-44 0.179576741590601 0.406 0.313 1.24669462074852e-39
SMED30018534 9.96409339588568e-44 0.110008675748833 0.16 0.09 2.18392999051022e-39
SMED30025055 9.99957548958461e-44 0.158368326369533 0.405 0.301 2.19170695580715e-39
SMED30003117 1.24942813004699e-43 0.129558275840234 0.228 0.144 2.73849657543699e-39
SMED30013063 2.2546954221958e-43 0.101189800375113 0.136 0.072 4.94184142636875e-39
SMED30000943 2.90352412073571e-43 -0.150757001604879 0.144 0.225 6.36394416782853e-39
SMED30021461 4.80210562923678e-43 0.621521218567822 0.605 0.605 1.05252551181612e-38
SMED30019696 4.99962719856747e-43 0.0777670142053704 0.08 0.031 1.09581828938202e-38
SMED30011393 1.32211422971055e-42 -0.139968305270993 0.247 0.337 2.89780996867957e-38
SMED30017490 1.87824446412433e-42 0.101374002751132 0.179 0.105 4.11673621646772e-38
SMED30031771 2.57146805934734e-42 -0.179405931289284 0.552 0.625 5.6361436924775e-38
SMED30029971 2.69824789007665e-42 0.139021477535756 0.302 0.211 5.91401972547001e-38
SMED30016287 4.16376872808735e-42 0.170614458261961 0.684 0.613 9.12614829822186e-38
SMED30030180 4.25109437666196e-42 0.0489269074678568 0.038 0.007 9.31754865476769e-38
SMED30013075 5.70327831763376e-42 -0.164772923123331 0.585 0.646 1.25004454165897e-37
SMED30023391 5.78407930762824e-42 0.167285560206406 0.366 0.268 1.26775450264596e-37
SMED30009812 9.28050039219227e-42 0.031971645377571 0.021 0 2.0341000759607e-37
SMED30015018 9.33094724975459e-42 -0.165898784526791 0.404 0.499 2.04515701820121e-37
SMED30027627 9.62365770409877e-42 0.0689777977234366 0.07 0.026 2.10931329558437e-37
SMED30030842 2.03415737537276e-41 -0.0874087604733435 0.072 0.136 4.45846613534201e-37
SMED30003261 2.12508844334375e-41 -0.118932943800426 0.12 0.194 4.65776885012083e-37
SMED30032612 2.22546411037499e-41 0.11814469584986 0.191 0.117 4.87777223711989e-37
SMED30026619 8.71394022521394e-41 -0.0951866181982106 0.051 0.108 1.90992141856239e-36
SMED30005377 9.09559587419799e-41 0.0679074421744515 0.057 0.018 1.99357270370671e-36
SMED30035193 1.03233853555894e-40 -0.165076519515341 0.974 0.981 2.26267960223808e-36
SMED30010969 1.04739455839308e-40 -0.153051965238336 0.763 0.809 2.29567939308596e-36
SMED30007772 1.13468293293603e-40 -0.113251362109946 0.144 0.225 2.48699805240918e-36
SMED30016925 1.37234190016739e-40 0.0412230669931246 0.032 0.005 3.00789897678688e-36
SMED30019893 2.24407742916896e-40 0.0649257442163412 0.106 0.051 4.91856890925253e-36
SMED30012081 3.84755274473356e-40 0.144325099518489 0.337 0.249 8.43306610590702e-36
SMED30003155 5.05224699803894e-40 0.163767568107741 0.378 0.284 1.10735149703017e-35
SMED30018184 6.5428049475691e-40 -0.184031408250613 0.366 0.462 1.4340519884082e-35
SMED30013188 9.86872464092029e-40 -0.0876593268854271 0.076 0.138 2.16302706679691e-35
SMED30032979 1.0371395626896e-39 0.143999117508265 0.338 0.244 2.27320249350306e-35
SMED30020634 1.27501649627843e-39 0.151685082528124 0.834 0.803 2.79458115654306e-35
SMED30013438 2.1558292219799e-39 -0.118222944793697 0.181 0.262 4.72514648873555e-35
SMED30004238 2.26883101462245e-39 0.0628159368766593 0.048 0.013 4.97282381784949e-35
SMED30035290 3.48754997982187e-39 0.109288580577408 0.236 0.156 7.64401204577357e-35
SMED30001608 3.87963976456042e-39 0.120402050504899 0.159 0.092 8.50339443596353e-35
SMED30027307 5.08682715083252e-39 -0.0107093104608409 0.194 0.278 1.11493077491947e-34
SMED30028872 5.15235144692728e-39 0.151541373233469 0.278 0.195 1.12929239013752e-34
SMED30022014 5.21698736747321e-39 -0.173760380003743 0.299 0.387 1.14345929120278e-34
SMED30019852 5.24651738445373e-39 -0.139065282854658 0.629 0.694 1.14993168032457e-34
SMED30033268 9.10853044395159e-39 0.168043258919736 0.427 0.335 1.99640770270531e-34
SMED30019298 1.16672814723525e-38 -0.139795098589107 0.732 0.779 2.55723475311022e-34
SMED30020509 1.2953345704456e-38 -0.081830674087069 0.06 0.118 2.83911431150267e-34
SMED30009588 1.56430449260069e-38 0.0369091922258735 0.031 0.005 3.42864258688218e-34
SMED30028665 1.62135328111756e-38 0.138216594151131 0.279 0.201 3.55368212155347e-34
SMED30017709 1.72472328958487e-38 0.0723650874267626 0.098 0.046 3.78024850611212e-34
SMED30031123 2.2239774462116e-38 -0.106271734911185 0.169 0.249 4.87451376660658e-34
SMED30002734 2.78663940149753e-38 0.0497623297111556 0.047 0.013 6.10775624020229e-34
SMED30017767 3.15535966387935e-38 0.0318921065870747 0.057 0.019 6.91591731129077e-34
SMED30022992 3.20029933150027e-38 0.167341479652276 0.811 0.773 7.01441607478229e-34
SMED30028758 4.67016606510626e-38 0.0811240913840382 0.182 0.111 1.02360699814999e-33
SMED30031209 4.88415511075615e-38 -0.0960173503937302 0.086 0.149 1.07050911717553e-33
SMED30029650 6.42577713341533e-38 -0.128290001365606 0.282 0.366 1.40840183210197e-33
SMED30002884 7.95543508054062e-38 -0.135220159254937 0.474 0.559 1.74367226095289e-33
SMED30034496 8.21306388513276e-38 -0.130289905445009 0.25 0.334 1.8001393423434e-33
SMED30023761 8.3570429105133e-38 0.126111575353161 0.221 0.146 1.8316966651263e-33
SMED30015537 9.59683577920683e-38 -0.078487789812928 0.059 0.116 2.10343446608655e-33
SMED30032456 1.08865015780835e-37 -0.184615500126778 0.353 0.427 2.38610341588434e-33
SMED30009142 1.12814335383786e-37 0.137324030993607 0.83 0.812 2.47266460294183e-33
SMED30014951 1.15092146407642e-37 0.0904472026770166 0.169 0.101 2.5225896649627e-33
SMED30020599 1.18004635733797e-37 -0.0984651915413969 0.147 0.225 2.58642560601336e-33
SMED30015362 1.22286800627387e-37 -0.321420357865247 0.157 0.089 2.68028209615106e-33
SMED30028118 1.49512999094608e-37 0.120749869187335 0.194 0.123 3.27702591415561e-33
SMED30002634 1.99362382886169e-37 0.0546159238762822 0.033 0.079 4.36962470809904e-33
SMED30023751 2.15120563357897e-37 -0.33298903285086 0.252 0.326 4.71501250767839e-33
SMED30013552 2.4309580640703e-37 0.119287867266926 0.744 0.702 5.32817388482927e-33
SMED30035360 4.04525611127891e-37 -0.105830184498742 0.948 0.959 8.86639234470111e-33
SMED30026023 5.48423538223844e-37 -0.0920840261310887 0.089 0.153 1.20203471107902e-32
SMED30019742 5.5035398660972e-37 0.165353802742595 0.528 0.449 1.20626586785118e-32
SMED30015227 6.17102184000544e-37 -0.133488500124143 0.21 0.286 1.35256456689239e-32
SMED30020914 1.11259799380969e-36 -0.157481059631751 0.557 0.619 2.43859228283209e-32
SMED30003919 1.3167041255597e-36 0.0409051431115666 0.025 0.002 2.88595210240176e-32
SMED30022325 1.50233724452355e-36 0.109537666561735 0.943 0.94 3.29282277254671e-32
